,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_BEDROOMS_6_NAME,OBS_VALUE
77,2021,E02002497,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
78,2021,E02002498,2021 super output areas - middle layer,152,Total: All households,3643
79,2021,E02002498,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,658
80,2021,E02002498,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1461
81,2021,E02002498,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1229
82,2021,E02002498,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,232
83,2021,E02002498,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,63
84,2021,E02002499,2021 super output areas - middle layer,152,Total: All households,3068
85,2021,E02002499,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,857
86,2021,E02002499,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1186
87,2021,E02002499,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,879
88,2021,E02002499,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,128
89,2021,E02002499,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,18
90,2021,E02002500,2021 super output areas - middle layer,152,Total: All households,2334
91,2021,E02002500,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,845
92,2021,E02002500,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,819
93,2021,E02002500,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,565
94,2021,E02002500,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,91
95,2021,E02002500,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,14
96,2021,E02002501,2021 super output areas - middle layer,152,Total: All households,2608
97,2021,E02002501,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,750
98,2021,E02002501,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,984
99,2021,E02002501,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,790
100,2021,E02002501,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,75
101,2021,E02002501,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,9
102,2021,E02002502,2021 super output areas - middle layer,152,Total: All households,4353
103,2021,E02002502,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1174
104,2021,E02002502,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1564
105,2021,E02002502,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1462
106,2021,E02002502,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,131
107,2021,E02002502,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,22
108,2021,E02002503,2021 super output areas - middle layer,152,Total: All households,2740
109,2021,E02002503,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,980
110,2021,E02002503,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,982
111,2021,E02002503,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,690
112,2021,E02002503,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,73
113,2021,E02002503,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,15
114,2021,E02002504,2021 super output areas - middle layer,152,Total: All households,3777
115,2021,E02002504,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1468
116,2021,E02002504,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1353
117,2021,E02002504,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,805
118,2021,E02002504,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,117
119,2021,E02002504,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,34
120,2021,E02002505,2021 super output areas - middle layer,152,Total: All households,2645
121,2021,E02002505,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,689
122,2021,E02002505,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1014
123,2021,E02002505,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,824
124,2021,E02002505,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,106
125,2021,E02002505,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,12
126,2021,E02002506,2021 super output areas - middle layer,152,Total: All households,2335
127,2021,E02002506,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,659
128,2021,E02002506,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,774
129,2021,E02002506,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,822
130,2021,E02002506,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,65
131,2021,E02002506,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,15
132,2021,E02002507,2021 super output areas - middle layer,152,Total: All households,2557
133,2021,E02002507,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1231
134,2021,E02002507,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,868
135,2021,E02002507,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,406
136,2021,E02002507,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,45
137,2021,E02002507,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
138,2021,E02002508,2021 super output areas - middle layer,152,Total: All households,2279
139,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1066
140,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,851
141,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,314
142,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,36
143,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,12
144,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2254
145,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,947
146,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,798
147,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,462
148,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,41
149,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
150,2021,E02002510,2021 super output areas - middle layer,152,Total: All households,3118
151,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1527
152,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1171
153,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,389
154,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,30
155,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
156,2021,E02002512,2021 super output areas - middle layer,152,Total: All households,2305
157,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1285
158,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,776
159,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,227
160,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,15
161,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,2
162,2021,E02002513,2021 super output areas - middle layer,152,Total: All households,4530
163,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1758
164,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1602
165,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1093
166,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,65
167,2021,E02002513,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,12
168,2021,E02002514,2021 super output areas - middle layer,152,Total: All households,3789
169,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1410
170,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1265
171,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1064
172,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,42
173,2021,E02002514,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,8
174,2021,E02006811,2021 super output areas - middle layer,152,Total: All households,4729
175,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2646
176,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1513
177,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,538
178,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,32
179,2021,E02006811,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,0
180,2021,E02002515,2021 super output areas - middle layer,152,Total: All households,3132
181,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,877
182,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1187
183,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1003
184,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,60
185,2021,E02002515,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
186,2021,E02002516,2021 super output areas - middle layer,152,Total: All households,2564
187,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1031
188,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,926
189,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,559
190,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,41
191,2021,E02002516,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
192,2021,E02002517,2021 super output areas - middle layer,152,Total: All households,2383
193,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,809
194,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,874
195,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,643
196,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,47
197,2021,E02002517,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,10
198,2021,E02002518,2021 super output areas - middle layer,152,Total: All households,4764
199,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2235
200,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1816
201,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,675
202,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,38
203,2021,E02002518,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,0
204,2021,E02002519,2021 super output areas - middle layer,152,Total: All households,3394
205,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1073
206,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1118
207,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1122
208,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,72
209,2021,E02002519,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,9
210,2021,E02002520,2021 super output areas - middle layer,152,Total: All households,5954
211,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,3118
212,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1944
213,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,855
214,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,32
215,2021,E02002520,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
216,2021,E02002521,2021 super output areas - middle layer,152,Total: All households,2867
217,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1150
218,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1025
219,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,657
220,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,31
221,2021,E02002521,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,4
222,2021,E02002523,2021 super output areas - middle layer,152,Total: All households,2672
223,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,622
224,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1097
225,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,830
226,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,110
227,2021,E02002523,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
228,2021,E02002524,2021 super output areas - middle layer,152,Total: All households,2380
229,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,947
230,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,957
231,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,428
232,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,44
233,2021,E02002524,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,4
234,2021,E02002525,2021 super output areas - middle layer,152,Total: All households,3798
235,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1086
236,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1716
237,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,911
238,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,80
239,2021,E02002525,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
240,2021,E02002526,2021 super output areas - middle layer,152,Total: All households,3385
241,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1342
242,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1417
243,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,573
244,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,52
245,2021,E02002526,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
246,2021,E02002527,2021 super output areas - middle layer,152,Total: All households,2224
247,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,701
248,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,974
249,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,500
250,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,37
251,2021,E02002527,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,12
252,2021,E02002529,2021 super output areas - middle layer,152,Total: All households,2614
253,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,960
254,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1016
255,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,598
256,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,37
257,2021,E02002529,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
258,2021,E02002530,2021 super output areas - middle layer,152,Total: All households,2885
259,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1152
260,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1166
261,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,524
262,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,40
263,2021,E02002530,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
264,2021,E02002532,2021 super output areas - middle layer,152,Total: All households,3232
265,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1091
266,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1190
267,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,893
268,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,57
269,2021,E02002532,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
270,2021,E02002533,2021 super output areas - middle layer,152,Total: All households,2850
271,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1615
272,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,907
273,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,290
274,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,32
275,2021,E02002533,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
276,2021,E02002534,2021 super output areas - middle layer,152,Total: All households,2499
277,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1580
278,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,709
279,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,199
280,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,10
281,2021,E02002534,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
282,2021,E02006812,2021 super output areas - middle layer,152,Total: All households,3448
283,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1400
284,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1186
285,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,789
286,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,67
287,2021,E02006812,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
288,2021,E02006910,2021 super output areas - middle layer,152,Total: All households,4584
289,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1761
290,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1639
291,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1077
292,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,88
293,2021,E02006910,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,19
294,2021,E02002535,2021 super output areas - middle layer,152,Total: All households,4041
295,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2080
296,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1427
297,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,503
298,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,27
299,2021,E02002535,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,4
300,2021,E02002536,2021 super output areas - middle layer,152,Total: All households,4258
301,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1634
302,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1729
303,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,814
304,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,64
305,2021,E02002536,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,17
306,2021,E02002537,2021 super output areas - middle layer,152,Total: All households,3604
307,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1400
308,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1363
309,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,753
310,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,75
311,2021,E02002537,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
312,2021,E02002538,2021 super output areas - middle layer,152,Total: All households,2451
313,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,977
314,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,897
315,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,536
316,2021,E02002538,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,35
