,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02002001,2021 super output areas - middle layer,152,Aged 32 years,62
1,2021,E02002001,2021 super output areas - middle layer,152,Aged 33 years,67
2,2021,E02002001,2021 super output areas - middle layer,152,Aged 34 years,66
3,2021,E02002001,2021 super output areas - middle layer,152,Aged 35 to 49 years,1134
4,2021,E02002001,2021 super output areas - middle layer,152,Aged 35 years,68
5,2021,E02002001,2021 super output areas - middle layer,152,Aged 36 years,78
6,2021,E02002001,2021 super output areas - middle layer,152,Aged 37 years,79
7,2021,E02002001,2021 super output areas - middle layer,152,Aged 38 years,80
8,2021,E02002001,2021 super output areas - middle layer,152,Aged 39 years,91
9,2021,E02002001,2021 super output areas - middle layer,152,Aged 40 years,63
10,2021,E02002001,2021 super output areas - middle layer,152,Aged 41 years,64
11,2021,E02002001,2021 super output areas - middle layer,152,Aged 42 years,75
12,2021,E02002001,2021 super output areas - middle layer,152,Aged 43 years,74
13,2021,E02002001,2021 super output areas - middle layer,152,Aged 44 years,63
14,2021,E02002001,2021 super output areas - middle layer,152,Aged 45 years,65
15,2021,E02002001,2021 super output areas - middle layer,152,Aged 46 years,89
16,2021,E02002001,2021 super output areas - middle layer,152,Aged 47 years,83
17,2021,E02002001,2021 super output areas - middle layer,152,Aged 48 years,80
18,2021,E02002001,2021 super output areas - middle layer,152,Aged 49 years,82
19,2021,E02002001,2021 super output areas - middle layer,152,Aged 50 to 64 years,1335
20,2021,E02002001,2021 super output areas - middle layer,152,Aged 50 years,106
21,2021,E02002001,2021 super output areas - middle layer,152,Aged 51 years,98
22,2021,E02002001,2021 super output areas - middle layer,152,Aged 52 years,111
23,2021,E02002001,2021 super output areas - middle layer,152,Aged 53 years,106
24,2021,E02002001,2021 super output areas - middle layer,152,Aged 54 years,98
25,2021,E02002001,2021 super output areas - middle layer,152,Aged 55 years,99
26,2021,E02002001,2021 super output areas - middle layer,152,Aged 56 years,79
27,2021,E02002001,2021 super output areas - middle layer,152,Aged 57 years,74
28,2021,E02002001,2021 super output areas - middle layer,152,Aged 58 years,91
29,2021,E02002001,2021 super output areas - middle layer,152,Aged 59 years,85
