,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02002483,2021 super output areas - middle layer,152,Total: All usual residents,10242
1,2021,E02002483,2021 super output areas - middle layer,152,Aged 4 years and under,568
2,2021,E02002483,2021 super output areas - middle layer,152,Aged under 1 year,107
3,2021,E02002483,2021 super output areas - middle layer,152,Aged 1 year,119
4,2021,E02002483,2021 super output areas - middle layer,152,Aged 2 years,108
5,2021,E02002483,2021 super output areas - middle layer,152,Aged 3 years,101
6,2021,E02002483,2021 super output areas - middle layer,152,Aged 4 years,133
7,2021,E02002483,2021 super output areas - middle layer,152,Aged 5 to 9 years,665
8,2021,E02002483,2021 super output areas - middle layer,152,Aged 5 years,146
9,2021,E02002483,2021 super output areas - middle layer,152,Aged 6 years,111
10,2021,E02002483,2021 super output areas - middle layer,152,Aged 7 years,125
11,2021,E02002483,2021 super output areas - middle layer,152,Aged 8 years,142
12,2021,E02002483,2021 super output areas - middle layer,152,Aged 9 years,141
13,2021,E02002483,2021 super output areas - middle layer,152,Aged 10 to 15 years,832
14,2021,E02002483,2021 super output areas - middle layer,152,Aged 10 years,153
15,2021,E02002483,2021 super output areas - middle layer,152,Aged 11 years,129
16,2021,E02002483,2021 super output areas - middle layer,152,Aged 12 years,150
17,2021,E02002483,2021 super output areas - middle layer,152,Aged 13 years,130
18,2021,E02002483,2021 super output areas - middle layer,152,Aged 14 years,120
19,2021,E02002483,2021 super output areas - middle layer,152,Aged 15 years,150
20,2021,E02002483,2021 super output areas - middle layer,152,Aged 16 to 19 years,423
21,2021,E02002483,2021 super output areas - middle layer,152,Aged 16 years,131
22,2021,E02002483,2021 super output areas - middle layer,152,Aged 17 years,128
23,2021,E02002483,2021 super output areas - middle layer,152,Aged 18 years,92
24,2021,E02002483,2021 super output areas - middle layer,152,Aged 19 years,72
25,2021,E02002483,2021 super output areas - middle layer,152,Aged 20 to 24 years,559
26,2021,E02002483,2021 super output areas - middle layer,152,Aged 20 years,95
27,2021,E02002483,2021 super output areas - middle layer,152,Aged 21 years,116
28,2021,E02002483,2021 super output areas - middle layer,152,Aged 22 years,103
29,2021,E02002483,2021 super output areas - middle layer,152,Aged 23 years,106
30,2021,E02002483,2021 super output areas - middle layer,152,Aged 24 years,139
31,2021,E02002483,2021 super output areas - middle layer,152,Aged 25 to 34 years,1324
32,2021,E02002483,2021 super output areas - middle layer,152,Aged 25 years,121
33,2021,E02002483,2021 super output areas - middle layer,152,Aged 26 years,128
34,2021,E02002483,2021 super output areas - middle layer,152,Aged 27 years,114
35,2021,E02002483,2021 super output areas - middle layer,152,Aged 28 years,147
36,2021,E02002483,2021 super output areas - middle layer,152,Aged 29 years,139
37,2021,E02002483,2021 super output areas - middle layer,152,Aged 30 years,129
38,2021,E02002483,2021 super output areas - middle layer,152,Aged 31 years,133
39,2021,E02002483,2021 super output areas - middle layer,152,Aged 32 years,149
40,2021,E02002483,2021 super output areas - middle layer,152,Aged 33 years,136
41,2021,E02002483,2021 super output areas - middle layer,152,Aged 34 years,128
42,2021,E02002483,2021 super output areas - middle layer,152,Aged 35 to 49 years,2007
43,2021,E02002483,2021 super output areas - middle layer,152,Aged 35 years,116
44,2021,E02002483,2021 super output areas - middle layer,152,Aged 36 years,152
45,2021,E02002483,2021 super output areas - middle layer,152,Aged 37 years,137
46,2021,E02002483,2021 super output areas - middle layer,152,Aged 38 years,135
47,2021,E02002483,2021 super output areas - middle layer,152,Aged 39 years,140
48,2021,E02002483,2021 super output areas - middle layer,152,Aged 40 years,150
49,2021,E02002483,2021 super output areas - middle layer,152,Aged 41 years,159
50,2021,E02002483,2021 super output areas - middle layer,152,Aged 42 years,108
51,2021,E02002483,2021 super output areas - middle layer,152,Aged 43 years,122
52,2021,E02002483,2021 super output areas - middle layer,152,Aged 44 years,124
53,2021,E02002483,2021 super output areas - middle layer,152,Aged 45 years,121
54,2021,E02002483,2021 super output areas - middle layer,152,Aged 46 years,118
55,2021,E02002483,2021 super output areas - middle layer,152,Aged 47 years,114
56,2021,E02002483,2021 super output areas - middle layer,152,Aged 48 years,146
57,2021,E02002483,2021 super output areas - middle layer,152,Aged 49 years,165
58,2021,E02002483,2021 super output areas - middle layer,152,Aged 50 to 64 years,2057
59,2021,E02002483,2021 super output areas - middle layer,152,Aged 50 years,159
60,2021,E02002483,2021 super output areas - middle layer,152,Aged 51 years,156
61,2021,E02002483,2021 super output areas - middle layer,152,Aged 52 years,167
62,2021,E02002483,2021 super output areas - middle layer,152,Aged 53 years,146
63,2021,E02002483,2021 super output areas - middle layer,152,Aged 54 years,138
64,2021,E02002483,2021 super output areas - middle layer,152,Aged 55 years,150
65,2021,E02002483,2021 super output areas - middle layer,152,Aged 56 years,146
66,2021,E02002483,2021 super output areas - middle layer,152,Aged 57 years,141
67,2021,E02002483,2021 super output areas - middle layer,152,Aged 58 years,144
68,2021,E02002483,2021 super output areas - middle layer,152,Aged 59 years,120
69,2021,E02002483,2021 super output areas - middle layer,152,Aged 60 years,148
