,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
4301,2021,E02001102,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,142
4302,2021,E02001102,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4303,2021,E02001102,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4304,2021,E02001102,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4673
4305,2021,E02001103,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4650
4306,2021,E02001103,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,139
4307,2021,E02001103,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,20
4308,2021,E02001103,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4309,2021,E02001103,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4487
4310,2021,E02001104,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5683
4311,2021,E02001104,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,189
4312,2021,E02001104,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
4313,2021,E02001104,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
4314,2021,E02001104,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5432
4315,2021,E02001105,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4949
4316,2021,E02001105,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,167
4317,2021,E02001105,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
4318,2021,E02001105,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4319,2021,E02001105,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4734
4320,2021,E02001106,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4995
4321,2021,E02001106,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,176
4322,2021,E02001106,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4323,2021,E02001106,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4324,2021,E02001106,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4778
4325,2021,E02001107,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5222
4326,2021,E02001107,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,123
4327,2021,E02001107,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
4328,2021,E02001107,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4329,2021,E02001107,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5049
4330,2021,E02001108,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4337
4331,2021,E02001108,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,128
4332,2021,E02001108,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,15
4333,2021,E02001108,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
4334,2021,E02001108,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4187
4335,2021,E02001109,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6072
4336,2021,E02001109,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,181
4337,2021,E02001109,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
4338,2021,E02001109,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
4339,2021,E02001109,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5832
4340,2021,E02001110,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5436
4341,2021,E02001110,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,135
4342,2021,E02001110,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4343,2021,E02001110,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4344,2021,E02001110,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5258
4345,2021,E02001111,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6370
4346,2021,E02001111,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,105
4347,2021,E02001111,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
4348,2021,E02001111,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4349,2021,E02001111,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6223
4350,2021,E02001112,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5006
4351,2021,E02001112,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,127
4352,2021,E02001112,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4353,2021,E02001112,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
4354,2021,E02001112,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4837
4355,2021,E02001113,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6713
4356,2021,E02001113,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,42
4357,2021,E02001113,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,27
4358,2021,E02001113,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,2
4359,2021,E02001113,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6642
4360,2021,E02001114,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6902
4361,2021,E02001114,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,169
4362,2021,E02001114,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
4363,2021,E02001114,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
4364,2021,E02001114,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6675
4365,2021,E02001115,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4854
4366,2021,E02001115,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,174
4367,2021,E02001115,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
4368,2021,E02001115,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4369,2021,E02001115,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4638
4370,2021,E02001116,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5456
4371,2021,E02001116,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,78
4372,2021,E02001116,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,25
4373,2021,E02001116,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
4374,2021,E02001116,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5350
4375,2021,E02001117,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5012
4376,2021,E02001117,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,129
4377,2021,E02001117,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
4378,2021,E02001117,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4379,2021,E02001117,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4829
4380,2021,E02001118,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5056
4381,2021,E02001118,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,150
4382,2021,E02001118,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
4383,2021,E02001118,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4384,2021,E02001118,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4866
4385,2021,E02001119,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8656
4386,2021,E02001119,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,54
4387,2021,E02001119,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,23
4388,2021,E02001119,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
4389,2021,E02001119,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8576
4390,2021,E02001121,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6029
4391,2021,E02001121,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,60
4392,2021,E02001121,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,22
4393,2021,E02001121,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
4394,2021,E02001121,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5944
4395,2021,E02001123,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5194
4396,2021,E02001123,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,124
4397,2021,E02001123,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,31
4398,2021,E02001123,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4399,2021,E02001123,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5035
4400,2021,E02001124,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5268
4401,2021,E02001124,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,117
4402,2021,E02001124,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
4403,2021,E02001124,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4404,2021,E02001124,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5108
4405,2021,E02001125,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6359
4406,2021,E02001125,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,198
4407,2021,E02001125,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
4408,2021,E02001125,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
4409,2021,E02001125,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6112
4410,2021,E02001126,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6647
4411,2021,E02001126,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,155
4412,2021,E02001126,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
4413,2021,E02001126,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
4414,2021,E02001126,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6444
4415,2021,E02001127,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5756
4416,2021,E02001127,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,163
4417,2021,E02001127,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4418,2021,E02001127,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4419,2021,E02001127,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5547
4420,2021,E02001128,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5985
4421,2021,E02001128,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,155
4422,2021,E02001128,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
4423,2021,E02001128,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
4424,2021,E02001128,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5781
4425,2021,E02001129,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5440
4426,2021,E02001129,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,143
4427,2021,E02001129,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
4428,2021,E02001129,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4429,2021,E02001129,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5239
4430,2021,E02001130,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4910
4431,2021,E02001130,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,158
4432,2021,E02001130,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
4433,2021,E02001130,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4434,2021,E02001130,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4694
4435,2021,E02001131,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4416
4436,2021,E02001131,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,122
4437,2021,E02001131,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
4438,2021,E02001131,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4439,2021,E02001131,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4248
4440,2021,E02007000,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5310
4441,2021,E02007000,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,53
4442,2021,E02007000,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,11
4443,2021,E02007000,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,3
4444,2021,E02007000,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5243
4445,2021,E02007001,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6154
4446,2021,E02007001,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,34
4447,2021,E02007001,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
4448,2021,E02007001,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,0
4449,2021,E02007001,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6085
4450,2021,E02001132,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5461
4451,2021,E02001132,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,163
4452,2021,E02001132,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,28
4453,2021,E02001132,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4454,2021,E02001132,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5262
4455,2021,E02001133,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5283
4456,2021,E02001133,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,151
4457,2021,E02001133,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
4458,2021,E02001133,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4459,2021,E02001133,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5090
4460,2021,E02001134,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5260
4461,2021,E02001134,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,153
4462,2021,E02001134,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,48
4463,2021,E02001134,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4464,2021,E02001134,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5051
4465,2021,E02001135,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6114
4466,2021,E02001135,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,170
4467,2021,E02001135,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,30
4468,2021,E02001135,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4469,2021,E02001135,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5910
4470,2021,E02001136,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7728
4471,2021,E02001136,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,231
4472,2021,E02001136,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,62
4473,2021,E02001136,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
4474,2021,E02001136,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7430
4475,2021,E02001137,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5183
4476,2021,E02001137,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,134
4477,2021,E02001137,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,32
4478,2021,E02001137,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4479,2021,E02001137,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5011
4480,2021,E02001138,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7213
4481,2021,E02001138,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,186
4482,2021,E02001138,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
4483,2021,E02001138,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
4484,2021,E02001138,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6957
4485,2021,E02001139,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7519
4486,2021,E02001139,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,65
4487,2021,E02001139,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,19
4488,2021,E02001139,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
4489,2021,E02001139,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7431
4490,2021,E02001140,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6096
4491,2021,E02001140,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,144
4492,2021,E02001140,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
4493,2021,E02001140,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
4494,2021,E02001140,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5906
4495,2021,E02001141,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8997
4496,2021,E02001141,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,151
4497,2021,E02001141,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
4498,2021,E02001141,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
4499,2021,E02001141,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8802
4500,2021,E02001142,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5044
4501,2021,E02001142,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,134
4502,2021,E02001142,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
4503,2021,E02001142,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
4504,2021,E02001142,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4853
4505,2021,E02001143,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8500
4506,2021,E02001143,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,142
4507,2021,E02001143,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
4508,2021,E02001143,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4509,2021,E02001143,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8305
4510,2021,E02001144,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5203
4511,2021,E02001144,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,183
4512,2021,E02001144,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,30
4513,2021,E02001144,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4514,2021,E02001144,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4982
4515,2021,E02001145,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5778
4516,2021,E02001145,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,188
4517,2021,E02001145,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,44
4518,2021,E02001145,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
4519,2021,E02001145,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5534
4520,2021,E02001146,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7555
4521,2021,E02001146,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,60
4522,2021,E02001146,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,19
4523,2021,E02001146,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
4524,2021,E02001146,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7468
4525,2021,E02001147,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7798
4526,2021,E02001147,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,215
4527,2021,E02001147,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,47
4528,2021,E02001147,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
4529,2021,E02001147,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7522
4530,2021,E02001148,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8334
4531,2021,E02001148,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,232
4532,2021,E02001148,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,62
4533,2021,E02001148,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
4534,2021,E02001148,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8023
4535,2021,E02001149,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8147
4536,2021,E02001149,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,214
4537,2021,E02001149,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,53
4538,2021,E02001149,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
4539,2021,E02001149,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7870
4540,2021,E02001150,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6889
4541,2021,E02001150,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,163
4542,2021,E02001150,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
4543,2021,E02001150,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
4544,2021,E02001150,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6673
4545,2021,E02001151,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8077
4546,2021,E02001151,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,228
4547,2021,E02001151,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
4548,2021,E02001151,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
4549,2021,E02001151,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7791
4550,2021,E02001152,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7683
4551,2021,E02001152,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,222
4552,2021,E02001152,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,55
4553,2021,E02001152,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4554,2021,E02001152,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7397
4555,2021,E02001153,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9083
4556,2021,E02001153,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,222
4557,2021,E02001153,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,59
4558,2021,E02001153,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
4559,2021,E02001153,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8783
4560,2021,E02001154,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8077
4561,2021,E02001154,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,248
4562,2021,E02001154,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
4563,2021,E02001154,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
4564,2021,E02001154,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7764
4565,2021,E02001155,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5887
4566,2021,E02001155,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,174
4567,2021,E02001155,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,29
4568,2021,E02001155,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
4569,2021,E02001155,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5673
4570,2021,E02001156,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8036
4571,2021,E02001156,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,235
4572,2021,E02001156,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,63
4573,2021,E02001156,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
4574,2021,E02001156,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7724
4575,2021,E02001157,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6342
4576,2021,E02001157,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,171
4577,2021,E02001157,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
4578,2021,E02001157,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4579,2021,E02001157,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6125
4580,2021,E02001158,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4747
4581,2021,E02001158,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,118
4582,2021,E02001158,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
4583,2021,E02001158,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4584,2021,E02001158,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4585
4585,2021,E02001159,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5843
4586,2021,E02001159,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,138
4587,2021,E02001159,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,33
4588,2021,E02001159,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,6
4589,2021,E02001159,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5666
4590,2021,E02001160,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5372
4591,2021,E02001160,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,114
4592,2021,E02001160,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
4593,2021,E02001160,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4594,2021,E02001160,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5211
4595,2021,E02001161,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4866
4596,2021,E02001161,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,134
4597,2021,E02001161,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
4598,2021,E02001161,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
4599,2021,E02001161,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4683
4600,2021,E02001162,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4844
4601,2021,E02001162,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,166
4602,2021,E02001162,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,28
4603,2021,E02001162,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
4604,2021,E02001162,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4639
4605,2021,E02001163,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8149
4606,2021,E02001163,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,211
4607,2021,E02001163,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
4608,2021,E02001163,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
4609,2021,E02001163,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7864
4610,2021,E02001164,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6033
4611,2021,E02001164,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,132
4612,2021,E02001164,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,50
4613,2021,E02001164,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,5
4614,2021,E02001164,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5846
