,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,W02000249,2021 super output areas - middle layer,152,Aged 64 years,96
1,2021,W02000249,2021 super output areas - middle layer,152,Aged 65 to 74 years,886
2,2021,W02000249,2021 super output areas - middle layer,152,Aged 65 years,106
3,2021,W02000249,2021 super output areas - middle layer,152,Aged 66 years,81
4,2021,W02000249,2021 super output areas - middle layer,152,Aged 67 years,97
5,2021,W02000249,2021 super output areas - middle layer,152,Aged 68 years,101
6,2021,W02000249,2021 super output areas - middle layer,152,Aged 69 years,84
7,2021,W02000249,2021 super output areas - middle layer,152,Aged 70 years,72
8,2021,W02000249,2021 super output areas - middle layer,152,Aged 71 years,75
9,2021,W02000249,2021 super output areas - middle layer,152,Aged 72 years,85
10,2021,W02000249,2021 super output areas - middle layer,152,Aged 73 years,93
11,2021,W02000249,2021 super output areas - middle layer,152,Aged 74 years,92
12,2021,W02000249,2021 super output areas - middle layer,152,Aged 75 to 84 years,500
13,2021,W02000249,2021 super output areas - middle layer,152,Aged 75 years,43
14,2021,W02000249,2021 super output areas - middle layer,152,Aged 76 years,65
15,2021,W02000249,2021 super output areas - middle layer,152,Aged 77 years,47
16,2021,W02000249,2021 super output areas - middle layer,152,Aged 78 years,63
17,2021,W02000249,2021 super output areas - middle layer,152,Aged 79 years,55
18,2021,W02000249,2021 super output areas - middle layer,152,Aged 80 years,44
19,2021,W02000249,2021 super output areas - middle layer,152,Aged 81 years,42
20,2021,W02000249,2021 super output areas - middle layer,152,Aged 82 years,53
21,2021,W02000249,2021 super output areas - middle layer,152,Aged 83 years,40
22,2021,W02000249,2021 super output areas - middle layer,152,Aged 84 years,48
23,2021,W02000249,2021 super output areas - middle layer,152,Aged 85 years and over,310
24,2021,W02000249,2021 super output areas - middle layer,152,Aged 85 years,29
25,2021,W02000249,2021 super output areas - middle layer,152,Aged 86 years,39
26,2021,W02000249,2021 super output areas - middle layer,152,Aged 87 years,41
27,2021,W02000249,2021 super output areas - middle layer,152,Aged 88 years,27
28,2021,W02000249,2021 super output areas - middle layer,152,Aged 89 years,24
29,2021,W02000249,2021 super output areas - middle layer,152,Aged 90 years,21
30,2021,W02000249,2021 super output areas - middle layer,152,Aged 91 years,30
31,2021,W02000249,2021 super output areas - middle layer,152,Aged 92 years,21
32,2021,W02000249,2021 super output areas - middle layer,152,Aged 93 years,16
33,2021,W02000249,2021 super output areas - middle layer,152,Aged 94 years,23
34,2021,W02000249,2021 super output areas - middle layer,152,Aged 95 years,8
35,2021,W02000249,2021 super output areas - middle layer,152,Aged 96 years,9
36,2021,W02000249,2021 super output areas - middle layer,152,Aged 97 years,7
37,2021,W02000249,2021 super output areas - middle layer,152,Aged 98 years,7
38,2021,W02000249,2021 super output areas - middle layer,152,Aged 99 years,0
39,2021,W02000249,2021 super output areas - middle layer,152,Aged 100 years and over,8
40,2021,W02000250,2021 super output areas - middle layer,152,Total: All usual residents,11626
41,2021,W02000250,2021 super output areas - middle layer,152,Aged 4 years and under,621
42,2021,W02000250,2021 super output areas - middle layer,152,Aged under 1 year,117
43,2021,W02000250,2021 super output areas - middle layer,152,Aged 1 year,116
44,2021,W02000250,2021 super output areas - middle layer,152,Aged 2 years,118
45,2021,W02000250,2021 super output areas - middle layer,152,Aged 3 years,126
46,2021,W02000250,2021 super output areas - middle layer,152,Aged 4 years,144
47,2021,W02000250,2021 super output areas - middle layer,152,Aged 5 to 9 years,734
48,2021,W02000250,2021 super output areas - middle layer,152,Aged 5 years,145
49,2021,W02000250,2021 super output areas - middle layer,152,Aged 6 years,127
50,2021,W02000250,2021 super output areas - middle layer,152,Aged 7 years,142
51,2021,W02000250,2021 super output areas - middle layer,152,Aged 8 years,155
52,2021,W02000250,2021 super output areas - middle layer,152,Aged 9 years,165
53,2021,W02000250,2021 super output areas - middle layer,152,Aged 10 to 15 years,899
54,2021,W02000250,2021 super output areas - middle layer,152,Aged 10 years,134
55,2021,W02000250,2021 super output areas - middle layer,152,Aged 11 years,148
56,2021,W02000250,2021 super output areas - middle layer,152,Aged 12 years,137
57,2021,W02000250,2021 super output areas - middle layer,152,Aged 13 years,217
58,2021,W02000250,2021 super output areas - middle layer,152,Aged 14 years,132
59,2021,W02000250,2021 super output areas - middle layer,152,Aged 15 years,131
