,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_SEX_20_NAME,OBS_VALUE
40,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,4
41,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
42,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,1
43,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,10
44,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,16
45,2021,E02002165,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,51
46,2021,E02002165,2021 super output areas - middle layer,152,Staff or owner,1
47,2021,E02002165,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
48,2021,E02002165,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
49,2021,E02002166,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,45
50,2021,E02002166,2021 super output areas - middle layer,152,Resident,45
51,2021,E02002166,2021 super output areas - middle layer,152,Resident:Male,11
52,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
53,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
54,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
55,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
56,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,3
57,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,2
58,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,4
59,2021,E02002166,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,2
60,2021,E02002166,2021 super output areas - middle layer,152,Resident:Female,34
61,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
62,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
63,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
64,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
65,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,2
66,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,5
67,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,6
68,2021,E02002166,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,21
69,2021,E02002166,2021 super output areas - middle layer,152,Staff or owner,0
70,2021,E02002166,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
71,2021,E02002166,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
72,2021,E02002167,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
73,2021,E02002167,2021 super output areas - middle layer,152,Resident,0
74,2021,E02002167,2021 super output areas - middle layer,152,Resident:Male,0
75,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
76,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
77,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
78,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
79,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
80,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
81,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
82,2021,E02002167,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
83,2021,E02002167,2021 super output areas - middle layer,152,Resident:Female,0
84,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
85,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
86,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
87,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
88,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
89,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
90,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
91,2021,E02002167,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
92,2021,E02002167,2021 super output areas - middle layer,152,Staff or owner,0
93,2021,E02002167,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
94,2021,E02002167,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
95,2021,E02002168,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,890
96,2021,E02002168,2021 super output areas - middle layer,152,Resident,876
97,2021,E02002168,2021 super output areas - middle layer,152,Resident:Male,415
98,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
99,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,332
100,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,61
101,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,8
102,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
103,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,8
104,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,3
105,2021,E02002168,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,3
106,2021,E02002168,2021 super output areas - middle layer,152,Resident:Female,461
107,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
108,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,422
109,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,30
110,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
111,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
112,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
113,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,3
114,2021,E02002168,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,6
115,2021,E02002168,2021 super output areas - middle layer,152,Staff or owner,0
116,2021,E02002168,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
117,2021,E02002168,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),14
118,2021,E02002169,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,136
119,2021,E02002169,2021 super output areas - middle layer,152,Resident,132
120,2021,E02002169,2021 super output areas - middle layer,152,Resident:Male,34
121,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,1
122,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
123,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
124,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
125,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,1
126,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,8
127,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,6
128,2021,E02002169,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,18
129,2021,E02002169,2021 super output areas - middle layer,152,Resident:Female,98
130,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
131,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
132,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
133,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
134,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
135,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,4
136,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,20
137,2021,E02002169,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,71
138,2021,E02002169,2021 super output areas - middle layer,152,Staff or owner,4
139,2021,E02002169,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
140,2021,E02002169,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
141,2021,E02002170,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
142,2021,E02002170,2021 super output areas - middle layer,152,Resident,0
143,2021,E02002170,2021 super output areas - middle layer,152,Resident:Male,0
144,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
145,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
146,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
147,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
148,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
149,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
150,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
151,2021,E02002170,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
152,2021,E02002170,2021 super output areas - middle layer,152,Resident:Female,0
153,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
154,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
155,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
156,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
157,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
158,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
159,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
160,2021,E02002170,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
161,2021,E02002170,2021 super output areas - middle layer,152,Staff or owner,0
162,2021,E02002170,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
163,2021,E02002170,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
164,2021,E02002171,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,1
165,2021,E02002171,2021 super output areas - middle layer,152,Resident,1
166,2021,E02002171,2021 super output areas - middle layer,152,Resident:Male,0
167,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
168,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
169,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
170,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
171,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
172,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
173,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
174,2021,E02002171,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
175,2021,E02002171,2021 super output areas - middle layer,152,Resident:Female,1
176,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
177,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
178,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
179,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
180,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
181,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
182,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,1
183,2021,E02002171,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
184,2021,E02002171,2021 super output areas - middle layer,152,Staff or owner,0
185,2021,E02002171,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
186,2021,E02002171,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
187,2021,E02002174,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,104
188,2021,E02002174,2021 super output areas - middle layer,152,Resident,104
189,2021,E02002174,2021 super output areas - middle layer,152,Resident:Male,52
190,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
191,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
192,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
193,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,2
194,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,10
195,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,17
196,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,15
197,2021,E02002174,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,8
198,2021,E02002174,2021 super output areas - middle layer,152,Resident:Female,52
199,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
200,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
201,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
202,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
203,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,7
204,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,5
205,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,16
206,2021,E02002174,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,21
207,2021,E02002174,2021 super output areas - middle layer,152,Staff or owner,0
208,2021,E02002174,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
209,2021,E02002174,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
210,2021,E02002175,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,66
211,2021,E02002175,2021 super output areas - middle layer,152,Resident,61
212,2021,E02002175,2021 super output areas - middle layer,152,Resident:Male,32
213,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
214,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,1
215,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,4
216,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,8
217,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,2
218,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,3
219,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,8
220,2021,E02002175,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,6
221,2021,E02002175,2021 super output areas - middle layer,152,Resident:Female,29
222,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
223,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
224,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
225,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
226,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,5
227,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,1
228,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,8
229,2021,E02002175,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,13
230,2021,E02002175,2021 super output areas - middle layer,152,Staff or owner,0
231,2021,E02002175,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
232,2021,E02002175,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),5
233,2021,E02002176,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,0
234,2021,E02002176,2021 super output areas - middle layer,152,Resident,0
235,2021,E02002176,2021 super output areas - middle layer,152,Resident:Male,0
236,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
237,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,0
238,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
239,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
240,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,0
241,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,0
242,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,0
243,2021,E02002176,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,0
244,2021,E02002176,2021 super output areas - middle layer,152,Resident:Female,0
245,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
246,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
247,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
248,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,0
249,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,0
250,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,0
251,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,0
252,2021,E02002176,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,0
253,2021,E02002176,2021 super output areas - middle layer,152,Staff or owner,0
254,2021,E02002176,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
255,2021,E02002176,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
256,2021,E02002177,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,78
257,2021,E02002177,2021 super output areas - middle layer,152,Resident,74
258,2021,E02002177,2021 super output areas - middle layer,152,Resident:Male,37
259,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
260,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,3
261,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
262,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,3
263,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,4
264,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,6
265,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,10
266,2021,E02002177,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,11
267,2021,E02002177,2021 super output areas - middle layer,152,Resident:Female,37
268,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
269,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
270,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
271,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,3
272,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
273,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,2
274,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,14
275,2021,E02002177,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,15
276,2021,E02002177,2021 super output areas - middle layer,152,Staff or owner,2
277,2021,E02002177,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
278,2021,E02002177,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),2
279,2021,E02002178,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,212
280,2021,E02002178,2021 super output areas - middle layer,152,Resident,212
281,2021,E02002178,2021 super output areas - middle layer,152,Resident:Male,87
282,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
283,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,4
284,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,0
285,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,1
286,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,15
287,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,22
288,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,32
289,2021,E02002178,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,13
290,2021,E02002178,2021 super output areas - middle layer,152,Resident:Female,125
291,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
292,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
293,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
294,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,2
295,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,13
296,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,17
297,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,37
298,2021,E02002178,2021 super output areas - middle layer,152,Resident: Female: Aged 85 years and over,56
299,2021,E02002178,2021 super output areas - middle layer,152,Staff or owner,0
300,2021,E02002178,2021 super output areas - middle layer,152,Family member or partner of staff or owner,0
301,2021,E02002178,2021 super output areas - middle layer,152,Staying temporarily (no usual UK address),0
302,2021,E02002179,2021 super output areas - middle layer,152,Total: All usual residents in communal establishments,56
303,2021,E02002179,2021 super output areas - middle layer,152,Resident,56
304,2021,E02002179,2021 super output areas - middle layer,152,Resident:Male,21
305,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 0 to 15 years,0
306,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 16 to 24 years,2
307,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 25 to 34 years,3
308,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 35 to 49 years,0
309,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 50 to 64 years,5
310,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 65 to 74 years,1
311,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 75 to 84 years,2
312,2021,E02002179,2021 super output areas - middle layer,152,Resident: Male: Aged 85 years and over,8
313,2021,E02002179,2021 super output areas - middle layer,152,Resident:Female,35
314,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 0 to 15 years,0
315,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 16 to 24 years,0
316,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 25 to 34 years,0
317,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 35 to 49 years,1
318,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 50 to 64 years,3
319,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 65 to 74 years,1
320,2021,E02002179,2021 super output areas - middle layer,152,Resident: Female: Aged 75 to 84 years,7
