,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,E02005508,2021 super output areas - middle layer,152,Aged 5 to 9 years,347
1,2021,E02005508,2021 super output areas - middle layer,152,Aged 5 years,71
2,2021,E02005508,2021 super output areas - middle layer,152,Aged 6 years,68
3,2021,E02005508,2021 super output areas - middle layer,152,Aged 7 years,59
4,2021,E02005508,2021 super output areas - middle layer,152,Aged 8 years,72
5,2021,E02005508,2021 super output areas - middle layer,152,Aged 9 years,77
6,2021,E02005508,2021 super output areas - middle layer,152,Aged 10 to 15 years,453
7,2021,E02005508,2021 super output areas - middle layer,152,Aged 10 years,71
8,2021,E02005508,2021 super output areas - middle layer,152,Aged 11 years,85
9,2021,E02005508,2021 super output areas - middle layer,152,Aged 12 years,83
10,2021,E02005508,2021 super output areas - middle layer,152,Aged 13 years,80
11,2021,E02005508,2021 super output areas - middle layer,152,Aged 14 years,71
12,2021,E02005508,2021 super output areas - middle layer,152,Aged 15 years,63
13,2021,E02005508,2021 super output areas - middle layer,152,Aged 16 to 19 years,234
14,2021,E02005508,2021 super output areas - middle layer,152,Aged 16 years,73
15,2021,E02005508,2021 super output areas - middle layer,152,Aged 17 years,52
16,2021,E02005508,2021 super output areas - middle layer,152,Aged 18 years,63
17,2021,E02005508,2021 super output areas - middle layer,152,Aged 19 years,46
18,2021,E02005508,2021 super output areas - middle layer,152,Aged 20 to 24 years,317
19,2021,E02005508,2021 super output areas - middle layer,152,Aged 20 years,45
20,2021,E02005508,2021 super output areas - middle layer,152,Aged 21 years,63
21,2021,E02005508,2021 super output areas - middle layer,152,Aged 22 years,56
22,2021,E02005508,2021 super output areas - middle layer,152,Aged 23 years,63
23,2021,E02005508,2021 super output areas - middle layer,152,Aged 24 years,90
24,2021,E02005508,2021 super output areas - middle layer,152,Aged 25 to 34 years,639
25,2021,E02005508,2021 super output areas - middle layer,152,Aged 25 years,60
26,2021,E02005508,2021 super output areas - middle layer,152,Aged 26 years,76
27,2021,E02005508,2021 super output areas - middle layer,152,Aged 27 years,68
28,2021,E02005508,2021 super output areas - middle layer,152,Aged 28 years,63
29,2021,E02005508,2021 super output areas - middle layer,152,Aged 29 years,60
30,2021,E02005508,2021 super output areas - middle layer,152,Aged 30 years,64
31,2021,E02005508,2021 super output areas - middle layer,152,Aged 31 years,54
32,2021,E02005508,2021 super output areas - middle layer,152,Aged 32 years,64
33,2021,E02005508,2021 super output areas - middle layer,152,Aged 33 years,68
34,2021,E02005508,2021 super output areas - middle layer,152,Aged 34 years,62
35,2021,E02005508,2021 super output areas - middle layer,152,Aged 35 to 49 years,1169
36,2021,E02005508,2021 super output areas - middle layer,152,Aged 35 years,78
37,2021,E02005508,2021 super output areas - middle layer,152,Aged 36 years,60
38,2021,E02005508,2021 super output areas - middle layer,152,Aged 37 years,64
39,2021,E02005508,2021 super output areas - middle layer,152,Aged 38 years,75
40,2021,E02005508,2021 super output areas - middle layer,152,Aged 39 years,76
41,2021,E02005508,2021 super output areas - middle layer,152,Aged 40 years,82
42,2021,E02005508,2021 super output areas - middle layer,152,Aged 41 years,85
43,2021,E02005508,2021 super output areas - middle layer,152,Aged 42 years,79
44,2021,E02005508,2021 super output areas - middle layer,152,Aged 43 years,82
45,2021,E02005508,2021 super output areas - middle layer,152,Aged 44 years,71
46,2021,E02005508,2021 super output areas - middle layer,152,Aged 45 years,74
47,2021,E02005508,2021 super output areas - middle layer,152,Aged 46 years,86
48,2021,E02005508,2021 super output areas - middle layer,152,Aged 47 years,85
49,2021,E02005508,2021 super output areas - middle layer,152,Aged 48 years,77
50,2021,E02005508,2021 super output areas - middle layer,152,Aged 49 years,95
51,2021,E02005508,2021 super output areas - middle layer,152,Aged 50 to 64 years,1743
52,2021,E02005508,2021 super output areas - middle layer,152,Aged 50 years,111
53,2021,E02005508,2021 super output areas - middle layer,152,Aged 51 years,113
54,2021,E02005508,2021 super output areas - middle layer,152,Aged 52 years,119
55,2021,E02005508,2021 super output areas - middle layer,152,Aged 53 years,103
56,2021,E02005508,2021 super output areas - middle layer,152,Aged 54 years,117
57,2021,E02005508,2021 super output areas - middle layer,152,Aged 55 years,135
58,2021,E02005508,2021 super output areas - middle layer,152,Aged 56 years,132
59,2021,E02005508,2021 super output areas - middle layer,152,Aged 57 years,118
60,2021,E02005508,2021 super output areas - middle layer,152,Aged 58 years,124
61,2021,E02005508,2021 super output areas - middle layer,152,Aged 59 years,130
62,2021,E02005508,2021 super output areas - middle layer,152,Aged 60 years,118
63,2021,E02005508,2021 super output areas - middle layer,152,Aged 61 years,112
64,2021,E02005508,2021 super output areas - middle layer,152,Aged 62 years,113
65,2021,E02005508,2021 super output areas - middle layer,152,Aged 63 years,91
66,2021,E02005508,2021 super output areas - middle layer,152,Aged 64 years,107
67,2021,E02005508,2021 super output areas - middle layer,152,Aged 65 to 74 years,1179
68,2021,E02005508,2021 super output areas - middle layer,152,Aged 65 years,116
69,2021,E02005508,2021 super output areas - middle layer,152,Aged 66 years,131
70,2021,E02005508,2021 super output areas - middle layer,152,Aged 67 years,116
71,2021,E02005508,2021 super output areas - middle layer,152,Aged 68 years,98
72,2021,E02005508,2021 super output areas - middle layer,152,Aged 69 years,108
73,2021,E02005508,2021 super output areas - middle layer,152,Aged 70 years,113
74,2021,E02005508,2021 super output areas - middle layer,152,Aged 71 years,109
75,2021,E02005508,2021 super output areas - middle layer,152,Aged 72 years,113
76,2021,E02005508,2021 super output areas - middle layer,152,Aged 73 years,141
77,2021,E02005508,2021 super output areas - middle layer,152,Aged 74 years,134
78,2021,E02005508,2021 super output areas - middle layer,152,Aged 75 to 84 years,659
79,2021,E02005508,2021 super output areas - middle layer,152,Aged 75 years,89
80,2021,E02005508,2021 super output areas - middle layer,152,Aged 76 years,96
81,2021,E02005508,2021 super output areas - middle layer,152,Aged 77 years,105
82,2021,E02005508,2021 super output areas - middle layer,152,Aged 78 years,79
83,2021,E02005508,2021 super output areas - middle layer,152,Aged 79 years,54
84,2021,E02005508,2021 super output areas - middle layer,152,Aged 80 years,50
85,2021,E02005508,2021 super output areas - middle layer,152,Aged 81 years,55
86,2021,E02005508,2021 super output areas - middle layer,152,Aged 82 years,46
87,2021,E02005508,2021 super output areas - middle layer,152,Aged 83 years,40
88,2021,E02005508,2021 super output areas - middle layer,152,Aged 84 years,45
89,2021,E02005508,2021 super output areas - middle layer,152,Aged 85 years and over,234
90,2021,E02005508,2021 super output areas - middle layer,152,Aged 85 years,46
91,2021,E02005508,2021 super output areas - middle layer,152,Aged 86 years,31
92,2021,E02005508,2021 super output areas - middle layer,152,Aged 87 years,29
93,2021,E02005508,2021 super output areas - middle layer,152,Aged 88 years,17
94,2021,E02005508,2021 super output areas - middle layer,152,Aged 89 years,32
95,2021,E02005508,2021 super output areas - middle layer,152,Aged 90 years,21
96,2021,E02005508,2021 super output areas - middle layer,152,Aged 91 years,11
97,2021,E02005508,2021 super output areas - middle layer,152,Aged 92 years,8
98,2021,E02005508,2021 super output areas - middle layer,152,Aged 93 years,11
99,2021,E02005508,2021 super output areas - middle layer,152,Aged 94 years,10
100,2021,E02005508,2021 super output areas - middle layer,152,Aged 95 years,3
101,2021,E02005508,2021 super output areas - middle layer,152,Aged 96 years,3
102,2021,E02005508,2021 super output areas - middle layer,152,Aged 97 years,3
103,2021,E02005508,2021 super output areas - middle layer,152,Aged 98 years,4
104,2021,E02005508,2021 super output areas - middle layer,152,Aged 99 years,1
105,2021,E02005508,2021 super output areas - middle layer,152,Aged 100 years and over,4
106,2021,E02005509,2021 super output areas - middle layer,152,Total: All usual residents,8566
107,2021,E02005509,2021 super output areas - middle layer,152,Aged 4 years and under,416
108,2021,E02005509,2021 super output areas - middle layer,152,Aged under 1 year,74
109,2021,E02005509,2021 super output areas - middle layer,152,Aged 1 year,92
110,2021,E02005509,2021 super output areas - middle layer,152,Aged 2 years,85
111,2021,E02005509,2021 super output areas - middle layer,152,Aged 3 years,88
112,2021,E02005509,2021 super output areas - middle layer,152,Aged 4 years,77
