,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_102_NAME,OBS_VALUE
0,2021,W02000003,2021 super output areas - middle layer,152,Aged 38 years,127
1,2021,W02000003,2021 super output areas - middle layer,152,Aged 39 years,136
2,2021,W02000003,2021 super output areas - middle layer,152,Aged 40 years,116
3,2021,W02000003,2021 super output areas - middle layer,152,Aged 41 years,138
4,2021,W02000003,2021 super output areas - middle layer,152,Aged 42 years,104
5,2021,W02000003,2021 super output areas - middle layer,152,Aged 43 years,118
6,2021,W02000003,2021 super output areas - middle layer,152,Aged 44 years,111
7,2021,W02000003,2021 super output areas - middle layer,152,Aged 45 years,115
8,2021,W02000003,2021 super output areas - middle layer,152,Aged 46 years,134
9,2021,W02000003,2021 super output areas - middle layer,152,Aged 47 years,138
10,2021,W02000003,2021 super output areas - middle layer,152,Aged 48 years,134
11,2021,W02000003,2021 super output areas - middle layer,152,Aged 49 years,148
12,2021,W02000003,2021 super output areas - middle layer,152,Aged 50 to 64 years,2033
13,2021,W02000003,2021 super output areas - middle layer,152,Aged 50 years,153
14,2021,W02000003,2021 super output areas - middle layer,152,Aged 51 years,139
15,2021,W02000003,2021 super output areas - middle layer,152,Aged 52 years,147
16,2021,W02000003,2021 super output areas - middle layer,152,Aged 53 years,163
17,2021,W02000003,2021 super output areas - middle layer,152,Aged 54 years,135
18,2021,W02000003,2021 super output areas - middle layer,152,Aged 55 years,143
19,2021,W02000003,2021 super output areas - middle layer,152,Aged 56 years,144
20,2021,W02000003,2021 super output areas - middle layer,152,Aged 57 years,140
21,2021,W02000003,2021 super output areas - middle layer,152,Aged 58 years,128
22,2021,W02000003,2021 super output areas - middle layer,152,Aged 59 years,122
23,2021,W02000003,2021 super output areas - middle layer,152,Aged 60 years,135
24,2021,W02000003,2021 super output areas - middle layer,152,Aged 61 years,133
25,2021,W02000003,2021 super output areas - middle layer,152,Aged 62 years,133
26,2021,W02000003,2021 super output areas - middle layer,152,Aged 63 years,110
27,2021,W02000003,2021 super output areas - middle layer,152,Aged 64 years,108
28,2021,W02000003,2021 super output areas - middle layer,152,Aged 65 to 74 years,1109
29,2021,W02000003,2021 super output areas - middle layer,152,Aged 65 years,97
30,2021,W02000003,2021 super output areas - middle layer,152,Aged 66 years,113
31,2021,W02000003,2021 super output areas - middle layer,152,Aged 67 years,98
32,2021,W02000003,2021 super output areas - middle layer,152,Aged 68 years,123
33,2021,W02000003,2021 super output areas - middle layer,152,Aged 69 years,99
34,2021,W02000003,2021 super output areas - middle layer,152,Aged 70 years,102
35,2021,W02000003,2021 super output areas - middle layer,152,Aged 71 years,106
36,2021,W02000003,2021 super output areas - middle layer,152,Aged 72 years,122
