,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_UKFORCEVET_6_NAME,OBS_VALUE
2943,2021,E02004808,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,32
2944,2021,E02004808,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9284
2945,2021,E02004809,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8337
2946,2021,E02004809,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,579
2947,2021,E02004809,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
2948,2021,E02004809,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
2949,2021,E02004809,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7688
2950,2021,E02004810,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6499
2951,2021,E02004810,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,313
2952,2021,E02004810,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,41
2953,2021,E02004810,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
2954,2021,E02004810,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6129
2955,2021,E02004811,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6745
2956,2021,E02004811,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,492
2957,2021,E02004811,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,70
2958,2021,E02004811,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
2959,2021,E02004811,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6166
2960,2021,E02004812,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5581
2961,2021,E02004812,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,338
2962,2021,E02004812,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
2963,2021,E02004812,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
2964,2021,E02004812,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5191
2965,2021,E02004813,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5241
2966,2021,E02004813,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,294
2967,2021,E02004813,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,40
2968,2021,E02004813,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
2969,2021,E02004813,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4897
2970,2021,E02004814,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5915
2971,2021,E02004814,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,377
2972,2021,E02004814,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,42
2973,2021,E02004814,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
2974,2021,E02004814,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5473
2975,2021,E02004815,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5604
2976,2021,E02004815,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,273
2977,2021,E02004815,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
2978,2021,E02004815,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,10
2979,2021,E02004815,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5285
2980,2021,E02004817,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6235
2981,2021,E02004817,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,315
2982,2021,E02004817,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
2983,2021,E02004817,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
2984,2021,E02004817,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5852
2985,2021,E02004818,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8602
2986,2021,E02004818,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,542
2987,2021,E02004818,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,73
2988,2021,E02004818,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,46
2989,2021,E02004818,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7941
2990,2021,E02004819,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6571
2991,2021,E02004819,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,454
2992,2021,E02004819,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
2993,2021,E02004819,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
2994,2021,E02004819,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6042
2995,2021,E02004820,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5998
2996,2021,E02004820,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,477
2997,2021,E02004820,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,60
2998,2021,E02004820,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,18
2999,2021,E02004820,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5443
3000,2021,E02004821,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4281
3001,2021,E02004821,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,276
3002,2021,E02004821,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,53
3003,2021,E02004821,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
3004,2021,E02004821,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,3940
3005,2021,E02004822,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6753
3006,2021,E02004822,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,330
3007,2021,E02004822,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,87
3008,2021,E02004822,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3009,2021,E02004822,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6321
3010,2021,E02004823,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7237
3011,2021,E02004823,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,286
3012,2021,E02004823,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,53
3013,2021,E02004823,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3014,2021,E02004823,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6883
3015,2021,E02004824,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5166
3016,2021,E02004824,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,233
3017,2021,E02004824,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
3018,2021,E02004824,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
3019,2021,E02004824,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4859
3020,2021,E02004825,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9028
3021,2021,E02004825,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,349
3022,2021,E02004825,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
3023,2021,E02004825,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,31
3024,2021,E02004825,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8583
3025,2021,E02004826,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7933
3026,2021,E02004826,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,272
3027,2021,E02004826,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,72
3028,2021,E02004826,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3029,2021,E02004826,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7576
3030,2021,E02004827,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5848
3031,2021,E02004827,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,169
3032,2021,E02004827,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
3033,2021,E02004827,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3034,2021,E02004827,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5618
3035,2021,E02004828,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6048
3036,2021,E02004828,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,189
3037,2021,E02004828,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,58
3038,2021,E02004828,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3039,2021,E02004828,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5792
3040,2021,E02007076,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5739
3041,2021,E02007076,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,279
3042,2021,E02007076,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,39
3043,2021,E02007076,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3044,2021,E02007076,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5406
3045,2021,E02007077,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5471
3046,2021,E02007077,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,254
3047,2021,E02007077,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,37
3048,2021,E02007077,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3049,2021,E02007077,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5172
3050,2021,E02007078,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4324
3051,2021,E02007078,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,257
3052,2021,E02007078,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
3053,2021,E02007078,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,7
3054,2021,E02007078,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4024
3055,2021,E02004829,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4741
3056,2021,E02004829,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,216
3057,2021,E02004829,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,56
3058,2021,E02004829,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
3059,2021,E02004829,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4450
3060,2021,E02004830,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5665
3061,2021,E02004830,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,214
3062,2021,E02004830,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,48
3063,2021,E02004830,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,26
3064,2021,E02004830,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5377
3065,2021,E02004831,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8459
3066,2021,E02004831,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,373
3067,2021,E02004831,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,80
3068,2021,E02004831,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,27
3069,2021,E02004831,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7979
3070,2021,E02004832,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7208
3071,2021,E02004832,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,316
3072,2021,E02004832,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,79
3073,2021,E02004832,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,33
3074,2021,E02004832,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6780
3075,2021,E02004833,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8273
3076,2021,E02004833,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,277
3077,2021,E02004833,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,68
3078,2021,E02004833,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,20
3079,2021,E02004833,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7908
3080,2021,E02004834,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6365
3081,2021,E02004834,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,208
3082,2021,E02004834,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
3083,2021,E02004834,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
3084,2021,E02004834,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6095
3085,2021,E02004835,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9010
3086,2021,E02004835,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,288
3087,2021,E02004835,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,72
3088,2021,E02004835,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
3089,2021,E02004835,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8631
3090,2021,E02004836,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5768
3091,2021,E02004836,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,157
3092,2021,E02004836,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,31
3093,2021,E02004836,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,4
3094,2021,E02004836,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5576
3095,2021,E02004837,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6697
3096,2021,E02004837,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,241
3097,2021,E02004837,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,74
3098,2021,E02004837,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3099,2021,E02004837,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6367
3100,2021,E02004838,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7793
3101,2021,E02004838,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,270
3102,2021,E02004838,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,75
3103,2021,E02004838,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
3104,2021,E02004838,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7434
3105,2021,E02004839,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7378
3106,2021,E02004839,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,398
3107,2021,E02004839,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,76
3108,2021,E02004839,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
3109,2021,E02004839,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6885
3110,2021,E02004840,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8464
3111,2021,E02004840,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,399
3112,2021,E02004840,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,71
3113,2021,E02004840,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,23
3114,2021,E02004840,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7971
3115,2021,E02004841,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9590
3116,2021,E02004841,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,419
3117,2021,E02004841,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,74
3118,2021,E02004841,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3119,2021,E02004841,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9089
3120,2021,E02004842,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9346
3121,2021,E02004842,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,582
3122,2021,E02004842,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,85
3123,2021,E02004842,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,28
3124,2021,E02004842,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8651
3125,2021,E02004996,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6739
3126,2021,E02004996,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,222
3127,2021,E02004996,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,54
3128,2021,E02004996,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3129,2021,E02004996,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6450
3130,2021,E02004997,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6879
3131,2021,E02004997,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,228
3132,2021,E02004997,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,59
3133,2021,E02004997,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
3134,2021,E02004997,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6575
3135,2021,E02004998,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5573
3136,2021,E02004998,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,233
3137,2021,E02004998,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
3138,2021,E02004998,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
3139,2021,E02004998,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5277
3140,2021,E02005000,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9639
3141,2021,E02005000,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,368
3142,2021,E02005000,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
3143,2021,E02005000,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
3144,2021,E02005000,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,9192
3145,2021,E02005001,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7725
3146,2021,E02005001,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,257
3147,2021,E02005001,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,63
3148,2021,E02005001,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3149,2021,E02005001,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7390
3150,2021,E02005002,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7798
3151,2021,E02005002,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,291
3152,2021,E02005002,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,65
3153,2021,E02005002,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,17
3154,2021,E02005002,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7425
3155,2021,E02005003,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7007
3156,2021,E02005003,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,289
3157,2021,E02005003,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,43
3158,2021,E02005003,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3159,2021,E02005003,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6662
3160,2021,E02005004,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9275
3161,2021,E02005004,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,302
3162,2021,E02005004,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,77
3163,2021,E02005004,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3164,2021,E02005004,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,8881
3165,2021,E02005005,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,8265
3166,2021,E02005005,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,254
3167,2021,E02005005,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,78
3168,2021,E02005005,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,16
3169,2021,E02005005,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7917
3170,2021,E02005006,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5155
3171,2021,E02005006,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,164
3172,2021,E02005006,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,45
3173,2021,E02005006,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3174,2021,E02005006,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4933
3175,2021,E02005007,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7698
3176,2021,E02005007,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,265
3177,2021,E02005007,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,82
3178,2021,E02005007,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,19
3179,2021,E02005007,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7332
3180,2021,E02005008,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7559
3181,2021,E02005008,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,296
3182,2021,E02005008,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,83
3183,2021,E02005008,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
3184,2021,E02005008,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7166
3185,2021,E02005009,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,4995
3186,2021,E02005009,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,164
3187,2021,E02005009,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,38
3188,2021,E02005009,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3189,2021,E02005009,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,4784
3190,2021,E02007046,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5637
3191,2021,E02007046,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,255
3192,2021,E02007046,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
3193,2021,E02007046,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3194,2021,E02007046,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5322
3195,2021,E02007047,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6833
3196,2021,E02007047,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,268
3197,2021,E02007047,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
3198,2021,E02007047,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3199,2021,E02007047,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6504
3200,2021,E02005010,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6344
3201,2021,E02005010,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,201
3202,2021,E02005010,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,51
3203,2021,E02005010,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3204,2021,E02005010,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6079
3205,2021,E02005011,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6533
3206,2021,E02005011,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,278
3207,2021,E02005011,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,54
3208,2021,E02005011,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3209,2021,E02005011,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6188
3210,2021,E02005012,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7445
3211,2021,E02005012,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,291
3212,2021,E02005012,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,77
3213,2021,E02005012,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,30
3214,2021,E02005012,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7047
3215,2021,E02005013,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6961
3216,2021,E02005013,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,306
3217,2021,E02005013,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,57
3218,2021,E02005013,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,11
3219,2021,E02005013,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6587
3220,2021,E02005014,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7289
3221,2021,E02005014,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,283
3222,2021,E02005014,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,59
3223,2021,E02005014,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,21
3224,2021,E02005014,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6926
3225,2021,E02005015,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7692
3226,2021,E02005015,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,248
3227,2021,E02005015,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,74
3228,2021,E02005015,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,15
3229,2021,E02005015,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,7355
3230,2021,E02005016,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6495
3231,2021,E02005016,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,241
3232,2021,E02005016,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,52
3233,2021,E02005016,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,13
3234,2021,E02005016,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6189
3235,2021,E02005017,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5632
3236,2021,E02005017,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,166
3237,2021,E02005017,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,35
3238,2021,E02005017,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,12
3239,2021,E02005017,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5419
3240,2021,E02005018,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,7274
3241,2021,E02005018,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,254
3242,2021,E02005018,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,61
3243,2021,E02005018,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,14
3244,2021,E02005018,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,6945
3245,2021,E02005019,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5395
3246,2021,E02005019,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,186
3247,2021,E02005019,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,36
3248,2021,E02005019,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,8
3249,2021,E02005019,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5165
3250,2021,E02005020,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6113
3251,2021,E02005020,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,228
3252,2021,E02005020,2021 super output areas - middle layer,152,Previously served in UK reserve armed forces,46
3253,2021,E02005020,2021 super output areas - middle layer,152,Previously served in both regular and reserve UK armed forces,9
3254,2021,E02005020,2021 super output areas - middle layer,152,Has not previously served in any UK armed forces,5830
3255,2021,E02005021,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,9895
3256,2021,E02005021,2021 super output areas - middle layer,152,Previously served in UK regular armed forces,184
