,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02005663,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,18
1,2021,E02005663,2021 super output areas - middle layer,152,815 Construction Operatives,18
2,2021,E02005663,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",4
3,2021,E02005663,2021 super output areas - middle layer,152,821 Road Transport Drivers,113
4,2021,E02005663,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,17
5,2021,E02005663,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,6
6,2021,E02005663,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,4
7,2021,E02005663,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,17
8,2021,E02005663,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,15
9,2021,E02005663,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,33
10,2021,E02005663,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,50
11,2021,E02005663,2021 super output areas - middle layer,152,923 Elementary Security Occupations,15
12,2021,E02005663,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,11
13,2021,E02005663,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,104
14,2021,E02005663,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,37
15,2021,E02005664,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3252
16,2021,E02005664,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,9
17,2021,E02005664,2021 super output areas - middle layer,152,112 Production Managers and Directors,50
18,2021,E02005664,2021 super output areas - middle layer,152,113 Functional Managers and Directors,94
19,2021,E02005664,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",2
20,2021,E02005664,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,46
21,2021,E02005664,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,3
22,2021,E02005664,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,17
23,2021,E02005664,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,2
24,2021,E02005664,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,26
25,2021,E02005664,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,8
26,2021,E02005664,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",22
27,2021,E02005664,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,45
28,2021,E02005664,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,7
29,2021,E02005664,2021 super output areas - middle layer,152,212 Engineering Professionals,36
30,2021,E02005664,2021 super output areas - middle layer,152,213 Information Technology Professionals,52
31,2021,E02005664,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,13
32,2021,E02005664,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,1
33,2021,E02005664,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,4
34,2021,E02005664,2021 super output areas - middle layer,152,221 Medical Practitioners,12
35,2021,E02005664,2021 super output areas - middle layer,152,222 Therapy Professionals,27
36,2021,E02005664,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,60
37,2021,E02005664,2021 super output areas - middle layer,152,224 Veterinarians,0
38,2021,E02005664,2021 super output areas - middle layer,152,225 Other Health Professionals,19
39,2021,E02005664,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,115
40,2021,E02005664,2021 super output areas - middle layer,152,232 Other Educational Professionals,19
41,2021,E02005664,2021 super output areas - middle layer,152,241 Legal Professionals,15
42,2021,E02005664,2021 super output areas - middle layer,152,242 Finance Professionals,27
43,2021,E02005664,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",27
44,2021,E02005664,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,15
45,2021,E02005664,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",19
46,2021,E02005664,2021 super output areas - middle layer,152,246 Welfare Professionals,26
47,2021,E02005664,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,1
48,2021,E02005664,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,12
49,2021,E02005664,2021 super output areas - middle layer,152,249 Media Professionals,13
50,2021,E02005664,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",23
51,2021,E02005664,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",4
52,2021,E02005664,2021 super output areas - middle layer,152,313 Information Technology Technicians,27
53,2021,E02005664,2021 super output areas - middle layer,152,321 Health Associate Professionals,9
54,2021,E02005664,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,24
55,2021,E02005664,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,14
56,2021,E02005664,2021 super output areas - middle layer,152,324 Veterinary nurses,1
57,2021,E02005664,2021 super output areas - middle layer,152,331 Protective Service Occupations,21
58,2021,E02005664,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",30
59,2021,E02005664,2021 super output areas - middle layer,152,342 Design Occupations,4
60,2021,E02005664,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,14
61,2021,E02005664,2021 super output areas - middle layer,152,351 Transport Associate Professionals,1
62,2021,E02005664,2021 super output areas - middle layer,152,352 Legal Associate Professionals,5
63,2021,E02005664,2021 super output areas - middle layer,152,353 Finance Associate Professionals,16
64,2021,E02005664,2021 super output areas - middle layer,152,354 Business Associate Professionals,37
65,2021,E02005664,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",75
66,2021,E02005664,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,7
67,2021,E02005664,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",40
