,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,W02000051,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,1
1,2021,W02000051,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,5
2,2021,W02000051,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,89
3,2021,W02000051,2021 super output areas - middle layer,152,712 Sales Related Occupations,9
4,2021,W02000051,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,18
5,2021,W02000051,2021 super output areas - middle layer,152,721 Customer Service Occupations,23
6,2021,W02000051,2021 super output areas - middle layer,152,722 Customer Service Supervisors,2
7,2021,W02000051,2021 super output areas - middle layer,152,811 Process Operatives,37
8,2021,W02000051,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,3
9,2021,W02000051,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,10
10,2021,W02000051,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,19
11,2021,W02000051,2021 super output areas - middle layer,152,815 Construction Operatives,13
12,2021,W02000051,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",6
13,2021,W02000051,2021 super output areas - middle layer,152,821 Road Transport Drivers,55
14,2021,W02000051,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,10
15,2021,W02000051,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,3
16,2021,W02000051,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,10
17,2021,W02000051,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,24
18,2021,W02000051,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,12
19,2021,W02000051,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,8
20,2021,W02000051,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,49
21,2021,W02000051,2021 super output areas - middle layer,152,923 Elementary Security Occupations,10
22,2021,W02000051,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,2
23,2021,W02000051,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,16
24,2021,W02000051,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,50
25,2021,W02000052,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2057
26,2021,W02000052,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,4
27,2021,W02000052,2021 super output areas - middle layer,152,112 Production Managers and Directors,29
28,2021,W02000052,2021 super output areas - middle layer,152,113 Functional Managers and Directors,26
29,2021,W02000052,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",1
30,2021,W02000052,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,20
31,2021,W02000052,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,2
32,2021,W02000052,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,14
33,2021,W02000052,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,0
34,2021,W02000052,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,24
35,2021,W02000052,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,13
36,2021,W02000052,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",8
37,2021,W02000052,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,33
38,2021,W02000052,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,2
39,2021,W02000052,2021 super output areas - middle layer,152,212 Engineering Professionals,22
40,2021,W02000052,2021 super output areas - middle layer,152,213 Information Technology Professionals,20
41,2021,W02000052,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,3
42,2021,W02000052,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,7
43,2021,W02000052,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,3
44,2021,W02000052,2021 super output areas - middle layer,152,221 Medical Practitioners,17
45,2021,W02000052,2021 super output areas - middle layer,152,222 Therapy Professionals,11
46,2021,W02000052,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,82
47,2021,W02000052,2021 super output areas - middle layer,152,224 Veterinarians,7
