,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02005842,2021 super output areas - middle layer,152,Other ethnic group: Turkish Cypriot,0
1,2021,E02005842,2021 super output areas - middle layer,152,Other ethnic group: Vietnamese,0
2,2021,E02005842,2021 super output areas - middle layer,152,Other ethnic group: White African,0
3,2021,E02005842,2021 super output areas - middle layer,152,Other ethnic group: Any other ethnic group,2
4,2021,E02005843,2021 super output areas - middle layer,152,Total: All usual residents,7061
5,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh",127
6,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Afghan",4
7,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: African unspecified",0
8,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: African Asian",0
9,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Anglo Indian",0
10,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Arab",0
11,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Asian British",7
12,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Bangladeshi, British Bangladeshi",4
13,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Black and Asian",0
14,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Chinese",17
15,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: English/Welsh/Scottish/Northern Irish/British",1
16,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Filipino",9
17,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indian or British Indian",51
18,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Indonesian",0
19,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Iranian",0
20,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Japanese",0
21,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kashmiri",0
22,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Korean",0
23,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Kurdish",0
24,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Malaysian",0
25,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mauritian/Seychellois/Maldivian/Sao Tomean/St Helenian",0
26,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Mixed South Asian",0
27,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Myanmar or Burmese",0
28,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Nepali (includes Gurkha)",0
29,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Asian, Asian unspecified",1
30,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other East Asian/ East Asian unspecified",0
31,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Middle East",1
32,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Other Mixed",0
33,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Pakistani or British Pakistani",12
34,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Punjabi",0
35,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sikh",0
36,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sinhalese",0
37,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Sri Lankan",12
38,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Taiwanese",0
39,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Tajikistani/Kazakhstani/Kyrgystani/Turkmenistani/Uzbekistani",0
40,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Tamil",4
41,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Thai",3
42,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Turkish",0
43,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Vietnamese",1
44,2021,E02005843,2021 super output areas - middle layer,152,"Asian, Asian British or Asian Welsh: Any other ethnic group",0
45,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background",35
46,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: African unspecified",18
47,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Angolan",0
48,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Arab",0
49,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Black British",2
50,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Cameroonian",0
51,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Cote D'Ivoire",0
52,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Democratic Republic of the Congo",0
53,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: English/Welsh/Scottish/Northern Irish/British",0
54,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Eritrean",0
55,2021,E02005843,2021 super output areas - middle layer,152,"Black, Black British, Black Welsh of African background: Ethiopian",0
