,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,6
1,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,14
2,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,134
3,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,2
4,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,132
5,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African,23
6,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: North African,4
7,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,6
8,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,0
9,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,4
10,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,2
11,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,13
12,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
13,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,7
14,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,2
15,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,1
16,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,3
17,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,111
18,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,23
19,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,0
20,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,10
21,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,9
22,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,4
23,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,31
24,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,17
25,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,6
26,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,4
27,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,4
28,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,49
29,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,0
30,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,0
31,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,32
32,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,12
33,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,5
34,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
35,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,5
36,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,1
37,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,2
38,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,2
39,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,0
40,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,3
41,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,0
42,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,22
43,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,12
44,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,4
45,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,8
46,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
47,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,1
48,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,5
49,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,4
50,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,3
51,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,1
52,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,5
53,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,5
54,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,3
55,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,2
56,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
57,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
58,2021,E02001665,2021 super output areas - middle layer,152,Other identity only: Other,6
59,2021,E02001666,2021 super output areas - middle layer,152,Total: All usual residents,5915
60,2021,E02001666,2021 super output areas - middle layer,152,UK identity,5792
61,2021,E02001666,2021 super output areas - middle layer,152,UK identity: British only identity,3406
62,2021,E02001666,2021 super output areas - middle layer,152,UK identity: English only identity,1073
63,2021,E02001666,2021 super output areas - middle layer,152,UK identity: English and British only identity,1215
64,2021,E02001666,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,8
65,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,6
66,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Scottish only identity,20
67,2021,E02001666,2021 super output areas - middle layer,152,UK identity:  Scottish and British only identity,6
68,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Northern Irish only identity,6
69,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Northern Irish and British only identity,1
70,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Cornish only identity,0
71,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Cornish and British only identity,0
72,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Any other combination of UK identities (UK only),4
73,2021,E02001666,2021 super output areas - middle layer,152,UK identity: Other identity and at least one UK identity ,47
74,2021,E02001666,2021 super output areas - middle layer,152,Other identity only,123
75,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Guernsey Islander,0
76,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Jersey Islander,0
77,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Isle of Man (Manx),0
78,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Channel Islander not otherwise specified,0
79,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Irish only identity,7
80,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Irish and at least one UK identity,3
81,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European,72
82,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries,53
83,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: French,2
84,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: German,2
85,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Italian,1
86,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Portuguese,0
87,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Spanish (including Canary Islander),0
88,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries in March 2001,0
89,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Lithuanian,2
90,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries:  Polish,36
91,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Romanian,2
92,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: EU countries: Other member countries,8
93,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries,19
94,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Turkish,0
95,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: European: Non-EU countries: Other European,19
96,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African,9
97,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: North African,1
98,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African,2
99,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Ghanaian,0
100,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Nigerian,0
101,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: Central and Western African: Other Central and Western African,2
102,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African,6
103,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Kenyan,0
104,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Somali,0
105,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: South African,0
106,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Zimbabwean,6
107,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: African: South and Eastern African: Other South and Eastern African,0
108,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian,23
109,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern,3
110,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,0
111,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,3
112,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,0
113,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,0
114,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian,6
115,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,3
116,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,0
117,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,2
118,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,1
119,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian,9
120,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,1
121,2021,E02001666,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,1
