,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_ROOMS_6_NAME,OBS_VALUE
139,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1450
140,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,596
141,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,168
142,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,52
143,2021,E02002508,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,13
144,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2253
145,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1321
146,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,649
147,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,228
148,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,47
149,2021,E02002509,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,8
150,2021,E02002510,2021 super output areas - middle layer,152,Total: All households,3115
151,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1888
152,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,888
153,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,290
154,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,45
155,2021,E02002510,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,4
156,2021,E02002512,2021 super output areas - middle layer,152,Total: All households,2306
157,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of rooms: +2 or more,1535
158,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of rooms: +1,571
159,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of rooms: 0,160
160,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of rooms: -1,37
161,2021,E02002512,2021 super output areas - middle layer,152,Occupancy rating of rooms: -2 or less,3
162,2021,E02002513,2021 super output areas - middle layer,152,Total: All households,4530
