,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_NATID_71_NAME,OBS_VALUE
0,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,0
1,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian,1
2,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,0
3,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,1
4,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,0
5,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,0
6,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Central Asian,0
7,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,0
8,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean,0
9,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American,0
10,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Canadian,0
11,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: US Citizen,0
12,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: North American: Other North American,0
13,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Central American,0
14,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: South American,0
15,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean,0
16,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Jamaican,0
17,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: American and Caribbean: Caribbean: Other Caribbean,0
18,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian,3
19,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian,3
20,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Australian,2
21,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,1
22,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,0
23,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Antarctican and Oceanian: Other Oceanian,0
24,2021,E02001786,2021 super output areas - middle layer,152,Other identity only: Other,1
25,2021,E02001787,2021 super output areas - middle layer,152,Total: All usual residents,5360
26,2021,E02001787,2021 super output areas - middle layer,152,UK identity,5301
27,2021,E02001787,2021 super output areas - middle layer,152,UK identity: British only identity,3168
28,2021,E02001787,2021 super output areas - middle layer,152,UK identity: English only identity,1000
29,2021,E02001787,2021 super output areas - middle layer,152,UK identity: English and British only identity,1072
30,2021,E02001787,2021 super output areas - middle layer,152,UK identity:  Welsh only identity,0
31,2021,E02001787,2021 super output areas - middle layer,152,UK identity: Welsh and British only identity,2
