,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCCRAT_BEDROOMS_6_NAME,OBS_VALUE
5847,2021,E02003426,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1751
5848,2021,E02003426,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1205
5849,2021,E02003426,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,718
5850,2021,E02003426,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,77
5851,2021,E02003426,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,17
5852,2021,E02003427,2021 super output areas - middle layer,152,Total: All households,3037
5853,2021,E02003427,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,948
5854,2021,E02003427,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1024
5855,2021,E02003427,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,870
5856,2021,E02003427,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,154
5857,2021,E02003427,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,41
5858,2021,E02003428,2021 super output areas - middle layer,152,Total: All households,3562
5859,2021,E02003428,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1665
5860,2021,E02003428,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1035
5861,2021,E02003428,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,763
5862,2021,E02003428,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,80
5863,2021,E02003428,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,19
5864,2021,E02003429,2021 super output areas - middle layer,152,Total: All households,2959
5865,2021,E02003429,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1681
5866,2021,E02003429,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,835
5867,2021,E02003429,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,386
5868,2021,E02003429,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,52
5869,2021,E02003429,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
5870,2021,E02003430,2021 super output areas - middle layer,152,Total: All households,2589
5871,2021,E02003430,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,822
5872,2021,E02003430,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,904
5873,2021,E02003430,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,784
5874,2021,E02003430,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,70
5875,2021,E02003430,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,9
5876,2021,E02003431,2021 super output areas - middle layer,152,Total: All households,2795
5877,2021,E02003431,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1063
5878,2021,E02003431,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,831
5879,2021,E02003431,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,755
5880,2021,E02003431,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,132
5881,2021,E02003431,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,14
5882,2021,E02003432,2021 super output areas - middle layer,152,Total: All households,3140
5883,2021,E02003432,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,907
5884,2021,E02003432,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1130
5885,2021,E02003432,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1007
5886,2021,E02003432,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,83
5887,2021,E02003432,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
5888,2021,E02003433,2021 super output areas - middle layer,152,Total: All households,2663
5889,2021,E02003433,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,986
5890,2021,E02003433,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,957
5891,2021,E02003433,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,639
5892,2021,E02003433,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,73
5893,2021,E02003433,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,8
5894,2021,E02003434,2021 super output areas - middle layer,152,Total: All households,3773
5895,2021,E02003434,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1156
5896,2021,E02003434,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1136
5897,2021,E02003434,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1280
5898,2021,E02003434,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,179
5899,2021,E02003434,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,22
5900,2021,E02003435,2021 super output areas - middle layer,152,Total: All households,2929
5901,2021,E02003435,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1394
5902,2021,E02003435,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,939
5903,2021,E02003435,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,542
5904,2021,E02003435,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,41
5905,2021,E02003435,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
5906,2021,E02003436,2021 super output areas - middle layer,152,Total: All households,3501
5907,2021,E02003436,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1768
5908,2021,E02003436,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1001
5909,2021,E02003436,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,648
5910,2021,E02003436,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,69
5911,2021,E02003436,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,15
5912,2021,E02003437,2021 super output areas - middle layer,152,Total: All households,2957
5913,2021,E02003437,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1478
5914,2021,E02003437,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,860
5915,2021,E02003437,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,570
5916,2021,E02003437,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,40
5917,2021,E02003437,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,9
5918,2021,E02003438,2021 super output areas - middle layer,152,Total: All households,4353
5919,2021,E02003438,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2357
5920,2021,E02003438,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1229
5921,2021,E02003438,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,704
5922,2021,E02003438,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,58
5923,2021,E02003438,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
5924,2021,E02003439,2021 super output areas - middle layer,152,Total: All households,2319
5925,2021,E02003439,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1295
5926,2021,E02003439,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,633
5927,2021,E02003439,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,361
5928,2021,E02003439,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,29
5929,2021,E02003439,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
5930,2021,E02003440,2021 super output areas - middle layer,152,Total: All households,3782
5931,2021,E02003440,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1858
5932,2021,E02003440,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1223
5933,2021,E02003440,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,649
5934,2021,E02003440,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,51
5935,2021,E02003440,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,1
5936,2021,E02003441,2021 super output areas - middle layer,152,Total: All households,3017
5937,2021,E02003441,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1681
5938,2021,E02003441,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,880
5939,2021,E02003441,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,400
5940,2021,E02003441,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,53
5941,2021,E02003441,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
5942,2021,E02003442,2021 super output areas - middle layer,152,Total: All households,3334
5943,2021,E02003442,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1607
5944,2021,E02003442,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1049
5945,2021,E02003442,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,633
5946,2021,E02003442,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,40
5947,2021,E02003442,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,5
5948,2021,E02003443,2021 super output areas - middle layer,152,Total: All households,2784
5949,2021,E02003443,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,966
5950,2021,E02003443,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,853
5951,2021,E02003443,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,855
5952,2021,E02003443,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,92
5953,2021,E02003443,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,18
5954,2021,E02003444,2021 super output areas - middle layer,152,Total: All households,3279
5955,2021,E02003444,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1527
5956,2021,E02003444,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1040
5957,2021,E02003444,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,596
5958,2021,E02003444,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,90
5959,2021,E02003444,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,26
5960,2021,E02003445,2021 super output areas - middle layer,152,Total: All households,3424
5961,2021,E02003445,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1619
5962,2021,E02003445,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1189
5963,2021,E02003445,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,545
5964,2021,E02003445,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,63
5965,2021,E02003445,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,8
5966,2021,E02003446,2021 super output areas - middle layer,152,Total: All households,3130
5967,2021,E02003446,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1747
5968,2021,E02003446,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,869
5969,2021,E02003446,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,459
5970,2021,E02003446,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,48
5971,2021,E02003446,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
5972,2021,E02003447,2021 super output areas - middle layer,152,Total: All households,3950
5973,2021,E02003447,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1839
5974,2021,E02003447,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1245
5975,2021,E02003447,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,774
5976,2021,E02003447,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,86
5977,2021,E02003447,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
5978,2021,E02003448,2021 super output areas - middle layer,152,Total: All households,3138
5979,2021,E02003448,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1729
5980,2021,E02003448,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,864
5981,2021,E02003448,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,498
5982,2021,E02003448,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,44
5983,2021,E02003448,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
5984,2021,E02003449,2021 super output areas - middle layer,152,Total: All households,3151
5985,2021,E02003449,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1102
5986,2021,E02003449,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,988
5987,2021,E02003449,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,985
5988,2021,E02003449,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,73
5989,2021,E02003449,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
5990,2021,E02003450,2021 super output areas - middle layer,152,Total: All households,5012
5991,2021,E02003450,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2199
5992,2021,E02003450,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1534
5993,2021,E02003450,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1139
5994,2021,E02003450,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,127
5995,2021,E02003450,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,13
5996,2021,E02003451,2021 super output areas - middle layer,152,Total: All households,4535
5997,2021,E02003451,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1327
5998,2021,E02003451,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1604
5999,2021,E02003451,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1479
6000,2021,E02003451,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,106
6001,2021,E02003451,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,19
6002,2021,E02003452,2021 super output areas - middle layer,152,Total: All households,3694
6003,2021,E02003452,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1822
6004,2021,E02003452,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1215
6005,2021,E02003452,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,587
6006,2021,E02003452,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,63
6007,2021,E02003452,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
6008,2021,E02003453,2021 super output areas - middle layer,152,Total: All households,2653
6009,2021,E02003453,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1744
6010,2021,E02003453,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,639
6011,2021,E02003453,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,255
6012,2021,E02003453,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,15
6013,2021,E02003453,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,0
6014,2021,E02003454,2021 super output areas - middle layer,152,Total: All households,3567
6015,2021,E02003454,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1759
6016,2021,E02003454,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1065
6017,2021,E02003454,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,694
6018,2021,E02003454,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,47
6019,2021,E02003454,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,2
6020,2021,E02003455,2021 super output areas - middle layer,152,Total: All households,4216
6021,2021,E02003455,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2005
6022,2021,E02003455,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1355
6023,2021,E02003455,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,792
6024,2021,E02003455,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,57
6025,2021,E02003455,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
6026,2021,E02003456,2021 super output areas - middle layer,152,Total: All households,3171
6027,2021,E02003456,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1303
6028,2021,E02003456,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1124
6029,2021,E02003456,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,662
6030,2021,E02003456,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,72
6031,2021,E02003456,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,10
6032,2021,E02003457,2021 super output areas - middle layer,152,Total: All households,3791
6033,2021,E02003457,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2615
6034,2021,E02003457,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,813
6035,2021,E02003457,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,331
6036,2021,E02003457,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,30
6037,2021,E02003457,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,2
6038,2021,E02003458,2021 super output areas - middle layer,152,Total: All households,3213
6039,2021,E02003458,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1971
6040,2021,E02003458,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,849
6041,2021,E02003458,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,354
6042,2021,E02003458,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,37
6043,2021,E02003458,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,2
6044,2021,E02003459,2021 super output areas - middle layer,152,Total: All households,3881
6045,2021,E02003459,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2051
6046,2021,E02003459,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1153
6047,2021,E02003459,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,635
6048,2021,E02003459,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,39
6049,2021,E02003459,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,3
6050,2021,E02003460,2021 super output areas - middle layer,152,Total: All households,4841
6051,2021,E02003460,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,2578
6052,2021,E02003460,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1361
6053,2021,E02003460,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,812
6054,2021,E02003460,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,84
6055,2021,E02003460,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
6056,2021,E02003461,2021 super output areas - middle layer,152,Total: All households,3020
6057,2021,E02003461,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1344
6058,2021,E02003461,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1034
6059,2021,E02003461,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,577
6060,2021,E02003461,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,56
6061,2021,E02003461,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,9
6062,2021,E02003462,2021 super output areas - middle layer,152,Total: All households,3496
6063,2021,E02003462,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1410
6064,2021,E02003462,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1203
6065,2021,E02003462,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,814
6066,2021,E02003462,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,63
6067,2021,E02003462,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,6
6068,2021,E02003463,2021 super output areas - middle layer,152,Total: All households,2746
6069,2021,E02003463,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1252
6070,2021,E02003463,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,784
6071,2021,E02003463,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,600
6072,2021,E02003463,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,94
6073,2021,E02003463,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,16
6074,2021,E02003464,2021 super output areas - middle layer,152,Total: All households,2675
6075,2021,E02003464,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,800
6076,2021,E02003464,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,833
6077,2021,E02003464,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,825
6078,2021,E02003464,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,191
6079,2021,E02003464,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,26
6080,2021,E02003465,2021 super output areas - middle layer,152,Total: All households,2730
6081,2021,E02003465,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1166
6082,2021,E02003465,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,909
6083,2021,E02003465,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,606
6084,2021,E02003465,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,42
6085,2021,E02003465,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
6086,2021,E02003466,2021 super output areas - middle layer,152,Total: All households,3097
6087,2021,E02003466,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,880
6088,2021,E02003466,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1096
6089,2021,E02003466,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,915
6090,2021,E02003466,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,163
6091,2021,E02003466,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,43
6092,2021,E02003467,2021 super output areas - middle layer,152,Total: All households,2572
6093,2021,E02003467,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,727
6094,2021,E02003467,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,757
6095,2021,E02003467,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,878
6096,2021,E02003467,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,165
6097,2021,E02003467,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,45
6098,2021,E02003468,2021 super output areas - middle layer,152,Total: All households,3771
6099,2021,E02003468,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1489
6100,2021,E02003468,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1312
6101,2021,E02003468,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,872
6102,2021,E02003468,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,87
6103,2021,E02003468,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,11
6104,2021,E02003469,2021 super output areas - middle layer,152,Total: All households,2416
6105,2021,E02003469,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1105
6106,2021,E02003469,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,769
6107,2021,E02003469,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,469
6108,2021,E02003469,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,66
6109,2021,E02003469,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,7
6110,2021,E02003470,2021 super output areas - middle layer,152,Total: All households,2237
6111,2021,E02003470,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,442
6112,2021,E02003470,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,610
6113,2021,E02003470,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,956
6114,2021,E02003470,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,194
6115,2021,E02003470,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,35
6116,2021,E02003471,2021 super output areas - middle layer,152,Total: All households,2578
6117,2021,E02003471,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,822
6118,2021,E02003471,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,767
6119,2021,E02003471,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,815
6120,2021,E02003471,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,145
6121,2021,E02003471,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,29
6122,2021,E02003472,2021 super output areas - middle layer,152,Total: All households,4462
6123,2021,E02003472,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,525
6124,2021,E02003472,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1147
6125,2021,E02003472,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,2283
6126,2021,E02003472,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,410
6127,2021,E02003472,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,97
6128,2021,E02003473,2021 super output areas - middle layer,152,Total: All households,2340
6129,2021,E02003473,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,968
6130,2021,E02003473,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,661
6131,2021,E02003473,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,616
6132,2021,E02003473,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,93
6133,2021,E02003473,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,2
6134,2021,E02003474,2021 super output areas - middle layer,152,Total: All households,3416
6135,2021,E02003474,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1354
6136,2021,E02003474,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,1000
6137,2021,E02003474,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,861
6138,2021,E02003474,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,172
6139,2021,E02003474,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,29
6140,2021,E02003476,2021 super output areas - middle layer,152,Total: All households,3177
6141,2021,E02003476,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,591
6142,2021,E02003476,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,882
6143,2021,E02003476,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1302
6144,2021,E02003476,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,333
6145,2021,E02003476,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,69
6146,2021,E02003478,2021 super output areas - middle layer,152,Total: All households,2715
6147,2021,E02003478,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,1054
6148,2021,E02003478,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,872
6149,2021,E02003478,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,693
6150,2021,E02003478,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,85
6151,2021,E02003478,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,11
6152,2021,E02003479,2021 super output areas - middle layer,152,Total: All households,2867
6153,2021,E02003479,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +2 or more,656
6154,2021,E02003479,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: +1,855
6155,2021,E02003479,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: 0,1089
6156,2021,E02003479,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -1,221
6157,2021,E02003479,2021 super output areas - middle layer,152,Occupancy rating of bedrooms: -2 or less,46
6158,2021,E02003480,2021 super output areas - middle layer,152,Total: All households,3435
