,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_ETHNIC_288_NAME,OBS_VALUE
0,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mexican,1
1,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Black,1
2,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed Irish,0
3,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed South Asian,0
4,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Mixed White,3
5,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Moroccan,0
6,2021,E02001258,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other Asian, Asian unspecified",0
7,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Middle East,0
8,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Other Mixed,5
9,2021,E02001258,2021 super output areas - middle layer,152,"Mixed or Multiple ethnic groups: Other White, White unspecified",0
10,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Pakistani or British Pakistani,0
11,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Polynesian/Micronesian/Melanesian,0
12,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Portuguese,0
13,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South African,0
14,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South American,0
15,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: South Asian and European,0
16,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Spanish,0
17,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Turkish,0
18,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: Turkish Cypriot,0
19,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White African,0
20,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Arab,0
21,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Asian (unspecified),41
22,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black African,20
23,2021,E02001258,2021 super output areas - middle layer,152,Mixed or Multiple ethnic groups: White and Black Caribbean,34
