,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_STUDENT_3_NAME,OBS_VALUE
276,2021,E02004293,2021 super output areas - middle layer,152,Total,9088
277,2021,E02004293,2021 super output areas - middle layer,152,Student,1703
278,2021,E02004293,2021 super output areas - middle layer,152,Not a student,7385
279,2021,E02004294,2021 super output areas - middle layer,152,Total,7645
280,2021,E02004294,2021 super output areas - middle layer,152,Student,1232
281,2021,E02004294,2021 super output areas - middle layer,152,Not a student,6413
282,2021,E02004295,2021 super output areas - middle layer,152,Total,6986
283,2021,E02004295,2021 super output areas - middle layer,152,Student,1228
284,2021,E02004295,2021 super output areas - middle layer,152,Not a student,5758
285,2021,E02004296,2021 super output areas - middle layer,152,Total,7977
286,2021,E02004296,2021 super output areas - middle layer,152,Student,1442
287,2021,E02004296,2021 super output areas - middle layer,152,Not a student,6535
288,2021,E02004297,2021 super output areas - middle layer,152,Total,7584
289,2021,E02004297,2021 super output areas - middle layer,152,Student,1233
290,2021,E02004297,2021 super output areas - middle layer,152,Not a student,6351
291,2021,E02004298,2021 super output areas - middle layer,152,Total,9507
292,2021,E02004298,2021 super output areas - middle layer,152,Student,1561
293,2021,E02004298,2021 super output areas - middle layer,152,Not a student,7946
294,2021,E02004299,2021 super output areas - middle layer,152,Total,7851
295,2021,E02004299,2021 super output areas - middle layer,152,Student,1368
296,2021,E02004299,2021 super output areas - middle layer,152,Not a student,6483
297,2021,E02004300,2021 super output areas - middle layer,152,Total,7297
298,2021,E02004300,2021 super output areas - middle layer,152,Student,1314
299,2021,E02004300,2021 super output areas - middle layer,152,Not a student,5983
300,2021,E02004301,2021 super output areas - middle layer,152,Total,9089
301,2021,E02004301,2021 super output areas - middle layer,152,Student,1946
302,2021,E02004301,2021 super output areas - middle layer,152,Not a student,7143
303,2021,E02004302,2021 super output areas - middle layer,152,Total,7408
304,2021,E02004302,2021 super output areas - middle layer,152,Student,1289
305,2021,E02004302,2021 super output areas - middle layer,152,Not a student,6119
306,2021,E02004303,2021 super output areas - middle layer,152,Total,10567
307,2021,E02004303,2021 super output areas - middle layer,152,Student,1666
308,2021,E02004303,2021 super output areas - middle layer,152,Not a student,8901
309,2021,E02004304,2021 super output areas - middle layer,152,Total,8544
310,2021,E02004304,2021 super output areas - middle layer,152,Student,1695
311,2021,E02004304,2021 super output areas - middle layer,152,Not a student,6849
312,2021,E02004305,2021 super output areas - middle layer,152,Total,9572
313,2021,E02004305,2021 super output areas - middle layer,152,Student,1960
314,2021,E02004305,2021 super output areas - middle layer,152,Not a student,7612
315,2021,E02004306,2021 super output areas - middle layer,152,Total,5716
316,2021,E02004306,2021 super output areas - middle layer,152,Student,978
317,2021,E02004306,2021 super output areas - middle layer,152,Not a student,4738
318,2021,E02004307,2021 super output areas - middle layer,152,Total,6136
319,2021,E02004307,2021 super output areas - middle layer,152,Student,978
320,2021,E02004307,2021 super output areas - middle layer,152,Not a student,5158
321,2021,E02004308,2021 super output areas - middle layer,152,Total,7483
322,2021,E02004308,2021 super output areas - middle layer,152,Student,1088
323,2021,E02004308,2021 super output areas - middle layer,152,Not a student,6395
324,2021,E02004309,2021 super output areas - middle layer,152,Total,5907
325,2021,E02004309,2021 super output areas - middle layer,152,Student,1181
326,2021,E02004309,2021 super output areas - middle layer,152,Not a student,4726
327,2021,E02004310,2021 super output areas - middle layer,152,Total,7399
328,2021,E02004310,2021 super output areas - middle layer,152,Student,1314
329,2021,E02004310,2021 super output areas - middle layer,152,Not a student,6085
330,2021,E02004311,2021 super output areas - middle layer,152,Total,8693
331,2021,E02004311,2021 super output areas - middle layer,152,Student,1413
332,2021,E02004311,2021 super output areas - middle layer,152,Not a student,7280
333,2021,E02004312,2021 super output areas - middle layer,152,Total,7124
334,2021,E02004312,2021 super output areas - middle layer,152,Student,1075
335,2021,E02004312,2021 super output areas - middle layer,152,Not a student,6049
336,2021,E02004313,2021 super output areas - middle layer,152,Total,6441
337,2021,E02004313,2021 super output areas - middle layer,152,Student,2294
338,2021,E02004313,2021 super output areas - middle layer,152,Not a student,4147
339,2021,E02004314,2021 super output areas - middle layer,152,Total,12608
340,2021,E02004314,2021 super output areas - middle layer,152,Student,10073
341,2021,E02004314,2021 super output areas - middle layer,152,Not a student,2535
342,2021,E02004315,2021 super output areas - middle layer,152,Total,12742
343,2021,E02004315,2021 super output areas - middle layer,152,Student,5107
344,2021,E02004315,2021 super output areas - middle layer,152,Not a student,7635
345,2021,E02004316,2021 super output areas - middle layer,152,Total,6149
346,2021,E02004316,2021 super output areas - middle layer,152,Student,1140
347,2021,E02004316,2021 super output areas - middle layer,152,Not a student,5009
348,2021,E02004317,2021 super output areas - middle layer,152,Total,7008
349,2021,E02004317,2021 super output areas - middle layer,152,Student,1188
