,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGE_19_NAME,OBS_VALUE
0,2021,E02002693,2021 super output areas - middle layer,152,Aged 70 to 74 years,617
1,2021,E02002693,2021 super output areas - middle layer,152,Aged 75 to 79 years,437
2,2021,E02002693,2021 super output areas - middle layer,152,Aged 80 to 84 years,258
3,2021,E02002693,2021 super output areas - middle layer,152,Aged 85 years and over,190
4,2021,E02002694,2021 super output areas - middle layer,152,Total,12792
5,2021,E02002694,2021 super output areas - middle layer,152,Aged 4 years and under,589
6,2021,E02002694,2021 super output areas - middle layer,152,Aged 5 to 9 years,607
7,2021,E02002694,2021 super output areas - middle layer,152,Aged 10 to 14 years,704
8,2021,E02002694,2021 super output areas - middle layer,152,Aged 15 to 19 years,604
9,2021,E02002694,2021 super output areas - middle layer,152,Aged 20 to 24 years,597
10,2021,E02002694,2021 super output areas - middle layer,152,Aged 25 to 29 years,785
11,2021,E02002694,2021 super output areas - middle layer,152,Aged 30 to 34 years,752
12,2021,E02002694,2021 super output areas - middle layer,152,Aged 35 to 39 years,691
13,2021,E02002694,2021 super output areas - middle layer,152,Aged 40 to 44 years,700
14,2021,E02002694,2021 super output areas - middle layer,152,Aged 45 to 49 years,819
15,2021,E02002694,2021 super output areas - middle layer,152,Aged 50 to 54 years,983
16,2021,E02002694,2021 super output areas - middle layer,152,Aged 55 to 59 years,958
17,2021,E02002694,2021 super output areas - middle layer,152,Aged 60 to 64 years,854
18,2021,E02002694,2021 super output areas - middle layer,152,Aged 65 to 69 years,785
19,2021,E02002694,2021 super output areas - middle layer,152,Aged 70 to 74 years,903
20,2021,E02002694,2021 super output areas - middle layer,152,Aged 75 to 79 years,674
21,2021,E02002694,2021 super output areas - middle layer,152,Aged 80 to 84 years,387
22,2021,E02002694,2021 super output areas - middle layer,152,Aged 85 years and over,400
23,2021,E02002695,2021 super output areas - middle layer,152,Total,8200
24,2021,E02002695,2021 super output areas - middle layer,152,Aged 4 years and under,264
25,2021,E02002695,2021 super output areas - middle layer,152,Aged 5 to 9 years,371
26,2021,E02002695,2021 super output areas - middle layer,152,Aged 10 to 14 years,386
27,2021,E02002695,2021 super output areas - middle layer,152,Aged 15 to 19 years,408
