,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02005556,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,64
1,2021,E02005556,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,86
2,2021,E02005556,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,32
3,2021,E02005556,2021 super output areas - middle layer,152,415 Other Administrative Occupations,108
4,2021,E02005556,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,103
5,2021,E02005556,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,39
6,2021,E02005556,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",57
7,2021,E02005556,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",66
8,2021,E02005556,2021 super output areas - middle layer,152,523 Vehicle Trades,43
9,2021,E02005556,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,113
10,2021,E02005556,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",8
11,2021,E02005556,2021 super output areas - middle layer,152,531 Construction and Building Trades,145
12,2021,E02005556,2021 super output areas - middle layer,152,532 Building Finishing Trades,37
13,2021,E02005556,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,6
14,2021,E02005556,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,1
15,2021,E02005556,2021 super output areas - middle layer,152,542 Printing Trades,4
16,2021,E02005556,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,48
17,2021,E02005556,2021 super output areas - middle layer,152,544 Other Skilled Trades,10
18,2021,E02005556,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,97
19,2021,E02005556,2021 super output areas - middle layer,152,612 Animal Care and Control Services,11
20,2021,E02005556,2021 super output areas - middle layer,152,613 Caring Personal Services,278
21,2021,E02005556,2021 super output areas - middle layer,152,621 Leisure and Travel Services,18
22,2021,E02005556,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,50
23,2021,E02005556,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,24
24,2021,E02005556,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,13
