,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_OCC_105_NAME,OBS_VALUE
0,2021,E02006978,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,21
1,2021,E02006978,2021 super output areas - middle layer,152,351 Transport Associate Professionals,2
2,2021,E02006978,2021 super output areas - middle layer,152,352 Legal Associate Professionals,11
3,2021,E02006978,2021 super output areas - middle layer,152,353 Finance Associate Professionals,75
4,2021,E02006978,2021 super output areas - middle layer,152,354 Business Associate Professionals,53
5,2021,E02006978,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",135
6,2021,E02006978,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,6
7,2021,E02006978,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",61
8,2021,E02006978,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,3
9,2021,E02006978,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,31
10,2021,E02006978,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,78
11,2021,E02006978,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,50
12,2021,E02006978,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,26
13,2021,E02006978,2021 super output areas - middle layer,152,415 Other Administrative Occupations,87
14,2021,E02006978,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,79
15,2021,E02006978,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,16
16,2021,E02006978,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",7
17,2021,E02006978,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",15
18,2021,E02006978,2021 super output areas - middle layer,152,523 Vehicle Trades,11
19,2021,E02006978,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,47
20,2021,E02006978,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",4
21,2021,E02006978,2021 super output areas - middle layer,152,531 Construction and Building Trades,51
22,2021,E02006978,2021 super output areas - middle layer,152,532 Building Finishing Trades,31
23,2021,E02006978,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,4
24,2021,E02006978,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,4
25,2021,E02006978,2021 super output areas - middle layer,152,542 Printing Trades,4
26,2021,E02006978,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,75
27,2021,E02006978,2021 super output areas - middle layer,152,544 Other Skilled Trades,7
28,2021,E02006978,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,42
29,2021,E02006978,2021 super output areas - middle layer,152,612 Animal Care and Control Services,4
30,2021,E02006978,2021 super output areas - middle layer,152,613 Caring Personal Services,156
31,2021,E02006978,2021 super output areas - middle layer,152,621 Leisure and Travel Services,7
32,2021,E02006978,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,42
33,2021,E02006978,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,11
34,2021,E02006978,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,9
35,2021,E02006978,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
36,2021,E02006978,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,0
37,2021,E02006978,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,152
38,2021,E02006978,2021 super output areas - middle layer,152,712 Sales Related Occupations,4
39,2021,E02006978,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,36
40,2021,E02006978,2021 super output areas - middle layer,152,721 Customer Service Occupations,55
41,2021,E02006978,2021 super output areas - middle layer,152,722 Customer Service Supervisors,0
42,2021,E02006978,2021 super output areas - middle layer,152,811 Process Operatives,13
43,2021,E02006978,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,3
44,2021,E02006978,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,3
45,2021,E02006978,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,12
46,2021,E02006978,2021 super output areas - middle layer,152,815 Construction Operatives,14
47,2021,E02006978,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",5
48,2021,E02006978,2021 super output areas - middle layer,152,821 Road Transport Drivers,88
49,2021,E02006978,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,17
50,2021,E02006978,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,9
51,2021,E02006978,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,1
52,2021,E02006978,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,29
53,2021,E02006978,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,21
54,2021,E02006978,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,28
55,2021,E02006978,2021 super output areas - middle layer,152,922 Elementary Cleaning Occupations,92
56,2021,E02006978,2021 super output areas - middle layer,152,923 Elementary Security Occupations,21
57,2021,E02006978,2021 super output areas - middle layer,152,924 Elementary Sales Occupations,7
58,2021,E02006978,2021 super output areas - middle layer,152,925 Elementary Storage Occupations,34
59,2021,E02006978,2021 super output areas - middle layer,152,926 Other Elementary Services Occupations,103
60,2021,E02006979,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3967
61,2021,E02006979,2021 super output areas - middle layer,152,111 Chief Executives and Senior Officials,19
62,2021,E02006979,2021 super output areas - middle layer,152,112 Production Managers and Directors,61
63,2021,E02006979,2021 super output areas - middle layer,152,113 Functional Managers and Directors,200
64,2021,E02006979,2021 super output areas - middle layer,152,"114 Directors in Logistics, Warehousing and Transport",3
65,2021,E02006979,2021 super output areas - middle layer,152,115 Managers and Directors in Retail and Wholesale,62
66,2021,E02006979,2021 super output areas - middle layer,152,116 Senior Officers in Protective Services,2
67,2021,E02006979,2021 super output areas - middle layer,152,117 Health and Social Services Managers and Directors,6
68,2021,E02006979,2021 super output areas - middle layer,152,121 Managers and Proprietors in Agriculture Related Services,3
69,2021,E02006979,2021 super output areas - middle layer,152,122 Managers and Proprietors in Hospitality and Leisure Services,46
70,2021,E02006979,2021 super output areas - middle layer,152,123 Managers and Proprietors in Health and Care Services,13
71,2021,E02006979,2021 super output areas - middle layer,152,"124 Managers in Logistics, Warehousing and Transport",24
72,2021,E02006979,2021 super output areas - middle layer,152,125 Managers and Proprietors in Other Services,73
73,2021,E02006979,2021 super output areas - middle layer,152,211 Natural and Social Science Professionals,12
74,2021,E02006979,2021 super output areas - middle layer,152,212 Engineering Professionals,66
75,2021,E02006979,2021 super output areas - middle layer,152,213 Information Technology Professionals,157
76,2021,E02006979,2021 super output areas - middle layer,152,214 Web and Multimedia Design Professionals,18
77,2021,E02006979,2021 super output areas - middle layer,152,215 Conservation and Environment Professionals,9
78,2021,E02006979,2021 super output areas - middle layer,152,216 Research and Development (R&D) and Other Research Professionals,11
79,2021,E02006979,2021 super output areas - middle layer,152,221 Medical Practitioners,78
80,2021,E02006979,2021 super output areas - middle layer,152,222 Therapy Professionals,31
81,2021,E02006979,2021 super output areas - middle layer,152,223 Nursing and Midwifery Professionals,207
82,2021,E02006979,2021 super output areas - middle layer,152,224 Veterinarians,3
83,2021,E02006979,2021 super output areas - middle layer,152,225 Other Health Professionals,34
84,2021,E02006979,2021 super output areas - middle layer,152,231 Teaching and other Educational Professionals,136
85,2021,E02006979,2021 super output areas - middle layer,152,232 Other Educational Professionals,22
86,2021,E02006979,2021 super output areas - middle layer,152,241 Legal Professionals,63
87,2021,E02006979,2021 super output areas - middle layer,152,242 Finance Professionals,96
88,2021,E02006979,2021 super output areas - middle layer,152,"243 Business, Research and Administrative Professionals",72
89,2021,E02006979,2021 super output areas - middle layer,152,244 Business and Financial Project Management Professionals,35
90,2021,E02006979,2021 super output areas - middle layer,152,"245 Architects, Chartered Architectural Technologists, Planning Officers, Surveyors and Construction Professionals",46
91,2021,E02006979,2021 super output areas - middle layer,152,246 Welfare Professionals,16
92,2021,E02006979,2021 super output areas - middle layer,152,247 Librarians and Related Professionals,3
93,2021,E02006979,2021 super output areas - middle layer,152,248 Quality and Regulatory Professionals,19
94,2021,E02006979,2021 super output areas - middle layer,152,249 Media Professionals,30
95,2021,E02006979,2021 super output areas - middle layer,152,"311 Science, Engineering and Production Technicians",26
96,2021,E02006979,2021 super output areas - middle layer,152,"312 CAD, Drawing and Architectural Technicians",9
97,2021,E02006979,2021 super output areas - middle layer,152,313 Information Technology Technicians,43
98,2021,E02006979,2021 super output areas - middle layer,152,321 Health Associate Professionals,16
99,2021,E02006979,2021 super output areas - middle layer,152,322 Welfare and Housing Associate Professionals,28
100,2021,E02006979,2021 super output areas - middle layer,152,323 Teaching and Childcare Associate Professionals,19
101,2021,E02006979,2021 super output areas - middle layer,152,324 Veterinary nurses,6
102,2021,E02006979,2021 super output areas - middle layer,152,331 Protective Service Occupations,59
103,2021,E02006979,2021 super output areas - middle layer,152,"341 Artistic, Literary and Media Occupations",46
104,2021,E02006979,2021 super output areas - middle layer,152,342 Design Occupations,11
105,2021,E02006979,2021 super output areas - middle layer,152,343 Sports and Fitness Occupations,16
106,2021,E02006979,2021 super output areas - middle layer,152,351 Transport Associate Professionals,7
107,2021,E02006979,2021 super output areas - middle layer,152,352 Legal Associate Professionals,14
108,2021,E02006979,2021 super output areas - middle layer,152,353 Finance Associate Professionals,73
109,2021,E02006979,2021 super output areas - middle layer,152,354 Business Associate Professionals,54
110,2021,E02006979,2021 super output areas - middle layer,152,"355 Sales, Marketing and Related Associate Professionals",149
111,2021,E02006979,2021 super output areas - middle layer,152,356 Public Services Associate Professionals,2
112,2021,E02006979,2021 super output areas - middle layer,152,"357 HR, Training and Other Vocational Associate Guidance Professionals",74
113,2021,E02006979,2021 super output areas - middle layer,152,358 Regulatory Associate Professionals,9
114,2021,E02006979,2021 super output areas - middle layer,152,411 Administrative Occupations: Government and Related Organisations,21
115,2021,E02006979,2021 super output areas - middle layer,152,412 Administrative Occupations: Finance,67
116,2021,E02006979,2021 super output areas - middle layer,152,413 Administrative Occupations: Records,65
117,2021,E02006979,2021 super output areas - middle layer,152,414 Administrative Occupations: Office Managers and Supervisors,41
118,2021,E02006979,2021 super output areas - middle layer,152,415 Other Administrative Occupations,75
119,2021,E02006979,2021 super output areas - middle layer,152,421 Secretarial and Related Occupations,91
120,2021,E02006979,2021 super output areas - middle layer,152,511 Agricultural and Related Trades,19
121,2021,E02006979,2021 super output areas - middle layer,152,"521 Metal Forming, Welding and Related Trades",7
122,2021,E02006979,2021 super output areas - middle layer,152,"522 Metal Machining, Fitting and Instrument Making Trades",11
123,2021,E02006979,2021 super output areas - middle layer,152,523 Vehicle Trades,12
124,2021,E02006979,2021 super output areas - middle layer,152,524 Electrical and Electronic Trades,35
125,2021,E02006979,2021 super output areas - middle layer,152,"525 Skilled Metal, Electrical and Electronic Trades Supervisors",3
126,2021,E02006979,2021 super output areas - middle layer,152,531 Construction and Building Trades,44
127,2021,E02006979,2021 super output areas - middle layer,152,532 Building Finishing Trades,15
128,2021,E02006979,2021 super output areas - middle layer,152,533 Construction and Building Trades Supervisors,4
129,2021,E02006979,2021 super output areas - middle layer,152,541 Textiles and Garments Trades,4
130,2021,E02006979,2021 super output areas - middle layer,152,542 Printing Trades,4
131,2021,E02006979,2021 super output areas - middle layer,152,543 Food Preparation and Hospitality Trades,51
132,2021,E02006979,2021 super output areas - middle layer,152,544 Other Skilled Trades,3
133,2021,E02006979,2021 super output areas - middle layer,152,611 Teaching and Childcare Support Occupations,37
134,2021,E02006979,2021 super output areas - middle layer,152,612 Animal Care and Control Services,6
135,2021,E02006979,2021 super output areas - middle layer,152,613 Caring Personal Services,146
136,2021,E02006979,2021 super output areas - middle layer,152,621 Leisure and Travel Services,13
137,2021,E02006979,2021 super output areas - middle layer,152,622 Hairdressers and Related Services,41
138,2021,E02006979,2021 super output areas - middle layer,152,623 Housekeeping and Related Services,11
139,2021,E02006979,2021 super output areas - middle layer,152,624 Cleaning and Housekeeping Managers and Supervisors,12
140,2021,E02006979,2021 super output areas - middle layer,152,625 Bed and Breakfast and Guest House Owners and Proprietors,0
141,2021,E02006979,2021 super output areas - middle layer,152,631 Community and Civil Enforcement Occupations,4
142,2021,E02006979,2021 super output areas - middle layer,152,711 Sales Assistants and Retail Cashiers,141
143,2021,E02006979,2021 super output areas - middle layer,152,712 Sales Related Occupations,8
144,2021,E02006979,2021 super output areas - middle layer,152,713 Shopkeepers and Sales Supervisors,35
145,2021,E02006979,2021 super output areas - middle layer,152,721 Customer Service Occupations,69
146,2021,E02006979,2021 super output areas - middle layer,152,722 Customer Service Supervisors,4
147,2021,E02006979,2021 super output areas - middle layer,152,811 Process Operatives,20
148,2021,E02006979,2021 super output areas - middle layer,152,812 Metal Working Machine Operatives,3
149,2021,E02006979,2021 super output areas - middle layer,152,813 Plant and Machine Operatives,9
150,2021,E02006979,2021 super output areas - middle layer,152,814 Assemblers and Routine Operatives,13
151,2021,E02006979,2021 super output areas - middle layer,152,815 Construction Operatives,16
152,2021,E02006979,2021 super output areas - middle layer,152,"816 Production, Factory and Assembly Supervisors",4
153,2021,E02006979,2021 super output areas - middle layer,152,821 Road Transport Drivers,84
154,2021,E02006979,2021 super output areas - middle layer,152,822 Mobile Machine Drivers and Operatives,11
155,2021,E02006979,2021 super output areas - middle layer,152,823 Other Drivers and Transport Operatives,12
156,2021,E02006979,2021 super output areas - middle layer,152,911 Elementary Agricultural Occupations,2
157,2021,E02006979,2021 super output areas - middle layer,152,912 Elementary Construction Occupations,24
158,2021,E02006979,2021 super output areas - middle layer,152,913 Elementary Process Plant Occupations,18
159,2021,E02006979,2021 super output areas - middle layer,152,921 Elementary Administration Occupations,26
