,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,COB_NAME,OBS_VALUE
63,2001,E02003206,2001 super output areas - middle layer,305,Elsewhere,341
64,2001,E02003207,2001 super output areas - middle layer,305,All people,6749
65,2001,E02003207,2001 super output areas - middle layer,305,England,6177
66,2001,E02003207,2001 super output areas - middle layer,305,Scotland,151
67,2001,E02003207,2001 super output areas - middle layer,305,Wales,125
68,2001,E02003207,2001 super output areas - middle layer,305,Northern Ireland,27
69,2001,E02003207,2001 super output areas - middle layer,305,Republic of Ireland,19
70,2001,E02003207,2001 super output areas - middle layer,305,Other EU countries,89
71,2001,E02003207,2001 super output areas - middle layer,305,Elsewhere,161
72,2001,E02003208,2001 super output areas - middle layer,305,All people,7940
73,2001,E02003208,2001 super output areas - middle layer,305,England,7017
74,2001,E02003208,2001 super output areas - middle layer,305,Scotland,174
75,2001,E02003208,2001 super output areas - middle layer,305,Wales,168
76,2001,E02003208,2001 super output areas - middle layer,305,Northern Ireland,38
77,2001,E02003208,2001 super output areas - middle layer,305,Republic of Ireland,57
78,2001,E02003208,2001 super output areas - middle layer,305,Other EU countries,133
79,2001,E02003208,2001 super output areas - middle layer,305,Elsewhere,353
80,2001,E02003209,2001 super output areas - middle layer,305,All people,5456
81,2001,E02003209,2001 super output areas - middle layer,305,England,5061
82,2001,E02003209,2001 super output areas - middle layer,305,Scotland,115
83,2001,E02003209,2001 super output areas - middle layer,305,Wales,76
84,2001,E02003209,2001 super output areas - middle layer,305,Northern Ireland,15
85,2001,E02003209,2001 super output areas - middle layer,305,Republic of Ireland,18
86,2001,E02003209,2001 super output areas - middle layer,305,Other EU countries,67
87,2001,E02003209,2001 super output areas - middle layer,305,Elsewhere,104
88,2001,E02003210,2001 super output areas - middle layer,305,All people,8099
89,2001,E02003210,2001 super output areas - middle layer,305,England,7172
90,2001,E02003210,2001 super output areas - middle layer,305,Scotland,169
91,2001,E02003210,2001 super output areas - middle layer,305,Wales,187
92,2001,E02003210,2001 super output areas - middle layer,305,Northern Ireland,35
93,2001,E02003210,2001 super output areas - middle layer,305,Republic of Ireland,51
94,2001,E02003210,2001 super output areas - middle layer,305,Other EU countries,138
95,2001,E02003210,2001 super output areas - middle layer,305,Elsewhere,347
96,2001,E02003211,2001 super output areas - middle layer,305,All people,7622
97,2001,E02003211,2001 super output areas - middle layer,305,England,6343
98,2001,E02003211,2001 super output areas - middle layer,305,Scotland,225
99,2001,E02003211,2001 super output areas - middle layer,305,Wales,247
100,2001,E02003211,2001 super output areas - middle layer,305,Northern Ireland,50
101,2001,E02003211,2001 super output areas - middle layer,305,Republic of Ireland,71
102,2001,E02003211,2001 super output areas - middle layer,305,Other EU countries,199
103,2001,E02003211,2001 super output areas - middle layer,305,Elsewhere,487
104,2001,E02003090,2001 super output areas - middle layer,305,All people,6951
105,2001,E02003090,2001 super output areas - middle layer,305,England,6117
106,2001,E02003090,2001 super output areas - middle layer,305,Scotland,128
107,2001,E02003090,2001 super output areas - middle layer,305,Wales,355
108,2001,E02003090,2001 super output areas - middle layer,305,Northern Ireland,32
109,2001,E02003090,2001 super output areas - middle layer,305,Republic of Ireland,36
110,2001,E02003090,2001 super output areas - middle layer,305,Other EU countries,82
111,2001,E02003090,2001 super output areas - middle layer,305,Elsewhere,201
112,2001,E02003091,2001 super output areas - middle layer,305,All people,6696
113,2001,E02003091,2001 super output areas - middle layer,305,England,5891
114,2001,E02003091,2001 super output areas - middle layer,305,Scotland,116
115,2001,E02003091,2001 super output areas - middle layer,305,Wales,335
116,2001,E02003091,2001 super output areas - middle layer,305,Northern Ireland,35
117,2001,E02003091,2001 super output areas - middle layer,305,Republic of Ireland,47
118,2001,E02003091,2001 super output areas - middle layer,305,Other EU countries,70
119,2001,E02003091,2001 super output areas - middle layer,305,Elsewhere,202
120,2001,E02003092,2001 super output areas - middle layer,305,All people,7437
121,2001,E02003092,2001 super output areas - middle layer,305,England,6799
122,2001,E02003092,2001 super output areas - middle layer,305,Scotland,85
123,2001,E02003092,2001 super output areas - middle layer,305,Wales,261
124,2001,E02003092,2001 super output areas - middle layer,305,Northern Ireland,29
125,2001,E02003092,2001 super output areas - middle layer,305,Republic of Ireland,31
126,2001,E02003092,2001 super output areas - middle layer,305,Other EU countries,58
127,2001,E02003092,2001 super output areas - middle layer,305,Elsewhere,174
128,2001,E02003093,2001 super output areas - middle layer,305,All people,6459
129,2001,E02003093,2001 super output areas - middle layer,305,England,5879
130,2001,E02003093,2001 super output areas - middle layer,305,Scotland,90
131,2001,E02003093,2001 super output areas - middle layer,305,Wales,234
132,2001,E02003093,2001 super output areas - middle layer,305,Northern Ireland,24
133,2001,E02003093,2001 super output areas - middle layer,305,Republic of Ireland,22
134,2001,E02003093,2001 super output areas - middle layer,305,Other EU countries,57
135,2001,E02003093,2001 super output areas - middle layer,305,Elsewhere,153
136,2001,E02003094,2001 super output areas - middle layer,305,All people,7145
137,2001,E02003094,2001 super output areas - middle layer,305,England,6493
138,2001,E02003094,2001 super output areas - middle layer,305,Scotland,79
139,2001,E02003094,2001 super output areas - middle layer,305,Wales,286
140,2001,E02003094,2001 super output areas - middle layer,305,Northern Ireland,25
141,2001,E02003094,2001 super output areas - middle layer,305,Republic of Ireland,35
142,2001,E02003094,2001 super output areas - middle layer,305,Other EU countries,56
143,2001,E02003094,2001 super output areas - middle layer,305,Elsewhere,171
144,2001,E02003095,2001 super output areas - middle layer,305,All people,7200
145,2001,E02003095,2001 super output areas - middle layer,305,England,6537
146,2001,E02003095,2001 super output areas - middle layer,305,Scotland,114
147,2001,E02003095,2001 super output areas - middle layer,305,Wales,263
148,2001,E02003095,2001 super output areas - middle layer,305,Northern Ireland,34
149,2001,E02003095,2001 super output areas - middle layer,305,Republic of Ireland,30
150,2001,E02003095,2001 super output areas - middle layer,305,Other EU countries,44
151,2001,E02003095,2001 super output areas - middle layer,305,Elsewhere,178
152,2001,E02003096,2001 super output areas - middle layer,305,All people,6430
153,2001,E02003096,2001 super output areas - middle layer,305,England,5924
154,2001,E02003096,2001 super output areas - middle layer,305,Scotland,88
155,2001,E02003096,2001 super output areas - middle layer,305,Wales,200
156,2001,E02003096,2001 super output areas - middle layer,305,Northern Ireland,24
157,2001,E02003096,2001 super output areas - middle layer,305,Republic of Ireland,31
158,2001,E02003096,2001 super output areas - middle layer,305,Other EU countries,66
159,2001,E02003096,2001 super output areas - middle layer,305,Elsewhere,97
160,2001,E02003097,2001 super output areas - middle layer,305,All people,6382
161,2001,E02003097,2001 super output areas - middle layer,305,England,5805
162,2001,E02003097,2001 super output areas - middle layer,305,Scotland,125
163,2001,E02003097,2001 super output areas - middle layer,305,Wales,228
164,2001,E02003097,2001 super output areas - middle layer,305,Northern Ireland,30
165,2001,E02003097,2001 super output areas - middle layer,305,Republic of Ireland,29
166,2001,E02003097,2001 super output areas - middle layer,305,Other EU countries,58
167,2001,E02003097,2001 super output areas - middle layer,305,Elsewhere,107
168,2001,E02003098,2001 super output areas - middle layer,305,All people,8723
169,2001,E02003098,2001 super output areas - middle layer,305,England,7507
170,2001,E02003098,2001 super output areas - middle layer,305,Scotland,170
171,2001,E02003098,2001 super output areas - middle layer,305,Wales,339
172,2001,E02003098,2001 super output areas - middle layer,305,Northern Ireland,40
173,2001,E02003098,2001 super output areas - middle layer,305,Republic of Ireland,33
174,2001,E02003098,2001 super output areas - middle layer,305,Other EU countries,165
175,2001,E02003098,2001 super output areas - middle layer,305,Elsewhere,469
176,2001,E02003099,2001 super output areas - middle layer,305,All people,7010
177,2001,E02003099,2001 super output areas - middle layer,305,England,6468
178,2001,E02003099,2001 super output areas - middle layer,305,Scotland,81
179,2001,E02003099,2001 super output areas - middle layer,305,Wales,203
180,2001,E02003099,2001 super output areas - middle layer,305,Northern Ireland,32
181,2001,E02003099,2001 super output areas - middle layer,305,Republic of Ireland,42
182,2001,E02003099,2001 super output areas - middle layer,305,Other EU countries,62
183,2001,E02003099,2001 super output areas - middle layer,305,Elsewhere,122
184,2001,E02003100,2001 super output areas - middle layer,305,All people,10465
185,2001,E02003100,2001 super output areas - middle layer,305,England,9503
186,2001,E02003100,2001 super output areas - middle layer,305,Scotland,111
187,2001,E02003100,2001 super output areas - middle layer,305,Wales,411
188,2001,E02003100,2001 super output areas - middle layer,305,Northern Ireland,39
189,2001,E02003100,2001 super output areas - middle layer,305,Republic of Ireland,88
190,2001,E02003100,2001 super output areas - middle layer,305,Other EU countries,84
191,2001,E02003100,2001 super output areas - middle layer,305,Elsewhere,229
192,2001,E02003101,2001 super output areas - middle layer,305,All people,9082
193,2001,E02003101,2001 super output areas - middle layer,305,England,7905
194,2001,E02003101,2001 super output areas - middle layer,305,Scotland,197
195,2001,E02003101,2001 super output areas - middle layer,305,Wales,323
196,2001,E02003101,2001 super output areas - middle layer,305,Northern Ireland,38
197,2001,E02003101,2001 super output areas - middle layer,305,Republic of Ireland,47
198,2001,E02003101,2001 super output areas - middle layer,305,Other EU countries,113
199,2001,E02003101,2001 super output areas - middle layer,305,Elsewhere,459
200,2001,E02003102,2001 super output areas - middle layer,305,All people,6251
201,2001,E02003102,2001 super output areas - middle layer,305,England,5738
202,2001,E02003102,2001 super output areas - middle layer,305,Scotland,88
203,2001,E02003102,2001 super output areas - middle layer,305,Wales,231
204,2001,E02003102,2001 super output areas - middle layer,305,Northern Ireland,21
205,2001,E02003102,2001 super output areas - middle layer,305,Republic of Ireland,21
206,2001,E02003102,2001 super output areas - middle layer,305,Other EU countries,47
207,2001,E02003102,2001 super output areas - middle layer,305,Elsewhere,105
208,2001,E02003103,2001 super output areas - middle layer,305,All people,7396
209,2001,E02003103,2001 super output areas - middle layer,305,England,6892
210,2001,E02003103,2001 super output areas - middle layer,305,Scotland,88
211,2001,E02003103,2001 super output areas - middle layer,305,Wales,199
212,2001,E02003103,2001 super output areas - middle layer,305,Northern Ireland,18
213,2001,E02003103,2001 super output areas - middle layer,305,Republic of Ireland,11
214,2001,E02003103,2001 super output areas - middle layer,305,Other EU countries,42
215,2001,E02003103,2001 super output areas - middle layer,305,Elsewhere,146
216,2001,E02003104,2001 super output areas - middle layer,305,All people,7754
217,2001,E02003104,2001 super output areas - middle layer,305,England,7058
218,2001,E02003104,2001 super output areas - middle layer,305,Scotland,102
219,2001,E02003104,2001 super output areas - middle layer,305,Wales,223
220,2001,E02003104,2001 super output areas - middle layer,305,Northern Ireland,31
221,2001,E02003104,2001 super output areas - middle layer,305,Republic of Ireland,34
222,2001,E02003104,2001 super output areas - middle layer,305,Other EU countries,78
223,2001,E02003104,2001 super output areas - middle layer,305,Elsewhere,228
224,2001,E02003105,2001 super output areas - middle layer,305,All people,6099
225,2001,E02003105,2001 super output areas - middle layer,305,England,5539
226,2001,E02003105,2001 super output areas - middle layer,305,Scotland,79
227,2001,E02003105,2001 super output areas - middle layer,305,Wales,229
228,2001,E02003105,2001 super output areas - middle layer,305,Northern Ireland,16
229,2001,E02003105,2001 super output areas - middle layer,305,Republic of Ireland,69
230,2001,E02003105,2001 super output areas - middle layer,305,Other EU countries,52
231,2001,E02003105,2001 super output areas - middle layer,305,Elsewhere,115
232,2001,E02003106,2001 super output areas - middle layer,305,All people,6279
233,2001,E02003106,2001 super output areas - middle layer,305,England,5462
234,2001,E02003106,2001 super output areas - middle layer,305,Scotland,101
235,2001,E02003106,2001 super output areas - middle layer,305,Wales,237
236,2001,E02003106,2001 super output areas - middle layer,305,Northern Ireland,22
237,2001,E02003106,2001 super output areas - middle layer,305,Republic of Ireland,39
238,2001,E02003106,2001 super output areas - middle layer,305,Other EU countries,95
239,2001,E02003106,2001 super output areas - middle layer,305,Elsewhere,323
240,2001,E02003107,2001 super output areas - middle layer,305,All people,9861
241,2001,E02003107,2001 super output areas - middle layer,305,England,8706
242,2001,E02003107,2001 super output areas - middle layer,305,Scotland,104
243,2001,E02003107,2001 super output areas - middle layer,305,Wales,433
244,2001,E02003107,2001 super output areas - middle layer,305,Northern Ireland,51
245,2001,E02003107,2001 super output areas - middle layer,305,Republic of Ireland,79
246,2001,E02003107,2001 super output areas - middle layer,305,Other EU countries,127
247,2001,E02003107,2001 super output areas - middle layer,305,Elsewhere,361
248,2001,E02003108,2001 super output areas - middle layer,305,All people,7747
249,2001,E02003108,2001 super output areas - middle layer,305,England,7119
250,2001,E02003108,2001 super output areas - middle layer,305,Scotland,72
251,2001,E02003108,2001 super output areas - middle layer,305,Wales,308
252,2001,E02003108,2001 super output areas - middle layer,305,Northern Ireland,17
253,2001,E02003108,2001 super output areas - middle layer,305,Republic of Ireland,37
254,2001,E02003108,2001 super output areas - middle layer,305,Other EU countries,57
255,2001,E02003108,2001 super output areas - middle layer,305,Elsewhere,137
256,2001,E02003109,2001 super output areas - middle layer,305,All people,5872
257,2001,E02003109,2001 super output areas - middle layer,305,England,5338
258,2001,E02003109,2001 super output areas - middle layer,305,Scotland,58
259,2001,E02003109,2001 super output areas - middle layer,305,Wales,229
260,2001,E02003109,2001 super output areas - middle layer,305,Northern Ireland,16
261,2001,E02003109,2001 super output areas - middle layer,305,Republic of Ireland,33
262,2001,E02003109,2001 super output areas - middle layer,305,Other EU countries,48
263,2001,E02003109,2001 super output areas - middle layer,305,Elsewhere,150
264,2001,E02003110,2001 super output areas - middle layer,305,All people,7776
265,2001,E02003110,2001 super output areas - middle layer,305,England,6986
266,2001,E02003110,2001 super output areas - middle layer,305,Scotland,122
267,2001,E02003110,2001 super output areas - middle layer,305,Wales,278
268,2001,E02003110,2001 super output areas - middle layer,305,Northern Ireland,39
269,2001,E02003110,2001 super output areas - middle layer,305,Republic of Ireland,29
270,2001,E02003110,2001 super output areas - middle layer,305,Other EU countries,79
271,2001,E02003110,2001 super output areas - middle layer,305,Elsewhere,243
272,2001,E02003111,2001 super output areas - middle layer,305,All people,6049
273,2001,E02003111,2001 super output areas - middle layer,305,England,5535
274,2001,E02003111,2001 super output areas - middle layer,305,Scotland,67
275,2001,E02003111,2001 super output areas - middle layer,305,Wales,200
276,2001,E02003111,2001 super output areas - middle layer,305,Northern Ireland,12
277,2001,E02003111,2001 super output areas - middle layer,305,Republic of Ireland,24
278,2001,E02003111,2001 super output areas - middle layer,305,Other EU countries,55
279,2001,E02003111,2001 super output areas - middle layer,305,Elsewhere,156
280,2001,E02003112,2001 super output areas - middle layer,305,All people,6079
281,2001,E02003112,2001 super output areas - middle layer,305,England,5662
282,2001,E02003112,2001 super output areas - middle layer,305,Scotland,38
283,2001,E02003112,2001 super output areas - middle layer,305,Wales,174
284,2001,E02003112,2001 super output areas - middle layer,305,Northern Ireland,14
285,2001,E02003112,2001 super output areas - middle layer,305,Republic of Ireland,35
286,2001,E02003112,2001 super output areas - middle layer,305,Other EU countries,39
287,2001,E02003112,2001 super output areas - middle layer,305,Elsewhere,117
288,2001,E02003113,2001 super output areas - middle layer,305,All people,9723
289,2001,E02003113,2001 super output areas - middle layer,305,England,8891
290,2001,E02003113,2001 super output areas - middle layer,305,Scotland,126
291,2001,E02003113,2001 super output areas - middle layer,305,Wales,249
292,2001,E02003113,2001 super output areas - middle layer,305,Northern Ireland,31
293,2001,E02003113,2001 super output areas - middle layer,305,Republic of Ireland,46
294,2001,E02003113,2001 super output areas - middle layer,305,Other EU countries,97
295,2001,E02003113,2001 super output areas - middle layer,305,Elsewhere,283
296,2001,E02003114,2001 super output areas - middle layer,305,All people,6838
297,2001,E02003114,2001 super output areas - middle layer,305,England,6412
298,2001,E02003114,2001 super output areas - middle layer,305,Scotland,57
299,2001,E02003114,2001 super output areas - middle layer,305,Wales,161
300,2001,E02003114,2001 super output areas - middle layer,305,Northern Ireland,21
301,2001,E02003114,2001 super output areas - middle layer,305,Republic of Ireland,29
302,2001,E02003114,2001 super output areas - middle layer,305,Other EU countries,31
303,2001,E02003114,2001 super output areas - middle layer,305,Elsewhere,127
304,2001,E02003115,2001 super output areas - middle layer,305,All people,8611
305,2001,E02003115,2001 super output areas - middle layer,305,England,8101
306,2001,E02003115,2001 super output areas - middle layer,305,Scotland,54
307,2001,E02003115,2001 super output areas - middle layer,305,Wales,179
308,2001,E02003115,2001 super output areas - middle layer,305,Northern Ireland,10
309,2001,E02003115,2001 super output areas - middle layer,305,Republic of Ireland,34
310,2001,E02003115,2001 super output areas - middle layer,305,Other EU countries,51
311,2001,E02003115,2001 super output areas - middle layer,305,Elsewhere,182
312,2001,E02003116,2001 super output areas - middle layer,305,All people,7335
313,2001,E02003116,2001 super output areas - middle layer,305,England,6956
314,2001,E02003116,2001 super output areas - middle layer,305,Scotland,55
315,2001,E02003116,2001 super output areas - middle layer,305,Wales,142
316,2001,E02003116,2001 super output areas - middle layer,305,Northern Ireland,13
317,2001,E02003116,2001 super output areas - middle layer,305,Republic of Ireland,34
318,2001,E02003116,2001 super output areas - middle layer,305,Other EU countries,37
319,2001,E02003116,2001 super output areas - middle layer,305,Elsewhere,98
320,2001,E02003117,2001 super output areas - middle layer,305,All people,7651
321,2001,E02003117,2001 super output areas - middle layer,305,England,7184
322,2001,E02003117,2001 super output areas - middle layer,305,Scotland,57
323,2001,E02003117,2001 super output areas - middle layer,305,Wales,160
324,2001,E02003117,2001 super output areas - middle layer,305,Northern Ireland,14
325,2001,E02003117,2001 super output areas - middle layer,305,Republic of Ireland,26
326,2001,E02003117,2001 super output areas - middle layer,305,Other EU countries,54
327,2001,E02003117,2001 super output areas - middle layer,305,Elsewhere,156
328,2001,E02003118,2001 super output areas - middle layer,305,All people,9382
329,2001,E02003118,2001 super output areas - middle layer,305,England,8925
330,2001,E02003118,2001 super output areas - middle layer,305,Scotland,57
331,2001,E02003118,2001 super output areas - middle layer,305,Wales,156
332,2001,E02003118,2001 super output areas - middle layer,305,Northern Ireland,20
333,2001,E02003118,2001 super output areas - middle layer,305,Republic of Ireland,38
334,2001,E02003118,2001 super output areas - middle layer,305,Other EU countries,49
335,2001,E02003118,2001 super output areas - middle layer,305,Elsewhere,137
336,2001,E02003119,2001 super output areas - middle layer,305,All people,10145
337,2001,E02003119,2001 super output areas - middle layer,305,England,9612
338,2001,E02003119,2001 super output areas - middle layer,305,Scotland,81
339,2001,E02003119,2001 super output areas - middle layer,305,Wales,204
340,2001,E02003119,2001 super output areas - middle layer,305,Northern Ireland,25
341,2001,E02003119,2001 super output areas - middle layer,305,Republic of Ireland,26
342,2001,E02003119,2001 super output areas - middle layer,305,Other EU countries,55
343,2001,E02003119,2001 super output areas - middle layer,305,Elsewhere,142
344,2001,E02003120,2001 super output areas - middle layer,305,All people,8556
345,2001,E02003120,2001 super output areas - middle layer,305,England,8094
346,2001,E02003120,2001 super output areas - middle layer,305,Scotland,55
347,2001,E02003120,2001 super output areas - middle layer,305,Wales,190
348,2001,E02003120,2001 super output areas - middle layer,305,Northern Ireland,22
349,2001,E02003120,2001 super output areas - middle layer,305,Republic of Ireland,29
350,2001,E02003120,2001 super output areas - middle layer,305,Other EU countries,45
351,2001,E02003120,2001 super output areas - middle layer,305,Elsewhere,121
352,2001,E02003121,2001 super output areas - middle layer,305,All people,10257
353,2001,E02003121,2001 super output areas - middle layer,305,England,9657
354,2001,E02003121,2001 super output areas - middle layer,305,Scotland,81
355,2001,E02003121,2001 super output areas - middle layer,305,Wales,263
356,2001,E02003121,2001 super output areas - middle layer,305,Northern Ireland,27
357,2001,E02003121,2001 super output areas - middle layer,305,Republic of Ireland,24
358,2001,E02003121,2001 super output areas - middle layer,305,Other EU countries,59
359,2001,E02003121,2001 super output areas - middle layer,305,Elsewhere,146
360,2001,E02003212,2001 super output areas - middle layer,305,All people,8347
361,2001,E02003212,2001 super output areas - middle layer,305,England,7515
362,2001,E02003212,2001 super output areas - middle layer,305,Scotland,152
363,2001,E02003212,2001 super output areas - middle layer,305,Wales,187
364,2001,E02003212,2001 super output areas - middle layer,305,Northern Ireland,40
365,2001,E02003212,2001 super output areas - middle layer,305,Republic of Ireland,55
366,2001,E02003212,2001 super output areas - middle layer,305,Other EU countries,103
367,2001,E02003212,2001 super output areas - middle layer,305,Elsewhere,295
368,2001,E02003213,2001 super output areas - middle layer,305,All people,8895
369,2001,E02003213,2001 super output areas - middle layer,305,England,7579
370,2001,E02003213,2001 super output areas - middle layer,305,Scotland,202
371,2001,E02003213,2001 super output areas - middle layer,305,Wales,248
372,2001,E02003213,2001 super output areas - middle layer,305,Northern Ireland,55
373,2001,E02003213,2001 super output areas - middle layer,305,Republic of Ireland,55
374,2001,E02003213,2001 super output areas - middle layer,305,Other EU countries,126
375,2001,E02003213,2001 super output areas - middle layer,305,Elsewhere,630
376,2001,E02003214,2001 super output areas - middle layer,305,All people,6068
377,2001,E02003214,2001 super output areas - middle layer,305,England,5566
378,2001,E02003214,2001 super output areas - middle layer,305,Scotland,82
379,2001,E02003214,2001 super output areas - middle layer,305,Wales,122
380,2001,E02003214,2001 super output areas - middle layer,305,Northern Ireland,28
381,2001,E02003214,2001 super output areas - middle layer,305,Republic of Ireland,76
382,2001,E02003214,2001 super output areas - middle layer,305,Other EU countries,52
383,2001,E02003214,2001 super output areas - middle layer,305,Elsewhere,142
384,2001,E02003215,2001 super output areas - middle layer,305,All people,7213
385,2001,E02003215,2001 super output areas - middle layer,305,England,6569
386,2001,E02003215,2001 super output areas - middle layer,305,Scotland,120
387,2001,E02003215,2001 super output areas - middle layer,305,Wales,131
388,2001,E02003215,2001 super output areas - middle layer,305,Northern Ireland,37
389,2001,E02003215,2001 super output areas - middle layer,305,Republic of Ireland,40
390,2001,E02003215,2001 super output areas - middle layer,305,Other EU countries,91
391,2001,E02003215,2001 super output areas - middle layer,305,Elsewhere,225
392,2001,E02003216,2001 super output areas - middle layer,305,All people,9055
393,2001,E02003216,2001 super output areas - middle layer,305,England,8334
394,2001,E02003216,2001 super output areas - middle layer,305,Scotland,110
395,2001,E02003216,2001 super output areas - middle layer,305,Wales,178
396,2001,E02003216,2001 super output areas - middle layer,305,Northern Ireland,35
397,2001,E02003216,2001 super output areas - middle layer,305,Republic of Ireland,71
398,2001,E02003216,2001 super output areas - middle layer,305,Other EU countries,84
399,2001,E02003216,2001 super output areas - middle layer,305,Elsewhere,243
400,2001,E02003217,2001 super output areas - middle layer,305,All people,6277
401,2001,E02003217,2001 super output areas - middle layer,305,England,5688
402,2001,E02003217,2001 super output areas - middle layer,305,Scotland,84
403,2001,E02003217,2001 super output areas - middle layer,305,Wales,116
404,2001,E02003217,2001 super output areas - middle layer,305,Northern Ireland,52
405,2001,E02003217,2001 super output areas - middle layer,305,Republic of Ireland,61
406,2001,E02003217,2001 super output areas - middle layer,305,Other EU countries,62
407,2001,E02003217,2001 super output areas - middle layer,305,Elsewhere,214
408,2001,E02003218,2001 super output areas - middle layer,305,All people,6324
409,2001,E02003218,2001 super output areas - middle layer,305,England,5779
410,2001,E02003218,2001 super output areas - middle layer,305,Scotland,86
411,2001,E02003218,2001 super output areas - middle layer,305,Wales,110
412,2001,E02003218,2001 super output areas - middle layer,305,Northern Ireland,46
413,2001,E02003218,2001 super output areas - middle layer,305,Republic of Ireland,69
414,2001,E02003218,2001 super output areas - middle layer,305,Other EU countries,49
415,2001,E02003218,2001 super output areas - middle layer,305,Elsewhere,185
416,2001,E02003219,2001 super output areas - middle layer,305,All people,6258
417,2001,E02003219,2001 super output areas - middle layer,305,England,5718
418,2001,E02003219,2001 super output areas - middle layer,305,Scotland,97
419,2001,E02003219,2001 super output areas - middle layer,305,Wales,117
420,2001,E02003219,2001 super output areas - middle layer,305,Northern Ireland,21
