,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
0,2001,E02003496,2001 super output areas - middle layer,305,All categories: Occupation,1633
1,2001,E02003496,2001 super output areas - middle layer,305,1. Managers and senior officials,260
2,2001,E02003496,2001 super output areas - middle layer,305,2. Professional occupations,150
3,2001,E02003496,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,218
4,2001,E02003496,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,128
5,2001,E02003496,2001 super output areas - middle layer,305,5. Skilled trades occupations,335
6,2001,E02003496,2001 super output areas - middle layer,305,6. Personal service occupations,43
7,2001,E02003496,2001 super output areas - middle layer,305,7. Sales and customer service occupations,107
8,2001,E02003496,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",199
9,2001,E02003496,2001 super output areas - middle layer,305,9. Elementary occupations,193
10,2001,E02003497,2001 super output areas - middle layer,305,All categories: Occupation,1745
11,2001,E02003497,2001 super output areas - middle layer,305,1. Managers and senior officials,528
12,2001,E02003497,2001 super output areas - middle layer,305,2. Professional occupations,341
13,2001,E02003497,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,267
14,2001,E02003497,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,93
15,2001,E02003497,2001 super output areas - middle layer,305,5. Skilled trades occupations,221
16,2001,E02003497,2001 super output areas - middle layer,305,6. Personal service occupations,38
17,2001,E02003497,2001 super output areas - middle layer,305,7. Sales and customer service occupations,79
18,2001,E02003497,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",83
19,2001,E02003497,2001 super output areas - middle layer,305,9. Elementary occupations,95
20,2001,E02003498,2001 super output areas - middle layer,305,All categories: Occupation,1534
21,2001,E02003498,2001 super output areas - middle layer,305,1. Managers and senior officials,168
22,2001,E02003498,2001 super output areas - middle layer,305,2. Professional occupations,133
23,2001,E02003498,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,159
24,2001,E02003498,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,88
25,2001,E02003498,2001 super output areas - middle layer,305,5. Skilled trades occupations,388
26,2001,E02003498,2001 super output areas - middle layer,305,6. Personal service occupations,63
27,2001,E02003498,2001 super output areas - middle layer,305,7. Sales and customer service occupations,115
28,2001,E02003498,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",173
29,2001,E02003498,2001 super output areas - middle layer,305,9. Elementary occupations,247
30,2001,E02003499,2001 super output areas - middle layer,305,All categories: Occupation,1625
31,2001,E02003499,2001 super output areas - middle layer,305,1. Managers and senior officials,166
32,2001,E02003499,2001 super output areas - middle layer,305,2. Professional occupations,86
33,2001,E02003499,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,128
34,2001,E02003499,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,74
35,2001,E02003499,2001 super output areas - middle layer,305,5. Skilled trades occupations,483
36,2001,E02003499,2001 super output areas - middle layer,305,6. Personal service occupations,57
37,2001,E02003499,2001 super output areas - middle layer,305,7. Sales and customer service occupations,99
38,2001,E02003499,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",242
39,2001,E02003499,2001 super output areas - middle layer,305,9. Elementary occupations,290
40,2001,E02003500,2001 super output areas - middle layer,305,All categories: Occupation,2009
41,2001,E02003500,2001 super output areas - middle layer,305,1. Managers and senior officials,362
42,2001,E02003500,2001 super output areas - middle layer,305,2. Professional occupations,444
43,2001,E02003500,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,347
44,2001,E02003500,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,118
45,2001,E02003500,2001 super output areas - middle layer,305,5. Skilled trades occupations,291
46,2001,E02003500,2001 super output areas - middle layer,305,6. Personal service occupations,85
47,2001,E02003500,2001 super output areas - middle layer,305,7. Sales and customer service occupations,85
48,2001,E02003500,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",109
49,2001,E02003500,2001 super output areas - middle layer,305,9. Elementary occupations,168
50,2001,E02003501,2001 super output areas - middle layer,305,All categories: Occupation,2022
51,2001,E02003501,2001 super output areas - middle layer,305,1. Managers and senior officials,485
52,2001,E02003501,2001 super output areas - middle layer,305,2. Professional occupations,449
53,2001,E02003501,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,357
54,2001,E02003501,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,146
55,2001,E02003501,2001 super output areas - middle layer,305,5. Skilled trades occupations,189
56,2001,E02003501,2001 super output areas - middle layer,305,6. Personal service occupations,74
57,2001,E02003501,2001 super output areas - middle layer,305,7. Sales and customer service occupations,100
58,2001,E02003501,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",91
59,2001,E02003501,2001 super output areas - middle layer,305,9. Elementary occupations,131
