,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
0,2001,E02000156,2001 super output areas - middle layer,305,Asian/Asian British,264
1,2001,E02000156,2001 super output areas - middle layer,305,Asian/Asian British: Indian,171
2,2001,E02000156,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,24
3,2001,E02000156,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,37
4,2001,E02000156,2001 super output areas - middle layer,305,Asian/Asian British: Other,32
5,2001,E02000156,2001 super output areas - middle layer,305,Black/Black British,122
6,2001,E02000156,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,82
7,2001,E02000156,2001 super output areas - middle layer,305,Black/Black British: Black African,31
8,2001,E02000156,2001 super output areas - middle layer,305,Black/Black British: Other,9
9,2001,E02000156,2001 super output areas - middle layer,305,Chinese/Other,82
10,2001,E02000156,2001 super output areas - middle layer,305,Chinese/Other: Chinese,44
11,2001,E02000156,2001 super output areas - middle layer,305,Chinese/Other: Other,38
12,2001,E02000157,2001 super output areas - middle layer,305,All categories: Ethnic group,7786
13,2001,E02000157,2001 super output areas - middle layer,305,White,7480
14,2001,E02000157,2001 super output areas - middle layer,305,White: British,7192
15,2001,E02000157,2001 super output areas - middle layer,305,White: Irish,78
16,2001,E02000157,2001 super output areas - middle layer,305,White: Other,210
17,2001,E02000157,2001 super output areas - middle layer,305,Mixed,55
18,2001,E02000157,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,11
19,2001,E02000157,2001 super output areas - middle layer,305,Mixed: White and Black African,3
20,2001,E02000157,2001 super output areas - middle layer,305,Mixed: White and Asian,26
21,2001,E02000157,2001 super output areas - middle layer,305,Mixed: Other,15
22,2001,E02000157,2001 super output areas - middle layer,305,Asian/Asian British,153
23,2001,E02000157,2001 super output areas - middle layer,305,Asian/Asian British: Indian,106
24,2001,E02000157,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,17
25,2001,E02000157,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,8
26,2001,E02000157,2001 super output areas - middle layer,305,Asian/Asian British: Other,22
27,2001,E02000157,2001 super output areas - middle layer,305,Black/Black British,46
28,2001,E02000157,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,26
29,2001,E02000157,2001 super output areas - middle layer,305,Black/Black British: Black African,20
30,2001,E02000157,2001 super output areas - middle layer,305,Black/Black British: Other,0
31,2001,E02000157,2001 super output areas - middle layer,305,Chinese/Other,52
32,2001,E02000157,2001 super output areas - middle layer,305,Chinese/Other: Chinese,37
33,2001,E02000157,2001 super output areas - middle layer,305,Chinese/Other: Other,15
34,2001,E02000158,2001 super output areas - middle layer,305,All categories: Ethnic group,7611
35,2001,E02000158,2001 super output areas - middle layer,305,White,7182
36,2001,E02000158,2001 super output areas - middle layer,305,White: British,6915
37,2001,E02000158,2001 super output areas - middle layer,305,White: Irish,89
38,2001,E02000158,2001 super output areas - middle layer,305,White: Other,178
39,2001,E02000158,2001 super output areas - middle layer,305,Mixed,90
40,2001,E02000158,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,29
41,2001,E02000158,2001 super output areas - middle layer,305,Mixed: White and Black African,10
42,2001,E02000158,2001 super output areas - middle layer,305,Mixed: White and Asian,29
43,2001,E02000158,2001 super output areas - middle layer,305,Mixed: Other,22
44,2001,E02000158,2001 super output areas - middle layer,305,Asian/Asian British,136
45,2001,E02000158,2001 super output areas - middle layer,305,Asian/Asian British: Indian,63
46,2001,E02000158,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,13
47,2001,E02000158,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,45
48,2001,E02000158,2001 super output areas - middle layer,305,Asian/Asian British: Other,15
49,2001,E02000158,2001 super output areas - middle layer,305,Black/Black British,127
50,2001,E02000158,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,46
51,2001,E02000158,2001 super output areas - middle layer,305,Black/Black British: Black African,77
52,2001,E02000158,2001 super output areas - middle layer,305,Black/Black British: Other,4
53,2001,E02000158,2001 super output areas - middle layer,305,Chinese/Other,76
54,2001,E02000158,2001 super output areas - middle layer,305,Chinese/Other: Chinese,45
55,2001,E02000158,2001 super output areas - middle layer,305,Chinese/Other: Other,31
56,2001,E02000159,2001 super output areas - middle layer,305,All categories: Ethnic group,6395
57,2001,E02000159,2001 super output areas - middle layer,305,White,6081
58,2001,E02000159,2001 super output areas - middle layer,305,White: British,5841
59,2001,E02000159,2001 super output areas - middle layer,305,White: Irish,75
60,2001,E02000159,2001 super output areas - middle layer,305,White: Other,165
61,2001,E02000159,2001 super output areas - middle layer,305,Mixed,75
62,2001,E02000159,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
63,2001,E02000159,2001 super output areas - middle layer,305,Mixed: White and Black African,3
64,2001,E02000159,2001 super output areas - middle layer,305,Mixed: White and Asian,42
65,2001,E02000159,2001 super output areas - middle layer,305,Mixed: Other,21
66,2001,E02000159,2001 super output areas - middle layer,305,Asian/Asian British,121
67,2001,E02000159,2001 super output areas - middle layer,305,Asian/Asian British: Indian,99
68,2001,E02000159,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
69,2001,E02000159,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
70,2001,E02000159,2001 super output areas - middle layer,305,Asian/Asian British: Other,19
71,2001,E02000159,2001 super output areas - middle layer,305,Black/Black British,70
72,2001,E02000159,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,45
73,2001,E02000159,2001 super output areas - middle layer,305,Black/Black British: Black African,25
74,2001,E02000159,2001 super output areas - middle layer,305,Black/Black British: Other,0
75,2001,E02000159,2001 super output areas - middle layer,305,Chinese/Other,48
76,2001,E02000159,2001 super output areas - middle layer,305,Chinese/Other: Chinese,33
77,2001,E02000159,2001 super output areas - middle layer,305,Chinese/Other: Other,15
78,2001,E02000160,2001 super output areas - middle layer,305,All categories: Ethnic group,7476
79,2001,E02000160,2001 super output areas - middle layer,305,White,7218
80,2001,E02000160,2001 super output areas - middle layer,305,White: British,6928
81,2001,E02000160,2001 super output areas - middle layer,305,White: Irish,116
82,2001,E02000160,2001 super output areas - middle layer,305,White: Other,174
83,2001,E02000160,2001 super output areas - middle layer,305,Mixed,81
84,2001,E02000160,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,22
85,2001,E02000160,2001 super output areas - middle layer,305,Mixed: White and Black African,10
86,2001,E02000160,2001 super output areas - middle layer,305,Mixed: White and Asian,27
87,2001,E02000160,2001 super output areas - middle layer,305,Mixed: Other,22
88,2001,E02000160,2001 super output areas - middle layer,305,Asian/Asian British,88
89,2001,E02000160,2001 super output areas - middle layer,305,Asian/Asian British: Indian,71
90,2001,E02000160,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
91,2001,E02000160,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
92,2001,E02000160,2001 super output areas - middle layer,305,Asian/Asian British: Other,14
93,2001,E02000160,2001 super output areas - middle layer,305,Black/Black British,48
94,2001,E02000160,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,30
95,2001,E02000160,2001 super output areas - middle layer,305,Black/Black British: Black African,15
96,2001,E02000160,2001 super output areas - middle layer,305,Black/Black British: Other,3
97,2001,E02000160,2001 super output areas - middle layer,305,Chinese/Other,41
98,2001,E02000160,2001 super output areas - middle layer,305,Chinese/Other: Chinese,28
99,2001,E02000160,2001 super output areas - middle layer,305,Chinese/Other: Other,13
