,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
46,2001,E02002563,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",300
47,2001,E02002563,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",15
48,2001,E02002563,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",11
49,2001,E02002563,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
50,2001,E02002564,2001 super output areas - middle layer,305,All household spaces - with residents,3968
51,2001,E02002564,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,137
52,2001,E02002564,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
53,2001,E02002564,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,313
54,2001,E02002564,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,2285
55,2001,E02002564,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,987
56,2001,E02002564,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",469
57,2001,E02002564,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",37
58,2001,E02002564,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",14
59,2001,E02002564,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
60,2001,E02002565,2001 super output areas - middle layer,305,All household spaces - with residents,2597
61,2001,E02002565,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,100
62,2001,E02002565,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,7
63,2001,E02002565,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,74
64,2001,E02002565,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,648
65,2001,E02002565,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1873
66,2001,E02002565,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",29
67,2001,E02002565,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",52
68,2001,E02002565,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",27
69,2001,E02002565,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
70,2001,E02002566,2001 super output areas - middle layer,305,All household spaces - with residents,2984
71,2001,E02002566,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,339
72,2001,E02002566,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
73,2001,E02002566,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,91
74,2001,E02002566,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,207
75,2001,E02002566,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2087
76,2001,E02002566,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",484
77,2001,E02002566,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",358
78,2001,E02002566,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",99
79,2001,E02002566,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
80,2001,E02002567,2001 super output areas - middle layer,305,All household spaces - with residents,2850
81,2001,E02002567,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,137
82,2001,E02002567,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,4
83,2001,E02002567,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,109
84,2001,E02002567,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1486
85,2001,E02002567,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1150
86,2001,E02002567,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",224
87,2001,E02002567,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",10
88,2001,E02002567,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",10
89,2001,E02002567,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
90,2001,E02002568,2001 super output areas - middle layer,305,All household spaces - with residents,2322
91,2001,E02002568,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,119
92,2001,E02002568,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,10
93,2001,E02002568,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,386
94,2001,E02002568,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,975
95,2001,E02002568,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,522
96,2001,E02002568,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",375
97,2001,E02002568,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",184
98,2001,E02002568,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",9
99,2001,E02002568,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
100,2001,E02002569,2001 super output areas - middle layer,305,All household spaces - with residents,3866
101,2001,E02002569,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,70
102,2001,E02002569,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,13
103,2001,E02002569,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1480
104,2001,E02002569,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,2096
105,2001,E02002569,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,97
106,2001,E02002569,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",222
107,2001,E02002569,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",37
108,2001,E02002569,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",17
109,2001,E02002569,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
110,2001,E02002570,2001 super output areas - middle layer,305,All household spaces - with residents,3280
111,2001,E02002570,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,192
112,2001,E02002570,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
113,2001,E02002570,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,171
114,2001,E02002570,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,915
115,2001,E02002570,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1793
116,2001,E02002570,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",518
117,2001,E02002570,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",45
118,2001,E02002570,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",31
119,2001,E02002570,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
120,2001,E02002571,2001 super output areas - middle layer,305,All household spaces - with residents,2220
121,2001,E02002571,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,72
122,2001,E02002571,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
123,2001,E02002571,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,86
124,2001,E02002571,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1650
125,2001,E02002571,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,336
126,2001,E02002571,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",182
127,2001,E02002571,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",14
128,2001,E02002571,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",13
129,2001,E02002571,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,16
130,2001,E02002572,2001 super output areas - middle layer,305,All household spaces - with residents,2620
131,2001,E02002572,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,174
132,2001,E02002572,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,13
133,2001,E02002572,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,132
134,2001,E02002572,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,997
135,2001,E02002572,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1213
136,2001,E02002572,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",307
137,2001,E02002572,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",146
138,2001,E02002572,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",11
139,2001,E02002572,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
140,2001,E02002573,2001 super output areas - middle layer,305,All household spaces - with residents,2864
141,2001,E02002573,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,116
142,2001,E02002573,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,12
143,2001,E02002573,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1208
144,2001,E02002573,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,979
145,2001,E02002573,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,652
146,2001,E02002573,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",104
147,2001,E02002573,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",23
148,2001,E02002573,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",20
149,2001,E02002573,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,6
150,2001,E02002483,2001 super output areas - middle layer,305,All household spaces - with residents,2966
151,2001,E02002483,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,54
152,2001,E02002483,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
153,2001,E02002483,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,629
154,2001,E02002483,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1269
155,2001,E02002483,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,863
156,2001,E02002483,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",185
157,2001,E02002483,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",16
158,2001,E02002483,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",8
159,2001,E02002483,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,51
160,2001,E02002484,2001 super output areas - middle layer,305,All household spaces - with residents,4251
161,2001,E02002484,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,255
162,2001,E02002484,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
163,2001,E02002484,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,216
164,2001,E02002484,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1410
165,2001,E02002484,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2118
166,2001,E02002484,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",653
167,2001,E02002484,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",65
168,2001,E02002484,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",44
169,2001,E02002484,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,5
170,2001,E02002485,2001 super output areas - middle layer,305,All household spaces - with residents,3709
171,2001,E02002485,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,187
172,2001,E02002485,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,0
173,2001,E02002485,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,329
174,2001,E02002485,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1120
175,2001,E02002485,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2061
176,2001,E02002485,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",339
177,2001,E02002485,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",21
178,2001,E02002485,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",26
179,2001,E02002485,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
180,2001,E02002486,2001 super output areas - middle layer,305,All household spaces - with residents,2239
181,2001,E02002486,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,73
182,2001,E02002486,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
183,2001,E02002486,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1618
184,2001,E02002486,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,518
185,2001,E02002486,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,156
186,2001,E02002486,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",13
187,2001,E02002486,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",3
188,2001,E02002486,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",6
189,2001,E02002486,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
190,2001,E02002487,2001 super output areas - middle layer,305,All household spaces - with residents,2606
191,2001,E02002487,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,343
192,2001,E02002487,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
193,2001,E02002487,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,79
194,2001,E02002487,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,308
195,2001,E02002487,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1977
196,2001,E02002487,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",445
197,2001,E02002487,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",60
198,2001,E02002487,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",74
199,2001,E02002487,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,11
200,2001,E02002488,2001 super output areas - middle layer,305,All household spaces - with residents,2297
201,2001,E02002488,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,92
202,2001,E02002488,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
203,2001,E02002488,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,602
204,2001,E02002488,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1033
205,2001,E02002488,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,583
206,2001,E02002488,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",135
207,2001,E02002488,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",31
208,2001,E02002488,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",6
209,2001,E02002488,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
210,2001,E02002489,2001 super output areas - middle layer,305,All household spaces - with residents,3223
211,2001,E02002489,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,307
212,2001,E02002489,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,5
213,2001,E02002489,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,121
214,2001,E02002489,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,468
215,2001,E02002489,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2158
216,2001,E02002489,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",553
217,2001,E02002489,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",157
218,2001,E02002489,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",70
219,2001,E02002489,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,8
220,2001,E02002490,2001 super output areas - middle layer,305,All household spaces - with residents,2768
221,2001,E02002490,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,192
222,2001,E02002490,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,4
223,2001,E02002490,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,157
224,2001,E02002490,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,759
225,2001,E02002490,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1798
226,2001,E02002490,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",183
227,2001,E02002490,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",33
228,2001,E02002490,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",32
229,2001,E02002490,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
230,2001,E02002491,2001 super output areas - middle layer,305,All household spaces - with residents,2732
231,2001,E02002491,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,72
232,2001,E02002491,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
233,2001,E02002491,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,95
234,2001,E02002491,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1387
235,2001,E02002491,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1068
236,2001,E02002491,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",240
237,2001,E02002491,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",4
238,2001,E02002491,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",14
239,2001,E02002491,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
240,2001,E02002492,2001 super output areas - middle layer,305,All household spaces - with residents,2602
241,2001,E02002492,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,102
242,2001,E02002492,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
243,2001,E02002492,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,294
244,2001,E02002492,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1105
245,2001,E02002492,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,971
246,2001,E02002492,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",300
247,2001,E02002492,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",20
248,2001,E02002492,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",15
249,2001,E02002492,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,0
250,2001,E02002493,2001 super output areas - middle layer,305,All household spaces - with residents,2452
251,2001,E02002493,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,66
252,2001,E02002493,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,6
253,2001,E02002493,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,732
254,2001,E02002493,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1126
255,2001,E02002493,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,386
256,2001,E02002493,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",151
257,2001,E02002493,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",31
258,2001,E02002493,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",17
259,2001,E02002493,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,81
260,2001,E02002494,2001 super output areas - middle layer,305,All household spaces - with residents,3348
261,2001,E02002494,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,116
262,2001,E02002494,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,13
263,2001,E02002494,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,250
264,2001,E02002494,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1026
265,2001,E02002494,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1741
266,2001,E02002494,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",418
267,2001,E02002494,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",10
268,2001,E02002494,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",28
269,2001,E02002494,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,4
270,2001,E02002495,2001 super output areas - middle layer,305,All household spaces - with residents,2192
271,2001,E02002495,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,33
272,2001,E02002495,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,9
273,2001,E02002495,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,452
274,2001,E02002495,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1444
275,2001,E02002495,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,286
276,2001,E02002495,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",39
277,2001,E02002495,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",4
278,2001,E02002495,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",5
279,2001,E02002495,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,4
280,2001,E02002496,2001 super output areas - middle layer,305,All household spaces - with residents,3768
281,2001,E02002496,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,718
282,2001,E02002496,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,17
283,2001,E02002496,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,156
284,2001,E02002496,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,311
285,2001,E02002496,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,2992
286,2001,E02002496,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",674
287,2001,E02002496,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",274
288,2001,E02002496,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",79
289,2001,E02002496,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,17
290,2001,E02002497,2001 super output areas - middle layer,305,All household spaces - with residents,2850
291,2001,E02002497,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,264
292,2001,E02002497,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
293,2001,E02002497,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,99
294,2001,E02002497,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,722
295,2001,E02002497,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,1898
296,2001,E02002497,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",347
297,2001,E02002497,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",14
