,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_OCCPUK11_2_NAME,OBS_VALUE
117,2001,E02002570,2001 super output areas - middle layer,305,7. Sales and customer service occupations,90
118,2001,E02002570,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",315
119,2001,E02002570,2001 super output areas - middle layer,305,9. Elementary occupations,234
120,2001,E02002571,2001 super output areas - middle layer,305,All categories: Occupation,1012
121,2001,E02002571,2001 super output areas - middle layer,305,1. Managers and senior officials,99
122,2001,E02002571,2001 super output areas - middle layer,305,2. Professional occupations,39
123,2001,E02002571,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,92
124,2001,E02002571,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,47
125,2001,E02002571,2001 super output areas - middle layer,305,5. Skilled trades occupations,271
126,2001,E02002571,2001 super output areas - middle layer,305,6. Personal service occupations,15
127,2001,E02002571,2001 super output areas - middle layer,305,7. Sales and customer service occupations,54
128,2001,E02002571,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",229
129,2001,E02002571,2001 super output areas - middle layer,305,9. Elementary occupations,166
130,2001,E02002572,2001 super output areas - middle layer,305,All categories: Occupation,1266
131,2001,E02002572,2001 super output areas - middle layer,305,1. Managers and senior officials,180
132,2001,E02002572,2001 super output areas - middle layer,305,2. Professional occupations,128
133,2001,E02002572,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,138
134,2001,E02002572,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,58
135,2001,E02002572,2001 super output areas - middle layer,305,5. Skilled trades occupations,254
136,2001,E02002572,2001 super output areas - middle layer,305,6. Personal service occupations,27
137,2001,E02002572,2001 super output areas - middle layer,305,7. Sales and customer service occupations,70
138,2001,E02002572,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",227
139,2001,E02002572,2001 super output areas - middle layer,305,9. Elementary occupations,184
140,2001,E02002573,2001 super output areas - middle layer,305,All categories: Occupation,1823
141,2001,E02002573,2001 super output areas - middle layer,305,1. Managers and senior officials,415
142,2001,E02002573,2001 super output areas - middle layer,305,2. Professional occupations,259
143,2001,E02002573,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,271
144,2001,E02002573,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,89
145,2001,E02002573,2001 super output areas - middle layer,305,5. Skilled trades occupations,355
146,2001,E02002573,2001 super output areas - middle layer,305,6. Personal service occupations,19
147,2001,E02002573,2001 super output areas - middle layer,305,7. Sales and customer service occupations,86
148,2001,E02002573,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",184
149,2001,E02002573,2001 super output areas - middle layer,305,9. Elementary occupations,145
150,2001,E02002483,2001 super output areas - middle layer,305,All categories: Occupation,1712
151,2001,E02002483,2001 super output areas - middle layer,305,1. Managers and senior officials,225
152,2001,E02002483,2001 super output areas - middle layer,305,2. Professional occupations,163
153,2001,E02002483,2001 super output areas - middle layer,305,3. Associate professional and technical occupations,235
154,2001,E02002483,2001 super output areas - middle layer,305,4. Administrative and secretarial occupations,57
155,2001,E02002483,2001 super output areas - middle layer,305,5. Skilled trades occupations,435
156,2001,E02002483,2001 super output areas - middle layer,305,6. Personal service occupations,33
157,2001,E02002483,2001 super output areas - middle layer,305,7. Sales and customer service occupations,61
158,2001,E02002483,2001 super output areas - middle layer,305,"8. Process, plant and machine operatives",322
159,2001,E02002483,2001 super output areas - middle layer,305,9. Elementary occupations,181
