,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHCHUK11_NAME,OBS_VALUE
62,2001,E02003204,2001 super output areas - middle layer,305,Average number of rooms per household,5.24
63,2001,E02003204,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,131.0
64,2001,E02003204,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3186.0
65,2001,E02003204,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,10.0
66,2001,E02003204,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,239.0
67,2001,E02003204,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,7.0
68,2001,E02003204,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,47.0
69,2001,E02003204,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2922.0
70,2001,E02003204,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,469.0
71,2001,E02003204,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,4.0
72,2001,E02003205,2001 super output areas - middle layer,305,All households,3250.0
73,2001,E02003205,2001 super output areas - middle layer,305,Average household size,2.43
74,2001,E02003205,2001 super output areas - middle layer,305,Average number of rooms per household,5.35
75,2001,E02003205,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,70.0
76,2001,E02003205,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3087.0
77,2001,E02003205,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
78,2001,E02003205,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,161.0
79,2001,E02003205,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
80,2001,E02003205,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,8.0
81,2001,E02003205,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3034.0
82,2001,E02003205,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,207.0
83,2001,E02003205,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
84,2001,E02003206,2001 super output areas - middle layer,305,All households,3768.0
85,2001,E02003206,2001 super output areas - middle layer,305,Average household size,2.25
86,2001,E02003206,2001 super output areas - middle layer,305,Average number of rooms per household,5.77
87,2001,E02003206,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,203.0
88,2001,E02003206,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3547.0
89,2001,E02003206,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,7.0
90,2001,E02003206,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,175.0
91,2001,E02003206,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,39.0
92,2001,E02003206,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,85.0
93,2001,E02003206,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3079.0
94,2001,E02003206,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,601.0
95,2001,E02003206,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,3.0
96,2001,E02003207,2001 super output areas - middle layer,305,All households,2684.0
97,2001,E02003207,2001 super output areas - middle layer,305,Average household size,2.49
98,2001,E02003207,2001 super output areas - middle layer,305,Average number of rooms per household,5.01
99,2001,E02003207,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,127.0
100,2001,E02003207,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2454.0
101,2001,E02003207,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
102,2001,E02003207,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,228.0
103,2001,E02003207,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
104,2001,E02003207,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,8.0
105,2001,E02003207,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2377.0
106,2001,E02003207,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,298.0
107,2001,E02003207,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
108,2001,E02003208,2001 super output areas - middle layer,305,All households,3922.0
109,2001,E02003208,2001 super output areas - middle layer,305,Average household size,1.93
110,2001,E02003208,2001 super output areas - middle layer,305,Average number of rooms per household,4.65
111,2001,E02003208,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,322.0
112,2001,E02003208,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3623.0
113,2001,E02003208,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,12.0
114,2001,E02003208,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,276.0
115,2001,E02003208,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,11.0
116,2001,E02003208,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,32.0
117,2001,E02003208,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2660.0
118,2001,E02003208,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,1051.0
119,2001,E02003208,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,179.0
120,2001,E02003209,2001 super output areas - middle layer,305,All households,2281.0
121,2001,E02003209,2001 super output areas - middle layer,305,Average household size,2.36
122,2001,E02003209,2001 super output areas - middle layer,305,Average number of rooms per household,5.08
123,2001,E02003209,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,95.0
124,2001,E02003209,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2111.0
125,2001,E02003209,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
126,2001,E02003209,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,151.0
127,2001,E02003209,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,17.0
128,2001,E02003209,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,4.0
129,2001,E02003209,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2083.0
130,2001,E02003209,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,194.0
131,2001,E02003209,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
132,2001,E02003210,2001 super output areas - middle layer,305,All households,4014.0
133,2001,E02003210,2001 super output areas - middle layer,305,Average household size,1.98
134,2001,E02003210,2001 super output areas - middle layer,305,Average number of rooms per household,5.44
135,2001,E02003210,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,176.0
136,2001,E02003210,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3786.0
137,2001,E02003210,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,23.0
138,2001,E02003210,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,183.0
139,2001,E02003210,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,22.0
140,2001,E02003210,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,73.0
141,2001,E02003210,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),3069.0
142,2001,E02003210,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,864.0
143,2001,E02003210,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,8.0
144,2001,E02003211,2001 super output areas - middle layer,305,All households,3837.0
145,2001,E02003211,2001 super output areas - middle layer,305,Average household size,1.87
146,2001,E02003211,2001 super output areas - middle layer,305,Average number of rooms per household,5.78
147,2001,E02003211,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,67.0
148,2001,E02003211,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,3733.0
149,2001,E02003211,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,5.0
150,2001,E02003211,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,92.0
151,2001,E02003211,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,7.0
152,2001,E02003211,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,85.0
153,2001,E02003211,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2119.0
154,2001,E02003211,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,1458.0
155,2001,E02003211,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,175.0
156,2001,E02003090,2001 super output areas - middle layer,305,All households,2712.0
157,2001,E02003090,2001 super output areas - middle layer,305,Average household size,2.46
158,2001,E02003090,2001 super output areas - middle layer,305,Average number of rooms per household,6.08
159,2001,E02003090,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,91.0
160,2001,E02003090,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2577.0
161,2001,E02003090,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
162,2001,E02003090,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,130.0
163,2001,E02003090,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
164,2001,E02003090,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,25.0
165,2001,E02003090,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2593.0
166,2001,E02003090,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,94.0
167,2001,E02003090,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
168,2001,E02003091,2001 super output areas - middle layer,305,All households,2668.0
169,2001,E02003091,2001 super output areas - middle layer,305,Average household size,2.5
170,2001,E02003091,2001 super output areas - middle layer,305,Average number of rooms per household,5.8
171,2001,E02003091,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,114.0
172,2001,E02003091,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2554.0
173,2001,E02003091,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
174,2001,E02003091,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,109.0
175,2001,E02003091,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,4.0
176,2001,E02003091,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,16.0
177,2001,E02003091,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2470.0
178,2001,E02003091,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,182.0
179,2001,E02003091,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
180,2001,E02003092,2001 super output areas - middle layer,305,All households,2674.0
181,2001,E02003092,2001 super output areas - middle layer,305,Average household size,2.65
182,2001,E02003092,2001 super output areas - middle layer,305,Average number of rooms per household,6.63
183,2001,E02003092,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,57.0
184,2001,E02003092,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2545.0
185,2001,E02003092,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,5.0
186,2001,E02003092,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,123.0
187,2001,E02003092,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
188,2001,E02003092,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,29.0
189,2001,E02003092,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2580.0
190,2001,E02003092,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,65.0
191,2001,E02003092,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
192,2001,E02003093,2001 super output areas - middle layer,305,All households,2589.0
193,2001,E02003093,2001 super output areas - middle layer,305,Average household size,2.46
194,2001,E02003093,2001 super output areas - middle layer,305,Average number of rooms per household,6.65
195,2001,E02003093,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,51.0
196,2001,E02003093,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2450.0
197,2001,E02003093,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,7.0
198,2001,E02003093,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,127.0
199,2001,E02003093,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,5.0
200,2001,E02003093,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,30.0
201,2001,E02003093,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2488.0
202,2001,E02003093,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,71.0
203,2001,E02003093,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
204,2001,E02003094,2001 super output areas - middle layer,305,All households,2831.0
205,2001,E02003094,2001 super output areas - middle layer,305,Average household size,2.48
206,2001,E02003094,2001 super output areas - middle layer,305,Average number of rooms per household,6.16
207,2001,E02003094,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,82.0
208,2001,E02003094,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2694.0
209,2001,E02003094,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
210,2001,E02003094,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,132.0
211,2001,E02003094,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
212,2001,E02003094,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,19.0
213,2001,E02003094,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2717.0
214,2001,E02003094,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,95.0
215,2001,E02003094,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
216,2001,E02003095,2001 super output areas - middle layer,305,All households,2621.0
217,2001,E02003095,2001 super output areas - middle layer,305,Average household size,2.68
218,2001,E02003095,2001 super output areas - middle layer,305,Average number of rooms per household,6.05
219,2001,E02003095,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,62.0
220,2001,E02003095,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2549.0
221,2001,E02003095,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
222,2001,E02003095,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,70.0
223,2001,E02003095,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
224,2001,E02003095,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,4.0
225,2001,E02003095,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2475.0
226,2001,E02003095,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,142.0
227,2001,E02003095,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
228,2001,E02003096,2001 super output areas - middle layer,305,All households,2655.0
229,2001,E02003096,2001 super output areas - middle layer,305,Average household size,2.41
230,2001,E02003096,2001 super output areas - middle layer,305,Average number of rooms per household,5.24
231,2001,E02003096,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,113.0
232,2001,E02003096,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2464.0
233,2001,E02003096,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,0.0
234,2001,E02003096,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,190.0
235,2001,E02003096,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,0.0
236,2001,E02003096,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,0.0
237,2001,E02003096,2001 super output areas - middle layer,305,Lowest floor level - Ground level (street level),2523.0
238,2001,E02003096,2001 super output areas - middle layer,305,Lowest floor level - first to fourth floor,130.0
239,2001,E02003096,2001 super output areas - middle layer,305,Lowest floor level - fifth floor or higher,0.0
240,2001,E02003097,2001 super output areas - middle layer,305,All households,2660.0
241,2001,E02003097,2001 super output areas - middle layer,305,Average household size,2.39
242,2001,E02003097,2001 super output areas - middle layer,305,Average number of rooms per household,5.84
243,2001,E02003097,2001 super output areas - middle layer,305,Occupancy rating of -1 or less,68.0
244,2001,E02003097,2001 super output areas - middle layer,305,With central heating and sole use of bath/shower and toilet,2582.0
245,2001,E02003097,2001 super output areas - middle layer,305,Without central heating or sole use of bath/shower and toilet,3.0
246,2001,E02003097,2001 super output areas - middle layer,305,Without central heating; with sole use of bath/shower and toilet,72.0
247,2001,E02003097,2001 super output areas - middle layer,305,With central heating; without sole use of bath/shower and toilet,3.0
248,2001,E02003097,2001 super output areas - middle layer,305,Lowest floor level - Basement or semi-basement,9.0
