,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,COB_NAME,OBS_VALUE
6713,2001,E02001241,2001 super output areas - middle layer,305,England,6690
6714,2001,E02001241,2001 super output areas - middle layer,305,Scotland,90
6715,2001,E02001241,2001 super output areas - middle layer,305,Wales,51
6716,2001,E02001241,2001 super output areas - middle layer,305,Northern Ireland,25
6717,2001,E02001241,2001 super output areas - middle layer,305,Republic of Ireland,39
6718,2001,E02001241,2001 super output areas - middle layer,305,Other EU countries,86
6719,2001,E02001241,2001 super output areas - middle layer,305,Elsewhere,1110
6720,2001,E02001242,2001 super output areas - middle layer,305,All people,5833
6721,2001,E02001242,2001 super output areas - middle layer,305,England,5508
6722,2001,E02001242,2001 super output areas - middle layer,305,Scotland,44
6723,2001,E02001242,2001 super output areas - middle layer,305,Wales,21
6724,2001,E02001242,2001 super output areas - middle layer,305,Northern Ireland,24
6725,2001,E02001242,2001 super output areas - middle layer,305,Republic of Ireland,56
6726,2001,E02001242,2001 super output areas - middle layer,305,Other EU countries,40
6727,2001,E02001242,2001 super output areas - middle layer,305,Elsewhere,140
6728,2001,E02001243,2001 super output areas - middle layer,305,All people,7789
6729,2001,E02001243,2001 super output areas - middle layer,305,England,7297
6730,2001,E02001243,2001 super output areas - middle layer,305,Scotland,76
6731,2001,E02001243,2001 super output areas - middle layer,305,Wales,53
6732,2001,E02001243,2001 super output areas - middle layer,305,Northern Ireland,32
6733,2001,E02001243,2001 super output areas - middle layer,305,Republic of Ireland,48
6734,2001,E02001243,2001 super output areas - middle layer,305,Other EU countries,47
6735,2001,E02001243,2001 super output areas - middle layer,305,Elsewhere,236
6736,2001,E02001244,2001 super output areas - middle layer,305,All people,5932
6737,2001,E02001244,2001 super output areas - middle layer,305,England,5642
6738,2001,E02001244,2001 super output areas - middle layer,305,Scotland,41
6739,2001,E02001244,2001 super output areas - middle layer,305,Wales,26
6740,2001,E02001244,2001 super output areas - middle layer,305,Northern Ireland,17
6741,2001,E02001244,2001 super output areas - middle layer,305,Republic of Ireland,28
6742,2001,E02001244,2001 super output areas - middle layer,305,Other EU countries,41
6743,2001,E02001244,2001 super output areas - middle layer,305,Elsewhere,137
6744,2001,E02001245,2001 super output areas - middle layer,305,All people,7330
6745,2001,E02001245,2001 super output areas - middle layer,305,England,6948
6746,2001,E02001245,2001 super output areas - middle layer,305,Scotland,84
6747,2001,E02001245,2001 super output areas - middle layer,305,Wales,51
6748,2001,E02001245,2001 super output areas - middle layer,305,Northern Ireland,19
6749,2001,E02001245,2001 super output areas - middle layer,305,Republic of Ireland,30
6750,2001,E02001245,2001 super output areas - middle layer,305,Other EU countries,64
6751,2001,E02001245,2001 super output areas - middle layer,305,Elsewhere,134
6752,2001,E02001246,2001 super output areas - middle layer,305,All people,7083
6753,2001,E02001246,2001 super output areas - middle layer,305,England,6750
6754,2001,E02001246,2001 super output areas - middle layer,305,Scotland,74
6755,2001,E02001246,2001 super output areas - middle layer,305,Wales,33
6756,2001,E02001246,2001 super output areas - middle layer,305,Northern Ireland,26
6757,2001,E02001246,2001 super output areas - middle layer,305,Republic of Ireland,38
6758,2001,E02001246,2001 super output areas - middle layer,305,Other EU countries,46
6759,2001,E02001246,2001 super output areas - middle layer,305,Elsewhere,116
6760,2001,E02001247,2001 super output areas - middle layer,305,All people,6957
6761,2001,E02001247,2001 super output areas - middle layer,305,England,6624
6762,2001,E02001247,2001 super output areas - middle layer,305,Scotland,68
6763,2001,E02001247,2001 super output areas - middle layer,305,Wales,49
6764,2001,E02001247,2001 super output areas - middle layer,305,Northern Ireland,24
6765,2001,E02001247,2001 super output areas - middle layer,305,Republic of Ireland,54
6766,2001,E02001247,2001 super output areas - middle layer,305,Other EU countries,33
6767,2001,E02001247,2001 super output areas - middle layer,305,Elsewhere,105
6768,2001,E02001248,2001 super output areas - middle layer,305,All people,8793
6769,2001,E02001248,2001 super output areas - middle layer,305,England,8302
6770,2001,E02001248,2001 super output areas - middle layer,305,Scotland,64
6771,2001,E02001248,2001 super output areas - middle layer,305,Wales,67
6772,2001,E02001248,2001 super output areas - middle layer,305,Northern Ireland,28
6773,2001,E02001248,2001 super output areas - middle layer,305,Republic of Ireland,60
6774,2001,E02001248,2001 super output areas - middle layer,305,Other EU countries,77
6775,2001,E02001248,2001 super output areas - middle layer,305,Elsewhere,195
6776,2001,E02001249,2001 super output areas - middle layer,305,All people,6301
6777,2001,E02001249,2001 super output areas - middle layer,305,England,5939
6778,2001,E02001249,2001 super output areas - middle layer,305,Scotland,75
6779,2001,E02001249,2001 super output areas - middle layer,305,Wales,48
6780,2001,E02001249,2001 super output areas - middle layer,305,Northern Ireland,15
6781,2001,E02001249,2001 super output areas - middle layer,305,Republic of Ireland,54
6782,2001,E02001249,2001 super output areas - middle layer,305,Other EU countries,46
6783,2001,E02001249,2001 super output areas - middle layer,305,Elsewhere,124
6784,2001,E02001250,2001 super output areas - middle layer,305,All people,6279
6785,2001,E02001250,2001 super output areas - middle layer,305,England,5957
6786,2001,E02001250,2001 super output areas - middle layer,305,Scotland,74
6787,2001,E02001250,2001 super output areas - middle layer,305,Wales,55
6788,2001,E02001250,2001 super output areas - middle layer,305,Northern Ireland,19
6789,2001,E02001250,2001 super output areas - middle layer,305,Republic of Ireland,31
6790,2001,E02001250,2001 super output areas - middle layer,305,Other EU countries,42
6791,2001,E02001250,2001 super output areas - middle layer,305,Elsewhere,101
6792,2001,E02001251,2001 super output areas - middle layer,305,All people,6081
6793,2001,E02001251,2001 super output areas - middle layer,305,England,5778
6794,2001,E02001251,2001 super output areas - middle layer,305,Scotland,52
6795,2001,E02001251,2001 super output areas - middle layer,305,Wales,38
6796,2001,E02001251,2001 super output areas - middle layer,305,Northern Ireland,28
6797,2001,E02001251,2001 super output areas - middle layer,305,Republic of Ireland,50
6798,2001,E02001251,2001 super output areas - middle layer,305,Other EU countries,36
6799,2001,E02001251,2001 super output areas - middle layer,305,Elsewhere,99
6800,2001,E02001252,2001 super output areas - middle layer,305,All people,7414
6801,2001,E02001252,2001 super output areas - middle layer,305,England,7034
6802,2001,E02001252,2001 super output areas - middle layer,305,Scotland,72
6803,2001,E02001252,2001 super output areas - middle layer,305,Wales,42
6804,2001,E02001252,2001 super output areas - middle layer,305,Northern Ireland,30
6805,2001,E02001252,2001 super output areas - middle layer,305,Republic of Ireland,98
6806,2001,E02001252,2001 super output areas - middle layer,305,Other EU countries,31
6807,2001,E02001252,2001 super output areas - middle layer,305,Elsewhere,107
6808,2001,E02001253,2001 super output areas - middle layer,305,All people,5409
6809,2001,E02001253,2001 super output areas - middle layer,305,England,5133
6810,2001,E02001253,2001 super output areas - middle layer,305,Scotland,54
6811,2001,E02001253,2001 super output areas - middle layer,305,Wales,39
6812,2001,E02001253,2001 super output areas - middle layer,305,Northern Ireland,16
6813,2001,E02001253,2001 super output areas - middle layer,305,Republic of Ireland,47
6814,2001,E02001253,2001 super output areas - middle layer,305,Other EU countries,29
6815,2001,E02001253,2001 super output areas - middle layer,305,Elsewhere,91
6816,2001,E02001254,2001 super output areas - middle layer,305,All people,6028
6817,2001,E02001254,2001 super output areas - middle layer,305,England,5745
6818,2001,E02001254,2001 super output areas - middle layer,305,Scotland,72
6819,2001,E02001254,2001 super output areas - middle layer,305,Wales,39
6820,2001,E02001254,2001 super output areas - middle layer,305,Northern Ireland,23
6821,2001,E02001254,2001 super output areas - middle layer,305,Republic of Ireland,42
6822,2001,E02001254,2001 super output areas - middle layer,305,Other EU countries,27
6823,2001,E02001254,2001 super output areas - middle layer,305,Elsewhere,80
6824,2001,E02001255,2001 super output areas - middle layer,305,All people,6486
6825,2001,E02001255,2001 super output areas - middle layer,305,England,6127
6826,2001,E02001255,2001 super output areas - middle layer,305,Scotland,88
6827,2001,E02001255,2001 super output areas - middle layer,305,Wales,42
6828,2001,E02001255,2001 super output areas - middle layer,305,Northern Ireland,30
6829,2001,E02001255,2001 super output areas - middle layer,305,Republic of Ireland,76
6830,2001,E02001255,2001 super output areas - middle layer,305,Other EU countries,30
6831,2001,E02001255,2001 super output areas - middle layer,305,Elsewhere,93
6832,2001,E02001256,2001 super output areas - middle layer,305,All people,9392
6833,2001,E02001256,2001 super output areas - middle layer,305,England,7989
6834,2001,E02001256,2001 super output areas - middle layer,305,Scotland,74
6835,2001,E02001256,2001 super output areas - middle layer,305,Wales,46
6836,2001,E02001256,2001 super output areas - middle layer,305,Northern Ireland,29
6837,2001,E02001256,2001 super output areas - middle layer,305,Republic of Ireland,54
6838,2001,E02001256,2001 super output areas - middle layer,305,Other EU countries,100
6839,2001,E02001256,2001 super output areas - middle layer,305,Elsewhere,1100
6840,2001,E02001257,2001 super output areas - middle layer,305,All people,9128
6841,2001,E02001257,2001 super output areas - middle layer,305,England,8664
6842,2001,E02001257,2001 super output areas - middle layer,305,Scotland,94
6843,2001,E02001257,2001 super output areas - middle layer,305,Wales,60
6844,2001,E02001257,2001 super output areas - middle layer,305,Northern Ireland,30
6845,2001,E02001257,2001 super output areas - middle layer,305,Republic of Ireland,114
6846,2001,E02001257,2001 super output areas - middle layer,305,Other EU countries,48
6847,2001,E02001257,2001 super output areas - middle layer,305,Elsewhere,118
6848,2001,E02001258,2001 super output areas - middle layer,305,All people,7304
6849,2001,E02001258,2001 super output areas - middle layer,305,England,6977
6850,2001,E02001258,2001 super output areas - middle layer,305,Scotland,60
6851,2001,E02001258,2001 super output areas - middle layer,305,Wales,48
6852,2001,E02001258,2001 super output areas - middle layer,305,Northern Ireland,22
6853,2001,E02001258,2001 super output areas - middle layer,305,Republic of Ireland,37
6854,2001,E02001258,2001 super output areas - middle layer,305,Other EU countries,46
6855,2001,E02001258,2001 super output areas - middle layer,305,Elsewhere,114
6856,2001,E02001259,2001 super output areas - middle layer,305,All people,8286
6857,2001,E02001259,2001 super output areas - middle layer,305,England,5696
6858,2001,E02001259,2001 super output areas - middle layer,305,Scotland,109
6859,2001,E02001259,2001 super output areas - middle layer,305,Wales,69
6860,2001,E02001259,2001 super output areas - middle layer,305,Northern Ireland,72
6861,2001,E02001259,2001 super output areas - middle layer,305,Republic of Ireland,233
6862,2001,E02001259,2001 super output areas - middle layer,305,Other EU countries,92
6863,2001,E02001259,2001 super output areas - middle layer,305,Elsewhere,2015
6864,2001,E02001260,2001 super output areas - middle layer,305,All people,7695
6865,2001,E02001260,2001 super output areas - middle layer,305,England,7177
6866,2001,E02001260,2001 super output areas - middle layer,305,Scotland,87
6867,2001,E02001260,2001 super output areas - middle layer,305,Wales,59
6868,2001,E02001260,2001 super output areas - middle layer,305,Northern Ireland,45
6869,2001,E02001260,2001 super output areas - middle layer,305,Republic of Ireland,153
6870,2001,E02001260,2001 super output areas - middle layer,305,Other EU countries,36
6871,2001,E02001260,2001 super output areas - middle layer,305,Elsewhere,138
6872,2001,E02001261,2001 super output areas - middle layer,305,All people,7033
6873,2001,E02001261,2001 super output areas - middle layer,305,England,6003
6874,2001,E02001261,2001 super output areas - middle layer,305,Scotland,101
6875,2001,E02001261,2001 super output areas - middle layer,305,Wales,56
6876,2001,E02001261,2001 super output areas - middle layer,305,Northern Ireland,47
6877,2001,E02001261,2001 super output areas - middle layer,305,Republic of Ireland,313
6878,2001,E02001261,2001 super output areas - middle layer,305,Other EU countries,47
6879,2001,E02001261,2001 super output areas - middle layer,305,Elsewhere,466
6880,2001,E02001262,2001 super output areas - middle layer,305,All people,7794
6881,2001,E02001262,2001 super output areas - middle layer,305,England,5584
6882,2001,E02001262,2001 super output areas - middle layer,305,Scotland,106
6883,2001,E02001262,2001 super output areas - middle layer,305,Wales,60
6884,2001,E02001262,2001 super output areas - middle layer,305,Northern Ireland,82
6885,2001,E02001262,2001 super output areas - middle layer,305,Republic of Ireland,305
6886,2001,E02001262,2001 super output areas - middle layer,305,Other EU countries,102
6887,2001,E02001262,2001 super output areas - middle layer,305,Elsewhere,1555
6888,2001,E02001263,2001 super output areas - middle layer,305,All people,8049
6889,2001,E02001263,2001 super output areas - middle layer,305,England,7465
6890,2001,E02001263,2001 super output areas - middle layer,305,Scotland,116
6891,2001,E02001263,2001 super output areas - middle layer,305,Wales,76
6892,2001,E02001263,2001 super output areas - middle layer,305,Northern Ireland,46
6893,2001,E02001263,2001 super output areas - middle layer,305,Republic of Ireland,115
6894,2001,E02001263,2001 super output areas - middle layer,305,Other EU countries,58
6895,2001,E02001263,2001 super output areas - middle layer,305,Elsewhere,173
6896,2001,E02001264,2001 super output areas - middle layer,305,All people,7835
6897,2001,E02001264,2001 super output areas - middle layer,305,England,7007
6898,2001,E02001264,2001 super output areas - middle layer,305,Scotland,92
6899,2001,E02001264,2001 super output areas - middle layer,305,Wales,74
6900,2001,E02001264,2001 super output areas - middle layer,305,Northern Ireland,55
6901,2001,E02001264,2001 super output areas - middle layer,305,Republic of Ireland,253
6902,2001,E02001264,2001 super output areas - middle layer,305,Other EU countries,58
6903,2001,E02001264,2001 super output areas - middle layer,305,Elsewhere,296
6904,2001,E02001265,2001 super output areas - middle layer,305,All people,8152
6905,2001,E02001265,2001 super output areas - middle layer,305,England,7599
6906,2001,E02001265,2001 super output areas - middle layer,305,Scotland,104
6907,2001,E02001265,2001 super output areas - middle layer,305,Wales,63
6908,2001,E02001265,2001 super output areas - middle layer,305,Northern Ireland,49
6909,2001,E02001265,2001 super output areas - middle layer,305,Republic of Ireland,133
6910,2001,E02001265,2001 super output areas - middle layer,305,Other EU countries,48
6911,2001,E02001265,2001 super output areas - middle layer,305,Elsewhere,156
6912,2001,E02001266,2001 super output areas - middle layer,305,All people,6290
6913,2001,E02001266,2001 super output areas - middle layer,305,England,5638
6914,2001,E02001266,2001 super output areas - middle layer,305,Scotland,107
6915,2001,E02001266,2001 super output areas - middle layer,305,Wales,64
6916,2001,E02001266,2001 super output areas - middle layer,305,Northern Ireland,53
6917,2001,E02001266,2001 super output areas - middle layer,305,Republic of Ireland,166
6918,2001,E02001266,2001 super output areas - middle layer,305,Other EU countries,59
6919,2001,E02001266,2001 super output areas - middle layer,305,Elsewhere,203
6920,2001,E02001267,2001 super output areas - middle layer,305,All people,6953
6921,2001,E02001267,2001 super output areas - middle layer,305,England,6278
6922,2001,E02001267,2001 super output areas - middle layer,305,Scotland,88
6923,2001,E02001267,2001 super output areas - middle layer,305,Wales,91
6924,2001,E02001267,2001 super output areas - middle layer,305,Northern Ireland,76
6925,2001,E02001267,2001 super output areas - middle layer,305,Republic of Ireland,180
6926,2001,E02001267,2001 super output areas - middle layer,305,Other EU countries,50
6927,2001,E02001267,2001 super output areas - middle layer,305,Elsewhere,190
6928,2001,E02001268,2001 super output areas - middle layer,305,All people,7158
6929,2001,E02001268,2001 super output areas - middle layer,305,England,6643
6930,2001,E02001268,2001 super output areas - middle layer,305,Scotland,89
6931,2001,E02001268,2001 super output areas - middle layer,305,Wales,69
6932,2001,E02001268,2001 super output areas - middle layer,305,Northern Ireland,47
6933,2001,E02001268,2001 super output areas - middle layer,305,Republic of Ireland,131
6934,2001,E02001268,2001 super output areas - middle layer,305,Other EU countries,37
6935,2001,E02001268,2001 super output areas - middle layer,305,Elsewhere,142
6936,2001,E02001269,2001 super output areas - middle layer,305,All people,7822
6937,2001,E02001269,2001 super output areas - middle layer,305,England,6704
6938,2001,E02001269,2001 super output areas - middle layer,305,Scotland,122
6939,2001,E02001269,2001 super output areas - middle layer,305,Wales,80
6940,2001,E02001269,2001 super output areas - middle layer,305,Northern Ireland,90
6941,2001,E02001269,2001 super output areas - middle layer,305,Republic of Ireland,294
6942,2001,E02001269,2001 super output areas - middle layer,305,Other EU countries,89
6943,2001,E02001269,2001 super output areas - middle layer,305,Elsewhere,443
6944,2001,E02001270,2001 super output areas - middle layer,305,All people,7508
6945,2001,E02001270,2001 super output areas - middle layer,305,England,6752
6946,2001,E02001270,2001 super output areas - middle layer,305,Scotland,132
6947,2001,E02001270,2001 super output areas - middle layer,305,Wales,97
6948,2001,E02001270,2001 super output areas - middle layer,305,Northern Ireland,37
6949,2001,E02001270,2001 super output areas - middle layer,305,Republic of Ireland,150
6950,2001,E02001270,2001 super output areas - middle layer,305,Other EU countries,84
6951,2001,E02001270,2001 super output areas - middle layer,305,Elsewhere,256
6952,2001,E02001271,2001 super output areas - middle layer,305,All people,6287
6953,2001,E02001271,2001 super output areas - middle layer,305,England,5772
6954,2001,E02001271,2001 super output areas - middle layer,305,Scotland,83
6955,2001,E02001271,2001 super output areas - middle layer,305,Wales,67
6956,2001,E02001271,2001 super output areas - middle layer,305,Northern Ireland,40
6957,2001,E02001271,2001 super output areas - middle layer,305,Republic of Ireland,112
6958,2001,E02001271,2001 super output areas - middle layer,305,Other EU countries,54
6959,2001,E02001271,2001 super output areas - middle layer,305,Elsewhere,159
6960,2001,E02001272,2001 super output areas - middle layer,305,All people,7590
6961,2001,E02001272,2001 super output areas - middle layer,305,England,6839
6962,2001,E02001272,2001 super output areas - middle layer,305,Scotland,134
6963,2001,E02001272,2001 super output areas - middle layer,305,Wales,108
6964,2001,E02001272,2001 super output areas - middle layer,305,Northern Ireland,62
6965,2001,E02001272,2001 super output areas - middle layer,305,Republic of Ireland,121
6966,2001,E02001272,2001 super output areas - middle layer,305,Other EU countries,80
6967,2001,E02001272,2001 super output areas - middle layer,305,Elsewhere,246
6968,2001,E02001273,2001 super output areas - middle layer,305,All people,7962
6969,2001,E02001273,2001 super output areas - middle layer,305,England,6868
6970,2001,E02001273,2001 super output areas - middle layer,305,Scotland,187
6971,2001,E02001273,2001 super output areas - middle layer,305,Wales,122
6972,2001,E02001273,2001 super output areas - middle layer,305,Northern Ireland,62
6973,2001,E02001273,2001 super output areas - middle layer,305,Republic of Ireland,119
6974,2001,E02001273,2001 super output areas - middle layer,305,Other EU countries,153
6975,2001,E02001273,2001 super output areas - middle layer,305,Elsewhere,451
6976,2001,E02001274,2001 super output areas - middle layer,305,All people,7844
6977,2001,E02001274,2001 super output areas - middle layer,305,England,6908
6978,2001,E02001274,2001 super output areas - middle layer,305,Scotland,159
6979,2001,E02001274,2001 super output areas - middle layer,305,Wales,110
6980,2001,E02001274,2001 super output areas - middle layer,305,Northern Ireland,38
6981,2001,E02001274,2001 super output areas - middle layer,305,Republic of Ireland,139
6982,2001,E02001274,2001 super output areas - middle layer,305,Other EU countries,70
6983,2001,E02001274,2001 super output areas - middle layer,305,Elsewhere,420
6984,2001,E02001275,2001 super output areas - middle layer,305,All people,7723
6985,2001,E02001275,2001 super output areas - middle layer,305,England,7167
6986,2001,E02001275,2001 super output areas - middle layer,305,Scotland,108
6987,2001,E02001275,2001 super output areas - middle layer,305,Wales,65
6988,2001,E02001275,2001 super output areas - middle layer,305,Northern Ireland,63
6989,2001,E02001275,2001 super output areas - middle layer,305,Republic of Ireland,122
6990,2001,E02001275,2001 super output areas - middle layer,305,Other EU countries,39
6991,2001,E02001275,2001 super output areas - middle layer,305,Elsewhere,159
6992,2001,E02001276,2001 super output areas - middle layer,305,All people,7645
6993,2001,E02001276,2001 super output areas - middle layer,305,England,6973
6994,2001,E02001276,2001 super output areas - middle layer,305,Scotland,104
6995,2001,E02001276,2001 super output areas - middle layer,305,Wales,84
6996,2001,E02001276,2001 super output areas - middle layer,305,Northern Ireland,36
6997,2001,E02001276,2001 super output areas - middle layer,305,Republic of Ireland,127
6998,2001,E02001276,2001 super output areas - middle layer,305,Other EU countries,55
6999,2001,E02001276,2001 super output areas - middle layer,305,Elsewhere,266
7000,2001,E02001277,2001 super output areas - middle layer,305,All people,7246
7001,2001,E02001277,2001 super output areas - middle layer,305,England,6572
7002,2001,E02001277,2001 super output areas - middle layer,305,Scotland,95
7003,2001,E02001277,2001 super output areas - middle layer,305,Wales,62
7004,2001,E02001277,2001 super output areas - middle layer,305,Northern Ireland,46
7005,2001,E02001277,2001 super output areas - middle layer,305,Republic of Ireland,127
7006,2001,E02001277,2001 super output areas - middle layer,305,Other EU countries,63
7007,2001,E02001277,2001 super output areas - middle layer,305,Elsewhere,281
7008,2001,E02001278,2001 super output areas - middle layer,305,All people,7358
7009,2001,E02001278,2001 super output areas - middle layer,305,England,6684
7010,2001,E02001278,2001 super output areas - middle layer,305,Scotland,119
7011,2001,E02001278,2001 super output areas - middle layer,305,Wales,92
7012,2001,E02001278,2001 super output areas - middle layer,305,Northern Ireland,47
7013,2001,E02001278,2001 super output areas - middle layer,305,Republic of Ireland,135
7014,2001,E02001278,2001 super output areas - middle layer,305,Other EU countries,52
7015,2001,E02001278,2001 super output areas - middle layer,305,Elsewhere,229
7016,2001,E02001279,2001 super output areas - middle layer,305,All people,8096
7017,2001,E02001279,2001 super output areas - middle layer,305,England,7400
7018,2001,E02001279,2001 super output areas - middle layer,305,Scotland,148
7019,2001,E02001279,2001 super output areas - middle layer,305,Wales,95
7020,2001,E02001279,2001 super output areas - middle layer,305,Northern Ireland,43
7021,2001,E02001279,2001 super output areas - middle layer,305,Republic of Ireland,99
7022,2001,E02001279,2001 super output areas - middle layer,305,Other EU countries,73
7023,2001,E02001279,2001 super output areas - middle layer,305,Elsewhere,238
7024,2001,E02001280,2001 super output areas - middle layer,305,All people,7416
7025,2001,E02001280,2001 super output areas - middle layer,305,England,6818
7026,2001,E02001280,2001 super output areas - middle layer,305,Scotland,99
7027,2001,E02001280,2001 super output areas - middle layer,305,Wales,77
7028,2001,E02001280,2001 super output areas - middle layer,305,Northern Ireland,35
7029,2001,E02001280,2001 super output areas - middle layer,305,Republic of Ireland,85
7030,2001,E02001280,2001 super output areas - middle layer,305,Other EU countries,69
7031,2001,E02001280,2001 super output areas - middle layer,305,Elsewhere,233
7032,2001,E02001281,2001 super output areas - middle layer,305,All people,7298
7033,2001,E02001281,2001 super output areas - middle layer,305,England,6745
7034,2001,E02001281,2001 super output areas - middle layer,305,Scotland,105
7035,2001,E02001281,2001 super output areas - middle layer,305,Wales,76
7036,2001,E02001281,2001 super output areas - middle layer,305,Northern Ireland,29
7037,2001,E02001281,2001 super output areas - middle layer,305,Republic of Ireland,79
7038,2001,E02001281,2001 super output areas - middle layer,305,Other EU countries,71
7039,2001,E02001281,2001 super output areas - middle layer,305,Elsewhere,193
7040,2001,E02001282,2001 super output areas - middle layer,305,All people,7372
7041,2001,E02001282,2001 super output areas - middle layer,305,England,6611
7042,2001,E02001282,2001 super output areas - middle layer,305,Scotland,105
7043,2001,E02001282,2001 super output areas - middle layer,305,Wales,100
7044,2001,E02001282,2001 super output areas - middle layer,305,Northern Ireland,61
7045,2001,E02001282,2001 super output areas - middle layer,305,Republic of Ireland,110
7046,2001,E02001282,2001 super output areas - middle layer,305,Other EU countries,125
7047,2001,E02001282,2001 super output areas - middle layer,305,Elsewhere,260
7048,2001,E02001283,2001 super output areas - middle layer,305,All people,7610
7049,2001,E02001283,2001 super output areas - middle layer,305,England,6684
7050,2001,E02001283,2001 super output areas - middle layer,305,Scotland,162
7051,2001,E02001283,2001 super output areas - middle layer,305,Wales,119
7052,2001,E02001283,2001 super output areas - middle layer,305,Northern Ireland,41
7053,2001,E02001283,2001 super output areas - middle layer,305,Republic of Ireland,117
7054,2001,E02001283,2001 super output areas - middle layer,305,Other EU countries,113
7055,2001,E02001283,2001 super output areas - middle layer,305,Elsewhere,374
7056,2001,E02001284,2001 super output areas - middle layer,305,All people,7287
7057,2001,E02001284,2001 super output areas - middle layer,305,England,6412
7058,2001,E02001284,2001 super output areas - middle layer,305,Scotland,184
7059,2001,E02001284,2001 super output areas - middle layer,305,Wales,108
7060,2001,E02001284,2001 super output areas - middle layer,305,Northern Ireland,62
7061,2001,E02001284,2001 super output areas - middle layer,305,Republic of Ireland,95
7062,2001,E02001284,2001 super output areas - middle layer,305,Other EU countries,97
7063,2001,E02001284,2001 super output areas - middle layer,305,Elsewhere,329
7064,2001,E02001285,2001 super output areas - middle layer,305,All people,7420
7065,2001,E02001285,2001 super output areas - middle layer,305,England,6369
7066,2001,E02001285,2001 super output areas - middle layer,305,Scotland,189
7067,2001,E02001285,2001 super output areas - middle layer,305,Wales,134
7068,2001,E02001285,2001 super output areas - middle layer,305,Northern Ireland,60
7069,2001,E02001285,2001 super output areas - middle layer,305,Republic of Ireland,128
7070,2001,E02001285,2001 super output areas - middle layer,305,Other EU countries,142
7071,2001,E02001285,2001 super output areas - middle layer,305,Elsewhere,398
7072,2001,E02001286,2001 super output areas - middle layer,305,All people,7416
7073,2001,E02001286,2001 super output areas - middle layer,305,England,6307
7074,2001,E02001286,2001 super output areas - middle layer,305,Scotland,178
7075,2001,E02001286,2001 super output areas - middle layer,305,Wales,130
7076,2001,E02001286,2001 super output areas - middle layer,305,Northern Ireland,60
7077,2001,E02001286,2001 super output areas - middle layer,305,Republic of Ireland,105
7078,2001,E02001286,2001 super output areas - middle layer,305,Other EU countries,107
7079,2001,E02001286,2001 super output areas - middle layer,305,Elsewhere,529
7080,2001,E02001287,2001 super output areas - middle layer,305,All people,5660
7081,2001,E02001287,2001 super output areas - middle layer,305,England,5448
7082,2001,E02001287,2001 super output areas - middle layer,305,Scotland,56
7083,2001,E02001287,2001 super output areas - middle layer,305,Wales,31
7084,2001,E02001287,2001 super output areas - middle layer,305,Northern Ireland,17
7085,2001,E02001287,2001 super output areas - middle layer,305,Republic of Ireland,16
7086,2001,E02001287,2001 super output areas - middle layer,305,Other EU countries,24
7087,2001,E02001287,2001 super output areas - middle layer,305,Elsewhere,68
7088,2001,E02001288,2001 super output areas - middle layer,305,All people,7501
7089,2001,E02001288,2001 super output areas - middle layer,305,England,7124
7090,2001,E02001288,2001 super output areas - middle layer,305,Scotland,70
7091,2001,E02001288,2001 super output areas - middle layer,305,Wales,56
7092,2001,E02001288,2001 super output areas - middle layer,305,Northern Ireland,24
7093,2001,E02001288,2001 super output areas - middle layer,305,Republic of Ireland,38
7094,2001,E02001288,2001 super output areas - middle layer,305,Other EU countries,36
7095,2001,E02001288,2001 super output areas - middle layer,305,Elsewhere,153
7096,2001,E02001289,2001 super output areas - middle layer,305,All people,10284
7097,2001,E02001289,2001 super output areas - middle layer,305,England,9899
7098,2001,E02001289,2001 super output areas - middle layer,305,Scotland,95
7099,2001,E02001289,2001 super output areas - middle layer,305,Wales,79
7100,2001,E02001289,2001 super output areas - middle layer,305,Northern Ireland,29
7101,2001,E02001289,2001 super output areas - middle layer,305,Republic of Ireland,31
7102,2001,E02001289,2001 super output areas - middle layer,305,Other EU countries,53
7103,2001,E02001289,2001 super output areas - middle layer,305,Elsewhere,98
7104,2001,E02001290,2001 super output areas - middle layer,305,All people,5667
7105,2001,E02001290,2001 super output areas - middle layer,305,England,5475
7106,2001,E02001290,2001 super output areas - middle layer,305,Scotland,47
7107,2001,E02001290,2001 super output areas - middle layer,305,Wales,30
7108,2001,E02001290,2001 super output areas - middle layer,305,Northern Ireland,13
7109,2001,E02001290,2001 super output areas - middle layer,305,Republic of Ireland,15
7110,2001,E02001290,2001 super output areas - middle layer,305,Other EU countries,22
7111,2001,E02001290,2001 super output areas - middle layer,305,Elsewhere,65
7112,2001,E02001291,2001 super output areas - middle layer,305,All people,7441
7113,2001,E02001291,2001 super output areas - middle layer,305,England,7244
7114,2001,E02001291,2001 super output areas - middle layer,305,Scotland,46
7115,2001,E02001291,2001 super output areas - middle layer,305,Wales,36
7116,2001,E02001291,2001 super output areas - middle layer,305,Northern Ireland,10
7117,2001,E02001291,2001 super output areas - middle layer,305,Republic of Ireland,29
7118,2001,E02001291,2001 super output areas - middle layer,305,Other EU countries,30
7119,2001,E02001291,2001 super output areas - middle layer,305,Elsewhere,46
7120,2001,E02001292,2001 super output areas - middle layer,305,All people,7585
7121,2001,E02001292,2001 super output areas - middle layer,305,England,7229
7122,2001,E02001292,2001 super output areas - middle layer,305,Scotland,67
7123,2001,E02001292,2001 super output areas - middle layer,305,Wales,41
