,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HHSDUK11_NAME,OBS_VALUE
153,2001,E02005907,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1931
154,2001,E02005907,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,970
155,2001,E02005907,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,536
156,2001,E02005907,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",249
157,2001,E02005907,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",17
158,2001,E02005907,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",28
159,2001,E02005907,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
160,2001,E02005908,2001 super output areas - middle layer,305,All household spaces - with residents,3596
161,2001,E02005908,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,73
162,2001,E02005908,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,7
163,2001,E02005908,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,1672
164,2001,E02005908,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1160
165,2001,E02005908,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,430
166,2001,E02005908,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",270
167,2001,E02005908,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",28
168,2001,E02005908,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",31
169,2001,E02005908,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,85
170,2001,E02005909,2001 super output areas - middle layer,305,All household spaces - with residents,3170
171,2001,E02005909,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,107
172,2001,E02005909,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,3
173,2001,E02005909,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,733
174,2001,E02005909,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1845
175,2001,E02005909,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,243
176,2001,E02005909,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",218
177,2001,E02005909,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",212
178,2001,E02005909,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",28
179,2001,E02005909,2001 super output areas - middle layer,305,Caravan or other mobile or temporary structure,3
180,2001,E02005910,2001 super output areas - middle layer,305,All household spaces - with residents,3830
181,2001,E02005910,2001 super output areas - middle layer,305,All household spaces - with no residents - vacant,172
182,2001,E02005910,2001 super output areas - middle layer,305,All household spaces - with no residents - second residence/holiday accommodation,11
183,2001,E02005910,2001 super output areas - middle layer,305,Whole house or bungalow - detatched,479
184,2001,E02005910,2001 super output areas - middle layer,305,Whole house or bungalow - semi-detatched,1313
185,2001,E02005910,2001 super output areas - middle layer,305,Whole house or bungalow - terraced,657
186,2001,E02005910,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a purpose built block of flats or tenement",552
187,2001,E02005910,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",924
188,2001,E02005910,2001 super output areas - middle layer,305,"Flat, maisonette or apartment - in a commercial building",76
