,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,CELL_NAME,OBS_VALUE
0,2011,E02005936,2011 super output areas - middle layer,297,All categories: Household spaces,3512
1,2011,E02005936,2011 super output areas - middle layer,297,Household spaces with at least one usual resident,3335
2,2011,E02005936,2011 super output areas - middle layer,297,Household spaces with no usual residents,177
3,2011,E02005936,2011 super output areas - middle layer,297,Whole house or bungalow: Detached,1656
4,2011,E02005936,2011 super output areas - middle layer,297,Whole house or bungalow: Semi-detached,1112
5,2011,E02005936,2011 super output areas - middle layer,297,Whole house or bungalow: Terraced (including end-terrace),583
6,2011,E02005936,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Purpose-built block of flats or tenement",56
7,2011,E02005936,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)",61
8,2011,E02005936,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: In a commercial building",15
9,2011,E02005936,2011 super output areas - middle layer,297,Caravan or other mobile or temporary structure,29
10,2011,E02005937,2011 super output areas - middle layer,297,All categories: Dwelling type,2866
11,2011,E02005937,2011 super output areas - middle layer,297,Unshared dwelling,2865
12,2011,E02005937,2011 super output areas - middle layer,297,Shared dwelling,1
13,2011,E02005937,2011 super output areas - middle layer,297,All categories: Household spaces,2867
14,2011,E02005937,2011 super output areas - middle layer,297,Household spaces with at least one usual resident,2768
15,2011,E02005937,2011 super output areas - middle layer,297,Household spaces with no usual residents,99
16,2011,E02005937,2011 super output areas - middle layer,297,Whole house or bungalow: Detached,942
17,2011,E02005937,2011 super output areas - middle layer,297,Whole house or bungalow: Semi-detached,969
18,2011,E02005937,2011 super output areas - middle layer,297,Whole house or bungalow: Terraced (including end-terrace),649
19,2011,E02005937,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Purpose-built block of flats or tenement",228
20,2011,E02005937,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)",57
21,2011,E02005937,2011 super output areas - middle layer,297,"Flat, maisonette or apartment: In a commercial building",18
22,2011,E02005937,2011 super output areas - middle layer,297,Caravan or other mobile or temporary structure,4
23,2011,E02005938,2011 super output areas - middle layer,297,All categories: Dwelling type,2227
24,2011,E02005938,2011 super output areas - middle layer,297,Unshared dwelling,2227
25,2011,E02005938,2011 super output areas - middle layer,297,Shared dwelling,0
26,2011,E02005938,2011 super output areas - middle layer,297,All categories: Household spaces,2227
27,2011,E02005938,2011 super output areas - middle layer,297,Household spaces with at least one usual resident,2149
28,2011,E02005938,2011 super output areas - middle layer,297,Household spaces with no usual residents,78
29,2011,E02005938,2011 super output areas - middle layer,297,Whole house or bungalow: Detached,397
